DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
254022,254022,UT,DS,6,0,0,108,90,17:19:30 08-Apr-2024,NP,2,36.9521,-122.0738,36.9521,-122.0738,50,,401677598,-127
254022,254022,UT,DS,1,0,0,,,17:33:28 08-Apr-2024,MB,B,36.9506,-122.0733,36.9506,-122.0733,6,,401677600,-130
254022,254022,UT,DS,11,1,0,,,16:01:29 11-Sep-2024,NK,1,36.9429,-122.0472,36.9429,-122.0472,40,,401677590,-123
