whale_id,static_choices,combined_choices,retained_fraction,retained_percent
254025,137,93,0.6788321167883211,67.88321167883211
254026,75,53,0.7066666666666667,70.66666666666667
254027,144,98,0.6805555555555556,68.05555555555556
254030,150,104,0.6933333333333334,69.33333333333334
