tags,long,lat,dTime,source_file
254026_2,-121.6653468,35.74681354,2024-05-26T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8214611,35.84932038,2024-05-26T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8245869,35.8832496,2024-05-26T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8901539,35.90612872,2024-05-27T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0326111,35.93446672,2024-05-27T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.022395,35.95769086,2024-05-27T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9028624,36.04239197,2024-05-27T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9101173,36.05173627,2024-05-28T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0073538,36.09344915,2024-05-28T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.203811,36.03414497,2024-05-28T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.1205533,36.19901275,2024-05-28T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0726469,36.06151655,2024-05-29T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0895901,35.95960099,2024-05-29T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.1010621,35.92160525,2024-05-29T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8451183,35.97063489,2024-05-29T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8541902,36.03347387,2024-05-30T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9199077,36.06706281,2024-05-30T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9782777,35.94660528,2024-05-30T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9823031,35.9404751,2024-05-30T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.1334638,36.0371217,2024-05-31T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.2656886,36.02565144,2024-05-31T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.326673,35.98977768,2024-05-31T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0970047,36.01758846,2024-05-31T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9907491,36.13932735,2024-06-01T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.1085745,36.34118592,2024-06-01T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.1074458,36.2967786,2024-06-01T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.2550244,36.37514889,2024-06-01T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.3138251,36.63564629,2024-06-02T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.174039,36.69622819,2024-06-02T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0324385,36.82174204,2024-06-02T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9626445,36.85004558,2024-06-02T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0219748,36.81943367,2024-06-03T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0167135,36.76091483,2024-06-03T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.032539,36.73029039,2024-06-03T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9626741,36.7819046,2024-06-03T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9218476,36.80470865,2024-06-04T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9545961,36.80403101,2024-06-04T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.983271,36.78868505,2024-06-04T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9528788,36.86949508,2024-06-04T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0193076,36.83435038,2024-06-05T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0090154,36.82481748,2024-06-05T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9752351,36.77017902,2024-06-05T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0919386,36.77551125,2024-06-05T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0668307,36.79215511,2024-06-06T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9667352,36.73466936,2024-06-06T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8790169,36.68317413,2024-06-06T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0007708,36.74826267,2024-06-06T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9346926,36.82444346,2024-06-07T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9594175,36.88187048,2024-06-07T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9871332,36.82164914,2024-06-07T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0498749,36.80839973,2024-06-07T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0549713,36.81496396,2024-06-08T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0263384,36.85475327,2024-06-08T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0942717,36.79637284,2024-06-08T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0918012,36.80612812,2024-06-08T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.1122566,36.79910622,2024-06-09T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0198578,36.78044562,2024-06-09T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9839958,36.78459983,2024-06-09T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0495026,36.81490453,2024-06-09T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9585895,36.85351595,2024-06-10T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8429432,36.8162967,2024-06-10T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9253364,36.84761475,2024-06-10T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9698816,36.84586572,2024-06-10T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9822944,36.84449388,2024-06-11T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8537165,36.85872005,2024-06-11T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.8976768,36.86338213,2024-06-11T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9710941,36.86979714,2024-06-11T18:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-122.0220878,36.82761333,2024-06-12T00:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9988848,36.80756637,2024-06-12T06:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.980249,36.83662411,2024-06-12T12:00:00Z,254026-RawArgos_pred_6h.csv
254026_2,-121.9830705,36.87183985,2024-06-12T18:00:00Z,254026-RawArgos_pred_6h.csv
254027_0,-122.0682,36.9493,2024-04-08T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0482157,36.95098055,2024-04-08T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0100433,36.95374725,2024-04-09T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8431658,36.81026373,2024-04-11T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9218801,36.81098026,2024-04-11T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0393427,36.78356249,2024-04-12T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.1556768,36.90293066,2024-04-12T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.220201,36.96588335,2024-04-12T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.3030002,37.03708109,2024-04-12T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4387957,37.23031004,2024-04-13T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5013845,37.38141907,2024-04-13T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5668075,37.39141313,2024-04-13T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5824866,37.66316814,2024-04-13T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.7556907,37.6986876,2024-04-14T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.8070879,37.5402499,2024-04-14T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.9016598,37.3869216,2024-04-14T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.9825972,37.27346032,2024-04-14T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-123.0343692,37.33378522,2024-04-15T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-123.1007193,37.41550938,2024-04-15T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.9793688,37.47842417,2024-04-15T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6932413,37.27534732,2024-04-15T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4667616,37.09768181,2024-04-16T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.3382216,37.05681605,2024-04-16T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0914094,36.87959925,2024-04-16T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9350092,36.81657796,2024-04-16T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8727817,36.79427142,2024-04-17T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8762963,36.82784831,2024-04-17T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8678038,36.81709799,2024-04-17T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8424835,36.77408878,2024-04-17T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8790879,36.80280843,2024-04-18T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8516463,36.77701945,2024-04-18T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8341851,36.78987964,2024-04-18T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8639024,36.75962314,2024-04-18T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8606535,36.76644826,2024-04-19T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8418565,36.76164404,2024-04-19T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8284649,36.7939728,2024-04-19T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9315355,36.7618477,2024-04-20T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8704945,36.78881044,2024-04-20T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8721038,36.80008063,2024-04-20T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.978112,36.83794085,2024-04-20T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9689876,36.88085643,2024-04-21T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.90878,36.81700032,2024-04-21T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9131317,36.81559377,2024-04-21T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.859993,36.77866363,2024-04-21T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8436245,36.68703187,2024-04-22T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9374745,36.77204101,2024-04-22T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9572395,36.84432501,2024-04-22T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0587532,36.91547378,2024-04-22T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9822381,36.77375099,2024-04-23T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.897631,36.76673327,2024-04-23T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.831504,36.79844173,2024-04-23T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8793319,36.79088481,2024-04-23T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8683114,36.85254846,2024-04-24T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.862289,36.7995077,2024-04-24T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9557539,36.77885362,2024-04-24T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9059139,36.76614258,2024-04-24T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8770104,36.82562465,2024-04-25T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8425969,36.76354519,2024-04-25T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8747569,36.81103213,2024-04-25T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9194744,36.81916895,2024-04-25T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8312629,36.77512353,2024-04-26T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8547206,36.76189848,2024-04-26T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8253288,36.78800656,2024-04-26T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8193478,36.80734663,2024-04-26T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8877805,36.77917262,2024-04-27T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8954158,36.77082087,2024-04-27T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8338546,36.78965225,2024-04-27T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8659314,36.81107708,2024-04-27T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8952638,36.70729804,2024-04-28T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8309375,36.71745722,2024-04-28T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8556017,36.80197953,2024-04-28T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0414104,36.95519253,2024-04-28T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.2799685,36.99890377,2024-04-29T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4030657,37.07042121,2024-04-29T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.444686,37.10591107,2024-04-29T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5167963,37.22186508,2024-04-29T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6118018,37.25556441,2024-04-30T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5434563,37.30328233,2024-04-30T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4682839,37.07621328,2024-04-30T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5258531,36.93902894,2024-04-30T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5939531,36.93094796,2024-05-01T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5842024,36.88859142,2024-05-01T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6208216,36.90573853,2024-05-01T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5860716,36.91500121,2024-05-01T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.612803,36.94225151,2024-05-02T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6896611,36.8878954,2024-05-02T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6896451,36.89155842,2024-05-02T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6426359,36.92183848,2024-05-02T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6451376,36.92706735,2024-05-03T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6278686,36.81082446,2024-05-03T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6401477,36.81005032,2024-05-03T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.7475641,36.79750673,2024-05-03T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.8752403,36.7862399,2024-05-04T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-123.0348263,36.81048,2024-05-04T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-123.1038425,36.76306905,2024-05-04T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.9039915,36.69599474,2024-05-04T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.8717565,36.81082532,2024-05-05T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.8312012,36.89973077,2024-05-05T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.7226903,37.04797769,2024-05-05T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6363379,37.04834703,2024-05-05T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5399586,37.10846867,2024-05-06T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5475531,37.16475533,2024-05-06T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5643957,37.28808064,2024-05-06T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4788662,37.30144781,2024-05-06T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5096331,37.30839514,2024-05-07T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5243374,37.27310286,2024-05-07T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5117503,37.28087473,2024-05-07T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4643837,37.228846,2024-05-07T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4877893,37.21320856,2024-05-08T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4842482,37.21101775,2024-05-08T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4873389,37.19489039,2024-05-08T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4269188,37.15658997,2024-05-08T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5394447,37.24405979,2024-05-09T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6236786,37.24309688,2024-05-09T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4908022,37.24882685,2024-05-09T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.5701557,37.30196529,2024-05-09T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6845813,37.40615469,2024-05-10T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.702331,37.51350396,2024-05-10T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.6081586,37.30659541,2024-05-10T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.4852467,37.11163147,2024-05-10T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.3473396,36.99115484,2024-05-11T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.2444823,36.99328843,2024-05-11T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.2011622,36.9704697,2024-05-11T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.2533804,37.03644534,2024-05-11T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.1702697,36.96243847,2024-05-12T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.1034952,36.90949212,2024-05-12T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0494394,36.90512224,2024-05-12T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9922471,36.91512022,2024-05-12T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9830619,36.89088954,2024-05-13T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0160445,36.87009911,2024-05-13T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.0179615,36.89112369,2024-05-13T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9375121,36.84552317,2024-05-13T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9408611,36.86362901,2024-05-14T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9475505,36.86816433,2024-05-14T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9041769,36.84121884,2024-05-14T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8011956,36.75940662,2024-05-14T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8440072,36.82842025,2024-05-15T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8479423,36.84260837,2024-05-15T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8262523,36.76335378,2024-05-15T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8413511,36.78898835,2024-05-15T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8537683,36.75926269,2024-05-16T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8058467,36.78209757,2024-05-16T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8572966,36.78343467,2024-05-16T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8722207,36.85054925,2024-05-16T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8407047,36.77226681,2024-05-17T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8376174,36.68756433,2024-05-17T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9503168,36.66161515,2024-05-17T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9269687,36.66384494,2024-05-17T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8763414,36.64026924,2024-05-18T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9008639,36.65568469,2024-05-18T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9007132,36.73342116,2024-05-18T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8441351,36.80933134,2024-05-18T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8571349,36.69719275,2024-05-19T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8593947,36.71042872,2024-05-19T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.896669,36.6613283,2024-05-19T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9428807,36.7340734,2024-05-19T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8526596,36.72599535,2024-05-20T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8411058,36.68566622,2024-05-20T11:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8920346,36.77524289,2024-05-20T17:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.9203446,36.8117701,2024-05-20T23:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-121.8954516,36.8849361,2024-05-21T05:00:00Z,254027-RawArgos_pred_6h.csv
254027_0,-122.1959427,36.92336304,2024-05-21T11:00:00Z,254027-RawArgos_pred_6h.csv
254030_0,-122.0504,36.9485,2024-04-08T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.0429471,36.94177992,2024-04-08T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.0270588,36.92140288,2024-04-09T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.0038089,36.88197855,2024-04-09T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-121.9735596,36.81743018,2024-04-09T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-121.9262193,36.77124482,2024-04-09T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-121.8724711,36.78574949,2024-04-10T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-121.9024208,36.79143718,2024-04-10T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-121.9735387,36.80035188,2024-04-10T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.0676806,36.85054856,2024-04-10T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.2568793,36.8862952,2024-04-11T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4237105,36.93080518,2024-04-11T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.4067483,37.07957015,2024-04-11T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5029863,37.14214126,2024-04-11T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5301849,37.2518039,2024-04-12T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5640903,37.28023356,2024-04-12T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5677539,37.32303654,2024-04-12T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5309211,37.40465021,2024-04-12T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.533927,37.41396119,2024-04-13T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5574556,37.42336672,2024-04-13T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6054221,37.39973011,2024-04-13T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6812432,37.32263514,2024-04-13T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6406208,37.32687816,2024-04-14T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6317659,37.30488793,2024-04-14T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6402834,37.29938065,2024-04-14T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6735501,37.30578453,2024-04-14T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.610378,37.29668779,2024-04-15T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5086062,37.31662401,2024-04-15T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5376083,37.27552511,2024-04-15T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5582775,37.29852404,2024-04-15T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5920581,37.3484246,2024-04-16T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.6007778,37.3617329,2024-04-16T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5745847,37.33764016,2024-04-16T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5458076,37.29417412,2024-04-16T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.530905,37.27080678,2024-04-17T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5271094,37.30456065,2024-04-17T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5566209,37.30253821,2024-04-17T17:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5593637,37.29006526,2024-04-17T23:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.5442306,37.32661531,2024-04-18T05:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.602358,37.37598144,2024-04-18T11:00:00Z,254030-RawArgos_pred_6h.csv
254030_0,-122.7137043,37.40959578,2024-04-18T17:00:00Z,254030-RawArgos_pred_6h.csv
