whale_id,combined_retained,n,median_depth,median_slope,median_rugosity,median_dist_200m
254025,FALSE,61,957.13787841796875,3.2121804412011974,47.118976873330304,11.592661025136088
254025,TRUE,93,660.4736328125,3.4536195381189208,45.804325247678385,8.403582560832906
254026,FALSE,57,647.0626220703125,3.134750990497661,42.26143256790115,8.198148945746002
254026,TRUE,128,416.72369384765625,2.547652273598022,41.3675437553772,9.085787453509493
254027,FALSE,49,68.09305572509766,0.6427248182013674,9.122610092299658,5.135440411391297
254027,TRUE,105,89.26360321044922,0.976089639134641,11.999139353784129,7.542520438472477
254030,FALSE,46,282.22698974609375,2.2067760118460984,30.88074371818126,12.811786301699644
254030,TRUE,105,94.465057373046875,0.5179990902436349,5.602969476763364,19.195271507342337
