whale_id,n_choices,mean_percentile,median_percentile,prop_above_50,prop_above_75,prop_above_90
254025,93,0.930324782227025,0.9744897959183674,0.978494623655914,0.9354838709677419,0.7849462365591398
254026,128,0.7110008468924596,0.7425810904071773,0.875,0.484375,0.1953125
254027,105,0.7603707684264218,0.8333333333333334,0.8761904761904762,0.6285714285714286,0.21904761904761905
254030,105,0.7935659897336107,0.8724489795918368,0.8761904761904762,0.6952380952380952,0.3619047619047619
