var,rel.inf
kd490_m_inverse,47.34543770730521
depth_m,28.009257357887815
chla_mg_m3,9.508674690734914
sst_c,7.047563797515555
dist_200m_isobath_km,6.889444223599227
rugosity_sd_2p5km_m,0.6708002844582112
slope_deg,0.5288219384990788
sst_front_position,0
