"whale_id","iteration","sim_id","step_id","choice_id","dTime","long","lat","used","location_type"
"254030_0",1,"254030_0_crw_001",1,"254030_0_20240408T170000",2024-04-08 17:00:00,-122.0504,36.9485,0,"available_crw"
"254030_0",1,"254030_0_crw_001",2,"254030_0_20240408T230000",2024-04-08 23:00:00,-122.078829377487,36.923014764668,0,"available_crw"
"254030_0",1,"254030_0_crw_001",3,"254030_0_20240409T050000",2024-04-09 05:00:00,-121.957747590652,36.9134715238682,0,"available_crw"
"254030_0",1,"254030_0_crw_001",4,"254030_0_20240409T110000",2024-04-09 11:00:00,-122.004714085329,36.885604298143,0,"available_crw"
"254030_0",1,"254030_0_crw_001",5,"254030_0_20240409T170000",2024-04-09 17:00:00,-122.077274988189,36.8505795035123,0,"available_crw"
"254030_0",1,"254030_0_crw_001",6,"254030_0_20240409T230000",2024-04-09 23:00:00,-122.093422097703,36.8430191118166,0,"available_crw"
"254030_0",1,"254030_0_crw_001",7,"254030_0_20240410T050000",2024-04-10 05:00:00,-122.177800380885,36.8169442138296,0,"available_crw"
"254030_0",1,"254030_0_crw_001",8,"254030_0_20240410T110000",2024-04-10 11:00:00,-122.34666643988,36.7783818974401,0,"available_crw"
"254030_0",1,"254030_0_crw_001",9,"254030_0_20240410T170000",2024-04-10 17:00:00,-122.473871116771,36.8235071998611,0,"available_crw"
"254030_0",1,"254030_0_crw_001",10,"254030_0_20240410T230000",2024-04-10 23:00:00,-122.508878164042,36.8443850497699,0,"available_crw"
"254030_0",1,"254030_0_crw_001",11,"254030_0_20240411T050000",2024-04-11 05:00:00,-122.551486598999,36.9272195347991,0,"available_crw"
"254030_0",1,"254030_0_crw_001",12,"254030_0_20240411T110000",2024-04-11 11:00:00,-122.569656033771,36.9187388041566,0,"available_crw"
"254030_0",1,"254030_0_crw_001",13,"254030_0_20240411T170000",2024-04-11 17:00:00,-122.595820678028,36.9940518861207,0,"available_crw"
"254030_0",1,"254030_0_crw_001",14,"254030_0_20240411T230000",2024-04-11 23:00:00,-122.560169258576,36.9649264147338,0,"available_crw"
"254030_0",1,"254030_0_crw_001",15,"254030_0_20240412T050000",2024-04-12 05:00:00,-122.459801269796,36.9386480984697,0,"available_crw"
"254030_0",1,"254030_0_crw_001",16,"254030_0_20240412T110000",2024-04-12 11:00:00,-122.415833332707,36.9420167510916,0,"available_crw"
"254030_0",1,"254030_0_crw_001",17,"254030_0_20240412T170000",2024-04-12 17:00:00,-122.41095107656,36.9341890251045,0,"available_crw"
"254030_0",1,"254030_0_crw_001",18,"254030_0_20240412T230000",2024-04-12 23:00:00,-122.427393215744,36.9274960896522,0,"available_crw"
"254030_0",1,"254030_0_crw_001",19,"254030_0_20240413T050000",2024-04-13 05:00:00,-122.536244285721,36.9466516464766,0,"available_crw"
"254030_0",1,"254030_0_crw_001",20,"254030_0_20240413T110000",2024-04-13 11:00:00,-122.623697385622,36.9976655077044,0,"available_crw"
"254030_0",1,"254030_0_crw_001",21,"254030_0_20240413T170000",2024-04-13 17:00:00,-122.656686481823,36.907992184705,0,"available_crw"
"254030_0",1,"254030_0_crw_001",22,"254030_0_20240413T230000",2024-04-13 23:00:00,-122.685294251996,36.9104223721045,0,"available_crw"
"254030_0",1,"254030_0_crw_001",23,"254030_0_20240414T050000",2024-04-14 05:00:00,-122.75795692865,36.8970811375519,0,"available_crw"
"254030_0",1,"254030_0_crw_001",24,"254030_0_20240414T110000",2024-04-14 11:00:00,-122.755911274131,36.8239851223643,0,"available_crw"
"254030_0",1,"254030_0_crw_001",25,"254030_0_20240414T170000",2024-04-14 17:00:00,-122.862162193967,36.7539875560971,0,"available_crw"
