"whale_id","iteration","sim_id","step_id","choice_id","dTime","long","lat","used","location_type"
"254026_2",1,"254026_2_crw_001",1,"254026_2_20240514T180000",2024-05-14 18:00:00,-122.2837,36.3145,0,"available_crw"
"254026_2",1,"254026_2_crw_001",2,"254026_2_20240515T000000",2024-05-15,-122.459747125714,36.2320985972932,0,"available_crw"
"254026_2",1,"254026_2_crw_001",3,"254026_2_20240515T060000",2024-05-15 06:00:00,-122.347594840822,36.1685554315801,0,"available_crw"
"254026_2",1,"254026_2_crw_001",4,"254026_2_20240515T120000",2024-05-15 12:00:00,-122.313468595086,36.1671782066691,0,"available_crw"
"254026_2",1,"254026_2_crw_001",5,"254026_2_20240515T180000",2024-05-15 18:00:00,-122.434192649019,36.155704396124,0,"available_crw"
"254026_2",1,"254026_2_crw_001",6,"254026_2_20240516T000000",2024-05-16,-122.504028343849,36.2000475646939,0,"available_crw"
"254026_2",1,"254026_2_crw_001",7,"254026_2_20240516T060000",2024-05-16 06:00:00,-122.519054269737,36.2492748303192,0,"available_crw"
"254026_2",1,"254026_2_crw_001",8,"254026_2_20240516T120000",2024-05-16 12:00:00,-122.520156453408,36.2136482777459,0,"available_crw"
"254026_2",1,"254026_2_crw_001",9,"254026_2_20240516T180000",2024-05-16 18:00:00,-122.468305515679,36.2622262084774,0,"available_crw"
"254026_2",1,"254026_2_crw_001",10,"254026_2_20240517T000000",2024-05-17,-122.435802106854,36.1991547511937,0,"available_crw"
"254026_2",1,"254026_2_crw_001",11,"254026_2_20240517T060000",2024-05-17 06:00:00,-122.405226404011,36.2276925624842,0,"available_crw"
"254026_2",1,"254026_2_crw_001",12,"254026_2_20240517T120000",2024-05-17 12:00:00,-122.47888207962,36.2161634120404,0,"available_crw"
"254026_2",1,"254026_2_crw_001",13,"254026_2_20240517T180000",2024-05-17 18:00:00,-122.33759230535,36.2434661134013,0,"available_crw"
"254026_2",1,"254026_2_crw_001",14,"254026_2_20240518T000000",2024-05-18,-122.201736536763,36.2895815536463,0,"available_crw"
"254026_2",1,"254026_2_crw_001",15,"254026_2_20240518T060000",2024-05-18 06:00:00,-122.209600676299,36.3004830135121,0,"available_crw"
"254026_2",1,"254026_2_crw_001",16,"254026_2_20240518T120000",2024-05-18 12:00:00,-122.187301629265,36.3700946052011,0,"available_crw"
"254026_2",1,"254026_2_crw_001",17,"254026_2_20240518T180000",2024-05-18 18:00:00,-122.156757200151,36.3186393576463,0,"available_crw"
"254026_2",1,"254026_2_crw_001",18,"254026_2_20240519T000000",2024-05-19,-121.98157778866,36.2722790355242,0,"available_crw"
"254026_2",1,"254026_2_crw_001",19,"254026_2_20240519T060000",2024-05-19 06:00:00,-122.035431238261,36.3353018546509,0,"available_crw"
"254026_2",1,"254026_2_crw_001",20,"254026_2_20240519T120000",2024-05-19 12:00:00,-122.004679054846,36.3473277228866,0,"available_crw"
"254026_2",1,"254026_2_crw_001",21,"254026_2_20240519T180000",2024-05-19 18:00:00,-121.978131134402,36.3172765822725,0,"available_crw"
"254026_2",1,"254026_2_crw_001",22,"254026_2_20240520T000000",2024-05-20,-121.994149342085,36.3521910419006,0,"available_crw"
"254026_2",1,"254026_2_crw_001",23,"254026_2_20240520T060000",2024-05-20 06:00:00,-121.969679119492,36.4795303010863,0,"available_crw"
"254026_2",1,"254026_2_crw_001",24,"254026_2_20240520T120000",2024-05-20 12:00:00,-122.220839293565,36.4121795755953,0,"available_crw"
"254026_2",1,"254026_2_crw_001",25,"254026_2_20240520T180000",2024-05-20 18:00:00,-122.150051590262,36.3916927838858,0,"available_crw"
"254026_2",1,"254026_2_crw_001",26,"254026_2_20240521T000000",2024-05-21,-122.304938034248,36.4532508132782,0,"available_crw"
"254026_2",1,"254026_2_crw_001",27,"254026_2_20240521T060000",2024-05-21 06:00:00,-122.500060211961,36.389288102709,0,"available_crw"
"254026_2",1,"254026_2_crw_001",28,"254026_2_20240521T120000",2024-05-21 12:00:00,-122.422458139484,36.5560678393084,0,"available_crw"
"254026_2",1,"254026_2_crw_001",29,"254026_2_20240521T180000",2024-05-21 18:00:00,-122.440296027737,36.6441834563508,0,"available_crw"
"254026_2",1,"254026_2_crw_001",30,"254026_2_20240522T000000",2024-05-22,-122.618479094654,36.7356415335632,0,"available_crw"
"254026_2",1,"254026_2_crw_001",31,"254026_2_20240522T060000",2024-05-22 06:00:00,-122.525595798011,36.7709436940779,0,"available_crw"
"254026_2",1,"254026_2_crw_001",32,"254026_2_20240522T120000",2024-05-22 12:00:00,-122.49924995295,36.7406933952298,0,"available_crw"
"254026_2",1,"254026_2_crw_001",33,"254026_2_20240522T180000",2024-05-22 18:00:00,-122.486933091526,36.7455682385736,0,"available_crw"
"254026_2",1,"254026_2_crw_001",34,"254026_2_20240523T000000",2024-05-23,-122.420905950938,36.6093900402208,0,"available_crw"
"254026_2",1,"254026_2_crw_001",35,"254026_2_20240523T060000",2024-05-23 06:00:00,-122.309953332882,36.6530625115431,0,"available_crw"
"254026_2",1,"254026_2_crw_001",36,"254026_2_20240523T120000",2024-05-23 12:00:00,-122.303374742819,36.6474242055501,0,"available_crw"
"254026_2",1,"254026_2_crw_001",37,"254026_2_20240523T180000",2024-05-23 18:00:00,-122.027841738596,36.5216207619639,0,"available_crw"
"254026_2",1,"254026_2_crw_001",38,"254026_2_20240524T000000",2024-05-24,-122.043353039402,36.4868700474727,0,"available_crw"
"254026_2",1,"254026_2_crw_001",39,"254026_2_20240524T060000",2024-05-24 06:00:00,-122.028075732603,36.4841945492502,0,"available_crw"
"254026_2",1,"254026_2_crw_001",40,"254026_2_20240524T120000",2024-05-24 12:00:00,-121.992538743967,36.4892941443324,0,"available_crw"
"254026_2",1,"254026_2_crw_001",41,"254026_2_20240524T180000",2024-05-24 18:00:00,-121.964181361552,36.4902561546639,0,"available_crw"
"254026_2",1,"254026_2_crw_001",42,"254026_2_20240525T000000",2024-05-25,-122.041907157634,36.4338082438938,0,"available_crw"
"254026_2",1,"254026_2_crw_001",43,"254026_2_20240525T060000",2024-05-25 06:00:00,-121.970907323812,36.4794030248909,0,"available_crw"
"254026_2",1,"254026_2_crw_001",44,"254026_2_20240525T120000",2024-05-25 12:00:00,-122.014685217209,36.6998662832873,0,"available_crw"
"254026_2",1,"254026_2_crw_001",45,"254026_2_20240525T180000",2024-05-25 18:00:00,-121.996439318668,36.6451333602089,0,"available_crw"
"254026_2",1,"254026_2_crw_001",46,"254026_2_20240526T000000",2024-05-26,-122.108406639817,36.6230904702737,0,"available_crw"
"254026_2",1,"254026_2_crw_001",47,"254026_2_20240526T060000",2024-05-26 06:00:00,-122.185958421601,36.6084359268219,0,"available_crw"
"254026_2",1,"254026_2_crw_001",48,"254026_2_20240526T120000",2024-05-26 12:00:00,-122.209710675269,36.6993378904437,0,"available_crw"
"254026_2",1,"254026_2_crw_001",49,"254026_2_20240526T180000",2024-05-26 18:00:00,-122.213349121022,36.7089731978629,0,"available_crw"
"254026_2",1,"254026_2_crw_001",50,"254026_2_20240527T000000",2024-05-27,-122.338769936817,36.8451974705028,0,"available_crw"
"254026_2",1,"254026_2_crw_001",51,"254026_2_20240527T060000",2024-05-27 06:00:00,-122.345945917032,36.8282669649592,0,"available_crw"
"254026_2",1,"254026_2_crw_001",52,"254026_2_20240527T120000",2024-05-27 12:00:00,-122.644664579182,36.7170957903992,0,"available_crw"
"254026_2",1,"254026_2_crw_001",53,"254026_2_20240527T180000",2024-05-27 18:00:00,-122.543607616661,36.772768941287,0,"available_crw"
"254026_2",1,"254026_2_crw_001",54,"254026_2_20240528T000000",2024-05-28,-122.53740490857,36.8356271970652,0,"available_crw"
"254026_2",1,"254026_2_crw_001",55,"254026_2_20240528T060000",2024-05-28 06:00:00,-122.697505598088,36.8217193379654,0,"available_crw"
"254026_2",1,"254026_2_crw_001",56,"254026_2_20240528T120000",2024-05-28 12:00:00,-122.709792345605,36.8197571618773,0,"available_crw"
