"whale_id","iteration","sim_id","step_id","choice_id","dTime","long","lat","used","location_type"
"254027_0",1,"254027_0_crw_001",1,"254027_0_20240408T170000",2024-04-08 17:00:00,-122.0682,36.9493,0,"available_crw"
"254027_0",1,"254027_0_crw_001",2,"254027_0_20240408T230000",2024-04-08 23:00:00,-122.114106585218,36.9310296324904,0,"available_crw"
"254027_0",1,"254027_0_crw_001",3,"254027_0_20240409T050000",2024-04-09 05:00:00,-122.202441420334,36.9579864469265,0,"available_crw"
"254027_0",1,"254027_0_crw_001",4,"254027_0_20240411T170000",2024-04-11 17:00:00,-122.180990633035,36.9701571180687,0,"available_crw"
"254027_0",1,"254027_0_crw_001",5,"254027_0_20240411T230000",2024-04-11 23:00:00,-122.19474239538,36.9030871864395,0,"available_crw"
"254027_0",1,"254027_0_crw_001",6,"254027_0_20240412T050000",2024-04-12 05:00:00,-121.987717047271,36.9554947285101,0,"available_crw"
"254027_0",1,"254027_0_crw_001",7,"254027_0_20240412T110000",2024-04-12 11:00:00,-121.984499687594,36.9459347361499,0,"available_crw"
"254027_0",1,"254027_0_crw_001",8,"254027_0_20240412T170000",2024-04-12 17:00:00,-121.944103231051,36.8261988790872,0,"available_crw"
"254027_0",1,"254027_0_crw_001",9,"254027_0_20240412T230000",2024-04-12 23:00:00,-121.966518839725,36.7544173830874,0,"available_crw"
"254027_0",1,"254027_0_crw_001",10,"254027_0_20240413T050000",2024-04-13 05:00:00,-121.972112601017,36.7953007781043,0,"available_crw"
"254027_0",1,"254027_0_crw_001",11,"254027_0_20240413T110000",2024-04-13 11:00:00,-121.953857615359,36.8787603964621,0,"available_crw"
"254027_0",1,"254027_0_crw_001",12,"254027_0_20240413T170000",2024-04-13 17:00:00,-121.998649482165,36.8398837150333,0,"available_crw"
"254027_0",1,"254027_0_crw_001",13,"254027_0_20240413T230000",2024-04-13 23:00:00,-122.228274127426,36.717241888794,0,"available_crw"
"254027_0",1,"254027_0_crw_001",14,"254027_0_20240414T050000",2024-04-14 05:00:00,-122.497967848317,36.5861505487031,0,"available_crw"
"254027_0",1,"254027_0_crw_001",15,"254027_0_20240414T110000",2024-04-14 11:00:00,-122.50058064308,36.5794400061627,0,"available_crw"
"254027_0",1,"254027_0_crw_001",16,"254027_0_20240414T170000",2024-04-14 17:00:00,-122.497040379724,36.5730120755655,0,"available_crw"
"254027_0",1,"254027_0_crw_001",17,"254027_0_20240414T230000",2024-04-14 23:00:00,-122.454065158967,36.5865231740162,0,"available_crw"
"254027_0",1,"254027_0_crw_001",18,"254027_0_20240415T050000",2024-04-15 05:00:00,-122.422716595569,36.5510754381175,0,"available_crw"
"254027_0",1,"254027_0_crw_001",19,"254027_0_20240415T110000",2024-04-15 11:00:00,-122.454362837647,36.5020663706285,0,"available_crw"
"254027_0",1,"254027_0_crw_001",20,"254027_0_20240415T170000",2024-04-15 17:00:00,-122.517470575023,36.4122139986865,0,"available_crw"
"254027_0",1,"254027_0_crw_001",21,"254027_0_20240415T230000",2024-04-15 23:00:00,-122.475977040004,36.4121640126251,0,"available_crw"
