"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",254026,6218,36.79624,-121.81312,1,04/11/2024 18:19:24,Argos,0,234,NP,,401677682.61,04/11/2024 18:20:27,1,4,0,-131,401677682.61,-121.81312,36.79624,-121.81312,36.79624,56,3,681,873,530,13,334,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79624,-121.81312,1,04/11/2024 18:19:24,Argos,0,234,NP,,401677682.61,04/11/2024 18:21:22,1,4,0,-131,401677682.61,-121.81312,36.79624,-121.81312,36.79624,56,3,681,873,530,13,334,73,172,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79624,-121.81312,1,04/11/2024 18:19:24,Argos,0,234,NP,,401677682.61,04/11/2024 18:27:13,1,4,0,-131,401677682.61,-121.81312,36.79624,-121.81312,36.79624,56,3,681,873,530,13,334,95,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79624,-121.81312,1,04/11/2024 18:19:24,Argos,0,234,NP,,401677682.61,04/11/2024 18:29:14,1,4,0,-131,401677682.61,-121.81312,36.79624,-121.81312,36.79624,56,3,681,873,530,13,334,15,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79987,-121.80228,B,04/11/2024 19:41:17,Argos,0,31,NN,,401677688.37,04/11/2024 19:41:01,1,2,0,-133,401677688.37,-121.80228,36.79987,-121.80228,36.79987,8,3,5471,6603,4533,102,3360,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79987,-121.80228,B,04/11/2024 19:41:17,Argos,0,31,NN,,401677688.37,04/11/2024 19:41:33,1,2,0,-133,401677688.37,-121.80228,36.79987,-121.80228,36.79987,8,3,5471,6603,4533,102,3360,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79421,-121.9048,A,04/12/2024 00:06:32,Argos,0,238,CS,,401677664.86,04/12/2024 00:06:32,1,3,0,-128,401677664.86,-121.9048,36.79421,-121.9048,36.79421,8,3,1509,21227,107,90,1650,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79421,-121.9048,A,04/12/2024 00:06:32,Argos,0,238,CS,,401677664.86,04/12/2024 00:09:46,1,3,0,-128,401677664.86,-121.9048,36.79421,-121.9048,36.79421,8,3,1509,21227,107,90,1650,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79421,-121.9048,A,04/12/2024 00:06:32,Argos,0,238,CS,,401677664.86,04/12/2024 00:10:30,1,3,0,-128,401677664.86,-121.9048,36.79421,-121.9048,36.79421,8,3,1509,21227,107,90,1650,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79241,-121.84262,1,04/12/2024 02:16:50,Argos,0,374,SR,,401677685.08,04/12/2024 02:16:14,1,5,0,-122,401677685.08,-121.84262,36.79241,-121.84262,36.79241,58,3,1351,8769,208,111,716,66,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79892,-121.84443,2,04/12/2024 02:18:50,Argos,0,374,A1,,401677687.75,04/12/2024 02:16:14,1,5,0,-129,401677687.75,-121.84443,36.79892,-121.84443,36.79892,56,2,384,1747,84,84,209,66,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79241,-121.84262,1,04/12/2024 02:16:50,Argos,0,374,SR,,401677685.08,04/12/2024 02:16:49,1,5,0,-122,401677685.08,-121.84262,36.79241,-121.84262,36.79241,58,3,1351,8769,208,111,716,94,234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79892,-121.84443,2,04/12/2024 02:18:50,Argos,0,374,A1,,401677687.75,04/12/2024 02:16:49,1,5,0,-129,401677687.75,-121.84443,36.79892,-121.84443,36.79892,56,2,384,1747,84,84,209,94,234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79241,-121.84262,1,04/12/2024 02:16:50,Argos,0,374,SR,,401677685.08,04/12/2024 02:17:27,1,5,0,-122,401677685.08,-121.84262,36.79241,-121.84262,36.79241,58,3,1351,8769,208,111,716,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79892,-121.84443,2,04/12/2024 02:18:50,Argos,0,374,A1,,401677687.75,04/12/2024 02:17:27,1,5,0,-129,401677687.75,-121.84443,36.79892,-121.84443,36.79892,56,2,384,1747,84,84,209,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79241,-121.84262,1,04/12/2024 02:16:50,Argos,0,374,SR,,401677685.08,04/12/2024 02:21:17,1,5,0,-122,401677685.08,-121.84262,36.79241,-121.84262,36.79241,58,3,1351,8769,208,111,716,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79892,-121.84443,2,04/12/2024 02:18:50,Argos,0,374,A1,,401677687.75,04/12/2024 02:21:17,1,5,0,-129,401677687.75,-121.84443,36.79892,-121.84443,36.79892,56,2,384,1747,84,84,209,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79241,-121.84262,1,04/12/2024 02:16:50,Argos,0,374,SR,,401677685.08,04/12/2024 02:22:28,1,5,0,-122,401677685.08,-121.84262,36.79241,-121.84262,36.79241,58,3,1351,8769,208,111,716,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79892,-121.84443,2,04/12/2024 02:18:50,Argos,0,374,A1,,401677687.75,04/12/2024 02:22:28,1,5,0,-129,401677687.75,-121.84443,36.79892,-121.84443,36.79892,56,2,384,1747,84,84,209,57,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.80069,-121.85812,0,04/12/2024 02:29:32,Argos,0,355,NK,,401677684.5,04/12/2024 02:26:35,1,4,0,-128,401677684.5,-121.85812,36.80069,-121.85812,36.80069,46,3,2453,7130,843,174,574,92,240,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.80069,-121.85812,0,04/12/2024 02:29:32,Argos,0,355,NK,,401677684.5,04/12/2024 02:27:09,1,4,0,-128,401677684.5,-121.85812,36.80069,-121.85812,36.80069,46,3,2453,7130,843,174,574,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.80069,-121.85812,0,04/12/2024 02:29:32,Argos,0,355,NK,,401677684.5,04/12/2024 02:31:56,1,4,0,-128,401677684.5,-121.85812,36.80069,-121.85812,36.80069,46,3,2453,7130,843,174,574,81,144,165,253,232,151,49,22,246,10,14,16,206,5,231,20,1,193,23,210,224,255,128,,,,,,,,,
"",254026,6218,36.80069,-121.85812,0,04/12/2024 02:29:32,Argos,0,355,NK,,401677684.5,04/12/2024 02:32:30,1,4,0,-128,401677684.5,-121.85812,36.80069,-121.85812,36.80069,46,3,2453,7130,843,174,574,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79946,-121.85526,B,04/12/2024 03:00:08,Argos,0,0,MC,,401677684.77,04/12/2024 03:00:09,1,1,0,-129,401677684.77,-121.85526,36.79946,-121.85526,36.79946,8,3,6680,7926,5628,88,2207,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79183,-121.8539,B,04/12/2024 04:00:24,Argos,0,63,SR,,401677684.1,04/12/2024 03:59:22,1,2,0,-136,401677684.1,-121.8539,36.79183,-121.8539,36.79183,8,2,3727,7612,1824,167,2781,91,142,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79183,-121.8539,B,04/12/2024 04:00:24,Argos,0,63,SR,,401677684.1,04/12/2024 04:00:25,1,2,0,-136,401677684.1,-121.8539,36.79183,-121.8539,36.79183,8,2,3727,7612,1824,167,2781,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78724,-121.87584,1,04/12/2024 04:02:06,Argos,0,110,NP,,401677681.66,04/12/2024 04:01:12,1,2,0,-131,401677681.66,-121.87584,36.78724,-121.87584,36.78724,56,3,561,1918,163,95,427,71,68,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78724,-121.87584,1,04/12/2024 04:02:06,Argos,0,110,NP,,401677681.66,04/12/2024 04:03:02,1,2,0,-131,401677681.66,-121.87584,36.78724,-121.87584,36.78724,56,3,561,1918,163,95,427,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78724,-121.87584,1,04/12/2024 04:02:06,Argos,0,110,NP,,401677681.66,04/12/2024 04:05:07,1,2,0,-131,401677681.66,-121.87584,36.78724,-121.87584,36.78724,56,3,561,1918,163,95,427,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78499,-121.899,3,04/12/2024 04:07:20,Argos,0,582,NK,,401677681.56,04/12/2024 04:05:07,1,6,0,-129,401677681.56,-121.899,36.78499,-121.899,36.78499,56,3,194,209,179,84,240,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78724,-121.87584,1,04/12/2024 04:02:06,Argos,0,110,NP,,401677681.66,04/12/2024 04:05:44,1,2,0,-131,401677681.66,-121.87584,36.78724,-121.87584,36.78724,56,3,561,1918,163,95,427,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78499,-121.899,3,04/12/2024 04:07:20,Argos,0,582,NK,,401677681.56,04/12/2024 04:05:44,1,6,0,-129,401677681.56,-121.899,36.78499,-121.899,36.78499,56,3,194,209,179,84,240,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79019,-121.8956,A,04/12/2024 04:07:20,Argos,0,0,NK,,401677692.27,04/12/2024 04:07:20,1,1,0,-132,401677692.27,-121.8956,36.79019,-121.8956,36.79019,6,3,566,1532,209,29,608,86,28,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78499,-121.899,3,04/12/2024 04:07:20,Argos,0,582,NK,,401677681.56,04/12/2024 04:10:10,1,6,0,-129,401677681.56,-121.899,36.78499,-121.899,36.78499,56,3,194,209,179,84,240,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78724,-121.87584,1,04/12/2024 04:02:06,Argos,0,110,NP,,401677681.66,04/12/2024 04:13:42,1,2,0,-131,401677681.66,-121.87584,36.78724,-121.87584,36.78724,56,3,561,1918,163,95,427,73,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79019,-121.8956,A,04/12/2024 04:07:20,Argos,0,0,NK,,401677692.27,04/12/2024 04:13:42,1,1,0,-132,401677692.27,-121.8956,36.79019,-121.8956,36.79019,6,3,566,1532,209,29,608,73,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79019,-121.8956,A,04/12/2024 04:07:20,Argos,0,0,NK,,401677692.27,04/12/2024 04:14:49,1,1,0,-132,401677692.27,-121.8956,36.79019,-121.8956,36.79019,6,3,566,1532,209,29,608,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.8064,-121.95714,A,04/12/2024 05:26:13,Argos,0,235,MB,,401677669.15,04/12/2024 05:24:32,1,3,0,-126,401677669.15,-121.95714,36.8064,-121.95714,36.8064,6,3,1276,14458,112,92,919,74,16,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.80456,-121.90115,B,04/12/2024 05:25:10,Argos,0,197,NN,,401677671.67,04/12/2024 05:25:10,1,2,0,-137,401677671.67,-121.90115,36.80456,-121.90115,36.80456,8,3,1478,14581,149,84,2426,27,158,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.8064,-121.95714,A,04/12/2024 05:26:13,Argos,0,235,MB,,401677669.15,04/12/2024 05:25:41,1,3,0,-126,401677669.15,-121.95714,36.8064,-121.95714,36.8064,6,3,1276,14458,112,92,919,57,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.80456,-121.90115,B,04/12/2024 05:25:10,Argos,0,197,NN,,401677671.67,04/12/2024 05:28:27,1,2,0,-137,401677671.67,-121.90115,36.80456,-121.90115,36.80456,8,3,1478,14581,149,84,2426,98,136,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.8064,-121.95714,A,04/12/2024 05:26:13,Argos,0,235,MB,,401677669.15,04/12/2024 05:28:27,1,3,0,-126,401677669.15,-121.95714,36.8064,-121.95714,36.8064,6,3,1276,14458,112,92,919,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.81087,-121.95358,B,04/12/2024 06:19:18,Argos,0,35,MC,,401677665.94,04/12/2024 06:19:01,1,2,0,-127,401677665.94,-121.95358,36.81087,-121.95358,36.81087,8,3,3171,5769,1743,120,2290,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.81087,-121.95358,B,04/12/2024 06:19:18,Argos,0,35,MC,,401677665.94,04/12/2024 06:19:36,1,2,0,-127,401677665.94,-121.95358,36.81087,-121.95358,36.81087,8,3,3171,5769,1743,120,2290,77,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.806,-121.93684,1,04/12/2024 06:26:10,Argos,0,395,O3,,401677672.31,04/12/2024 06:19:36,1,4,0,-134,401677672.31,-121.93684,36.806,-121.93684,36.806,56,3,1094,3466,345,119,588,77,70,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.806,-121.93684,1,04/12/2024 06:26:10,Argos,0,395,O3,,401677672.31,04/12/2024 06:20:11,1,4,0,-134,401677672.31,-121.93684,36.806,-121.93684,36.806,56,3,1094,3466,345,119,588,93,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.806,-121.93684,1,04/12/2024 06:26:10,Argos,0,395,O3,,401677672.31,04/12/2024 06:24:02,1,4,0,-134,401677672.31,-121.93684,36.806,-121.93684,36.806,56,3,1094,3466,345,119,588,84,240,165,253,232,151,49,22,246,25,144,147,20,6,175,16,1,231,23,212,64,255,128,,,,,,,,,
"",254026,6218,36.806,-121.93684,1,04/12/2024 06:26:10,Argos,0,395,O3,,401677672.31,04/12/2024 06:26:11,1,4,0,-134,401677672.31,-121.93684,36.806,-121.93684,36.806,56,3,1094,3466,345,119,588,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.7926,-121.94,3,04/12/2024 07:10:28,Argos,0,552,NN,,401677674.17,04/12/2024 07:04:59,1,8,0,-128,401677674.17,-121.94,36.7926,-121.94,36.7926,58,3,124,214,71,100,196,65,74,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79282,-121.94001,3,04/12/2024 07:10:28,Argos,0,460,NN,,401677674.05,04/12/2024 07:10:48,1,7,0,-128,401677674.05,-121.94001,36.79282,-121.94001,36.79282,58,3,143,205,99,104,211,82,103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79282,-121.94001,3,04/12/2024 07:10:28,Argos,0,460,NN,,401677674.05,04/12/2024 07:11:18,2,7,0,-128,401677674.05,-121.94001,36.79282,-121.94001,36.79282,58,3,143,205,99,104,211,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79282,-121.94001,3,04/12/2024 07:10:28,Argos,0,460,NN,,401677674.05,04/12/2024 07:13:05,2,7,0,-128,401677674.05,-121.94001,36.79282,-121.94001,36.79282,58,3,143,205,99,104,211,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79282,-121.94001,3,04/12/2024 07:10:28,Argos,0,460,NN,,401677674.05,04/12/2024 07:14:11,2,7,0,-128,401677674.05,-121.94001,36.79282,-121.94001,36.79282,58,3,143,205,99,104,211,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.7769,-121.93507,3,04/12/2024 08:01:15,Argos,0,370,O3,,401677673,04/12/2024 08:00:47,1,6,0,-124,401677673,-121.93507,36.7769,-121.93507,36.7769,58,3,186,1224,28,80,337,68,73,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.7769,-121.93507,3,04/12/2024 08:01:15,Argos,0,370,O3,,401677673,04/12/2024 08:01:28,1,6,0,-124,401677673,-121.93507,36.7769,-121.93507,36.7769,58,3,186,1224,28,80,337,91,122,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.7769,-121.93507,3,04/12/2024 08:01:15,Argos,0,370,O3,,401677673,04/12/2024 08:04:36,2,6,0,-124,401677673,-121.93507,36.7769,-121.93507,36.7769,58,3,186,1224,28,80,337,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.7769,-121.93507,3,04/12/2024 08:01:15,Argos,0,370,O3,,401677673,04/12/2024 08:05:33,2,6,0,-124,401677673,-121.93507,36.7769,-121.93507,36.7769,58,3,186,1224,28,80,337,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.75098,-121.93785,B,04/12/2024 12:00:16,Argos,0,0,SR,,401677684.99,04/12/2024 12:00:17,1,1,0,-137,401677684.99,-121.93785,36.75098,-121.93785,36.75098,8,3,2625,3109,2215,78,5732,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.81573,-121.93842,0,04/12/2024 12:15:27,Argos,0,320,CS,,401677681.8,04/12/2024 12:12:49,1,4,0,-134,401677681.8,-121.93842,36.81573,-121.93842,36.81573,46,3,4923,11132,2177,14,760,95,159,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.81573,-121.93842,0,04/12/2024 12:15:27,Argos,0,320,CS,,401677681.8,04/12/2024 12:14:15,1,4,0,-134,401677681.8,-121.93842,36.81573,-121.93842,36.81573,46,3,4923,11132,2177,14,760,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.81573,-121.93842,0,04/12/2024 12:15:27,Argos,0,320,CS,,401677681.8,04/12/2024 12:16:37,1,4,0,-134,401677681.8,-121.93842,36.81573,-121.93842,36.81573,46,3,4923,11132,2177,14,760,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.81573,-121.93842,0,04/12/2024 12:15:27,Argos,0,320,CS,,401677681.8,04/12/2024 12:18:09,1,4,0,-134,401677681.8,-121.93842,36.81573,-121.93842,36.81573,46,3,4923,11132,2177,14,760,70,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79118,-121.93361,B,04/12/2024 13:31:29,Argos,0,206,SR,,401677677.07,04/12/2024 13:29:47,1,2,0,-122,401677677.07,-121.93361,36.79118,-121.93361,36.79118,8,3,9079,151949,542,79,2426,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.79118,-121.93361,B,04/12/2024 13:31:29,Argos,0,206,SR,,401677677.07,04/12/2024 13:33:13,1,2,0,-122,401677677.07,-121.93361,36.79118,-121.93361,36.79118,8,3,9079,151949,542,79,2426,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.78635,-121.93268,B,04/12/2024 13:59:19,Argos,0,0,CS,,401677670.86,04/12/2024 13:59:19,1,1,0,-137,401677670.86,-121.93268,36.78635,-121.93268,36.78635,6,2,10283,24465,4322,80,3173,27,143,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.7947,-121.92566,A,04/12/2024 14:26:01,Argos,0,197,A1,,401677677.26,04/12/2024 14:24:39,1,3,0,-131,401677677.26,-121.92566,36.7947,-121.92566,36.7947,6,3,124,396,38,64,320,83,208,165,253,232,151,49,22,246,57,153,210,82,7,169,16,1,221,23,211,208,255,128,,,,,,,,,
"",254026,6218,36.7947,-121.92566,A,04/12/2024 14:26:01,Argos,0,197,A1,,401677677.26,04/12/2024 14:25:31,1,3,0,-131,401677677.26,-121.92566,36.7947,-121.92566,36.7947,6,3,124,396,38,64,320,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.7947,-121.92566,A,04/12/2024 14:26:01,Argos,0,197,A1,,401677677.26,04/12/2024 14:27:56,1,3,0,-131,401677677.26,-121.92566,36.7947,-121.92566,36.7947,6,3,124,396,38,64,320,76,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254026,6218,36.81225,-121.91576,B,04/12/2024 15:11:11,Argos,0,36,SR,,401677673.21,04/12/2024 15:10:53,1,2,0,-136,401677673.21,-121.91576,36.81225,-121.91576,36.81225,8,3,3951,5936,2629,94,2377,56,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
