DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
254026,254026,UT,DS,1,0,0,,,06:02:53 13-Apr-2024,MC,B,36.7460,-121.9377,36.7460,-121.9377,8,,401677665,-129
254026,254026,UT,DS,1,0,0,,,07:03:05 13-Apr-2024,NN,B,36.7409,-121.9402,36.7409,-121.9402,8,,401677668,-132
254026,254026,UT,DS,2,0,0,41,41,07:14:02 13-Apr-2024,O3,B,36.7253,-121.9393,36.7253,-121.9393,6,,401677652,-121
254026,254026,UT,DS,3,0,0,59,37,13:06:23 13-Apr-2024,SR,A,36.7765,-121.8362,36.7765,-121.8362,8,,401677666,-125
254026,254026,UT,DS,4,0,0,108,39,13:11:37 13-Apr-2024,CS,1,36.7552,-121.8479,36.7552,-121.8479,56,,401677665,-125
254026,254026,UT,DS,2,0,0,41,41,14:03:38 13-Apr-2024,A1,B,36.7653,-121.8446,36.7653,-121.8446,8,,401677664,-127
254026,254026,UT,DS,2,0,0,258,258,14:43:15 13-Apr-2024,SR,B,36.7684,-121.8420,36.7684,-121.8420,8,,401677665,-136
254026,254026,UT,DS,4,0,0,102,31,16:01:47 13-Apr-2024,NK,0,36.7517,-121.8149,36.7517,-121.8149,48,,401677665,-123
254026,254026,UT,DS,4,0,0,135,56,16:15:05 13-Apr-2024,NP,1,36.7515,-121.8685,36.7515,-121.8685,56,,401677663,-130
254026,254026,UT,DS,1,0,0,,,16:40:10 13-Apr-2024,MC,B,36.7514,-121.8692,36.7514,-121.8692,6,,401677664,-126
254026,254026,UT,DS,2,0,0,357,357,17:58:17 13-Apr-2024,NP,B,36.7273,-121.8758,36.7273,-121.8758,8,,401677662,-131
254026,254026,UT,DS,1,0,1,,,18:18:38 13-Apr-2024,MC,B,36.7271,-121.8839,36.7271,-121.8839,6,,401677671,-120
254026,254026,UT,DS,3,0,1,79,45,19:22:42 13-Apr-2024,NN,A,36.6989,-121.8868,36.6989,-121.8868,8,,401677661,-126
254026,254026,UT,DS,2,0,0,504,504,20:56:37 13-Apr-2024,O3,B,36.6712,-121.9230,36.6712,-121.9230,8,,401677662,-136
254026,254026,UT,DS,4,0,0,80,55,00:26:23 14-Apr-2024,CS,1,36.7739,-121.9348,36.7739,-121.9348,58,,401677659,-126
254026,254026,UT,DS,1,0,0,,,01:20:23 14-Apr-2024,SR,B,36.7748,-121.9385,36.7748,-121.9385,8,,401677647,-131
254026,254026,UT,DS,3,0,0,140,125,01:34:26 14-Apr-2024,NK,A,36.7833,-121.9180,36.7833,-121.9180,6,,401677666,-137
254026,254026,UT,DS,1,0,0,,,01:34:26 14-Apr-2024,A1,B,36.7843,-121.9174,36.7843,-121.9174,,,401677652,-140
254026,254026,UT,DS,2,0,0,336,336,02:00:48 14-Apr-2024,CS,B,36.7723,-121.9088,36.7723,-121.9088,6,,401677667,-135
254026,254026,UT,DS,2,0,1,423,423,03:04:09 14-Apr-2024,A1,B,36.7801,-121.9129,36.7801,-121.9129,8,,401677649,-139
254026,254026,UT,DS,3,0,0,171,45,03:21:41 14-Apr-2024,NK,A,36.8410,-121.8642,36.8410,-121.8642,6,,401677655,-131
254026,254026,UT,DS,1,0,0,,,05:02:13 14-Apr-2024,NN,B,36.8451,-121.8734,36.8451,-121.8734,8,,401677658,-137
254026,254026,UT,DS,3,0,0,145,111,05:21:45 14-Apr-2024,NP,A,36.8790,-121.9151,36.8790,-121.9151,6,,401677650,-124
254026,254026,UT,DS,5,1,0,,,05:36:55 14-Apr-2024,MC,1,36.8787,-121.8960,36.8787,-121.8960,56,,401677654,-117
254026,254026,UT,DS,2,0,0,43,43,06:25:49 14-Apr-2024,O3,B,36.8579,-121.8889,36.8579,-121.8889,8,,401677656,-138
254026,254026,UT,DS,1,0,0,,,06:43:04 14-Apr-2024,NN,B,36.8577,-121.8897,36.8577,-121.8897,6,,401677665,-129
254026,254026,UT,DS,4,0,0,131,44,08:04:21 14-Apr-2024,O3,1,36.8952,-121.9516,36.8952,-121.9516,58,,401677654,-126
254026,254026,UT,DS,3,0,2,191,40,12:27:51 14-Apr-2024,SR,A,36.9746,-122.1316,36.9746,-122.1316,8,,401677647,-136
254026,254026,UT,DS,2,0,0,327,327,14:08:25 14-Apr-2024,SR,B,37.0093,-122.1706,37.0093,-122.1706,8,,401677655,-125
254026,254026,UT,DS,2,0,0,42,42,14:10:47 14-Apr-2024,CS,B,37.0007,-122.1868,37.0007,-122.1868,8,,401677668,-124
254026,254026,UT,DS,2,0,0,37,37,15:36:43 14-Apr-2024,NK,B,37.0298,-122.2062,37.0298,-122.2062,8,,401677668,-127
254026,254026,UT,DS,2,0,0,339,339,17:11:29 14-Apr-2024,NK,B,37.0741,-122.3782,37.0741,-122.3782,8,,401677679,-137
254026,254026,UT,DS,1,0,1,,,17:47:49 14-Apr-2024,NP,B,37.0984,-122.4022,37.0984,-122.4022,8,,401677656,-134
254026,254026,UT,DS,2,0,0,69,69,17:59:05 14-Apr-2024,MC,B,37.1096,-122.2932,37.1096,-122.2932,6,,401677672,-123
254026,254026,UT,DS,1,0,0,,,18:49:04 14-Apr-2024,MB,B,37.1495,-122.4012,37.1495,-122.4012,8,,401677640,-135
254026,254026,UT,DS,4,0,0,77,33,19:10:07 14-Apr-2024,NN,0,37.1505,-122.3787,37.1505,-122.3787,46,,401677651,-129
254026,254026,UT,DS,3,0,0,120,40,19:24:02 14-Apr-2024,NP,A,37.1831,-122.4564,37.1831,-122.4564,6,,401677662,-140
254026,254026,UT,DS,3,0,1,142,34,19:36:58 14-Apr-2024,MC,A,37.1714,-122.4794,37.1714,-122.4794,6,,401677651,-127
254026,254026,UT,DS,3,0,0,79,39,20:16:28 14-Apr-2024,O3,A,37.2235,-122.5260,37.2235,-122.5260,8,,401677648,-122
254026,254026,UT,DS,3,0,0,33,33,23:44:46 14-Apr-2024,CS,A,37.2359,-122.4907,37.2359,-122.4907,8,,401677666,-138
254026,254026,UT,DS,1,0,0,,,01:20:51 15-Apr-2024,CS,B,37.2707,-122.5729,37.2707,-122.5729,8,,401677634,-127
254026,254026,UT,DS,1,0,0,,,02:26:51 15-Apr-2024,SR,B,37.3033,-122.6206,37.3033,-122.6206,8,,401677642,-129
254026,254026,UT,DS,2,0,0,42,42,02:40:52 15-Apr-2024,A1,B,37.3007,-122.5929,37.3007,-122.5929,6,,401677640,-130
254026,254026,UT,DS,1,0,0,,,02:53:24 15-Apr-2024,NK,B,37.2858,-122.5253,37.2858,-122.5253,6,,401677637,-124
254026,254026,UT,DS,1,0,0,,,04:28:23 15-Apr-2024,MB,B,37.3353,-122.6227,37.3353,-122.6227,8,,401677587,-131
254026,254026,UT,DS,1,0,0,,,04:53:56 15-Apr-2024,NN,B,37.3257,-122.5993,37.3257,-122.5993,6,,401677614,-133
254026,254026,UT,DS,1,0,0,,,05:12:26 15-Apr-2024,NP,B,37.3247,-122.5865,37.3247,-122.5865,6,,401677628,-131
254026,254026,UT,DS,2,0,0,36,36,05:19:05 15-Apr-2024,MC,B,37.2814,-122.4979,37.2814,-122.4979,6,,401677661,-126
254026,254026,UT,DS,1,0,0,,,05:42:25 15-Apr-2024,O3,B,37.2819,-122.4964,37.2819,-122.4964,6,,401677654,-140
254026,254026,UT,DS,3,0,0,146,47,06:32:56 15-Apr-2024,NN,A,37.3146,-122.4762,37.3146,-122.4762,8,,401677645,-127
254026,254026,UT,DS,1,0,0,,,07:01:43 15-Apr-2024,MC,B,37.3308,-122.4917,37.3308,-122.4917,6,,401677647,-132
254026,254026,UT,DS,5,0,2,117,30,07:25:19 15-Apr-2024,O3,1,37.3343,-122.4655,37.3343,-122.4655,56,,401677648,-132
254026,254026,UT,DS,3,0,0,44,40,13:13:21 15-Apr-2024,A1,A,37.3041,-122.5010,37.3041,-122.5010,8,,401677652,-134
254026,254026,UT,DS,3,0,0,37,37,13:32:39 15-Apr-2024,CS,A,37.3091,-122.4795,37.3091,-122.4795,6,,401677649,-127
254026,254026,UT,DS,3,0,0,47,44,13:40:37 15-Apr-2024,SR,A,37.2935,-122.5148,37.2935,-122.5148,6,,401677652,-127
254026,254026,UT,DS,1,0,1,,,14:47:48 15-Apr-2024,A1,B,37.3249,-122.5178,37.3249,-122.5178,8,,401677644,-141
254026,254026,UT,DS,1,0,1,,,15:06:18 15-Apr-2024,CS,B,37.3225,-122.5083,37.3225,-122.5083,6,,401677643,-142
254026,254026,UT,DS,4,0,1,146,55,16:49:45 15-Apr-2024,NK,3,37.3699,-122.5552,37.3699,-122.5552,68,,401677646,-133
254026,254026,UT,DS,2,0,1,31,31,17:31:22 15-Apr-2024,NP,B,37.3873,-122.5752,37.3873,-122.5752,8,,401677647,-138
254026,254026,UT,DS,2,0,0,48,48,17:41:33 15-Apr-2024,MC,B,37.3841,-122.5750,37.3841,-122.5750,6,,401677648,-127
254026,254026,UT,DS,5,0,0,101,53,18:57:02 15-Apr-2024,NN,1,37.4224,-122.6400,37.4224,-122.6400,48,,401677645,-129
254026,254026,UT,DS,1,0,0,,,19:13:57 15-Apr-2024,MC,B,37.4225,-122.6399,37.4225,-122.6399,6,,401677645,-125
254026,254026,UT,DS,1,0,0,,,19:13:57 15-Apr-2024,NP,B,37.4224,-122.6401,37.4224,-122.6401,6,,401677648,-131
254026,254026,UT,DS,2,0,0,39,39,20:38:49 15-Apr-2024,NN,B,37.4649,-122.6511,37.4649,-122.6511,8,,401677648,-137
254026,254026,UT,DS,1,0,0,,,21:05:50 15-Apr-2024,O3,B,37.4773,-122.6620,37.4773,-122.6620,6,,401677645,-126
254026,254026,UT,DS,2,0,0,44,44,00:37:04 16-Apr-2024,CS,B,37.5722,-122.7448,37.5722,-122.7448,8,,401677654,-135
254026,254026,UT,DS,2,0,0,44,44,01:52:52 16-Apr-2024,SR,B,37.5785,-122.7026,37.5785,-122.7026,8,,401677666,-129
254026,254026,UT,DS,2,0,1,34,34,02:20:31 16-Apr-2024,CS,B,37.5764,-122.7183,37.5764,-122.7183,6,,401677643,-135
254026,254026,UT,DS,2,0,1,34,34,02:20:31 16-Apr-2024,A1,B,37.5611,-122.6831,37.5611,-122.6831,6,,401677644,-133
254026,254026,UT,DS,1,0,0,,,03:35:06 16-Apr-2024,SR,B,37.5979,-122.7291,37.5979,-122.7291,8,,401677651,-129
254026,254026,UT,DS,1,0,0,,,03:50:10 16-Apr-2024,A1,B,37.6009,-122.7266,37.6009,-122.7266,6,,401677644,-141
254026,254026,UT,DS,1,0,0,,,04:12:29 16-Apr-2024,NK,B,37.6088,-122.7250,37.6088,-122.7250,6,,401677651,-137
254026,254026,UT,DS,2,0,0,34,34,04:58:38 16-Apr-2024,NP,B,37.6042,-122.7272,37.6042,-122.7272,8,,401677658,-130
254026,254026,UT,DS,1,0,0,,,04:58:55 16-Apr-2024,MC,B,37.6041,-122.7276,37.6041,-122.7276,6,,401677651,-129
254026,254026,UT,DS,4,0,1,136,33,06:21:14 16-Apr-2024,NN,0,37.6266,-122.7371,37.6266,-122.7371,58,,401677647,-129
254026,254026,UT,DS,2,0,0,31,31,06:37:14 16-Apr-2024,MC,B,37.6293,-122.7440,37.6293,-122.7440,6,,401677650,-124
254026,254026,UT,DS,2,0,0,249,249,08:12:50 16-Apr-2024,O3,B,37.6273,-122.7567,37.6273,-122.7567,8,,401677652,-126
254026,254026,UT,DS,1,0,0,,,13:09:15 16-Apr-2024,SR,B,37.6392,-122.7603,37.6392,-122.7603,8,,401677656,-134
254026,254026,UT,DS,2,0,0,39,39,14:28:34 16-Apr-2024,A1,B,37.6061,-122.8601,37.6061,-122.8601,8,,401677644,-137
254026,254026,UT,DS,4,0,0,77,39,14:30:10 16-Apr-2024,CS,0,37.6041,-122.8831,37.6041,-122.8831,46,,401677641,-126
254026,254026,UT,DS,2,0,0,313,313,14:45:21 16-Apr-2024,SR,B,37.6042,-122.8897,37.6042,-122.8897,6,,401677649,-133
254026,254026,UT,DS,2,0,0,409,409,16:24:41 16-Apr-2024,NK,B,37.6060,-122.9205,37.6060,-122.9205,8,,401677642,-130
254026,254026,UT,DS,2,0,0,389,389,17:14:50 16-Apr-2024,MC,B,37.6337,-122.9275,37.6337,-122.9275,8,,401677641,-129
254026,254026,UT,DS,2,0,0,115,115,18:05:24 16-Apr-2024,MB,B,37.6290,-122.9386,37.6290,-122.9386,8,,401677641,-132
254026,254026,UT,DS,1,0,0,,,18:44:11 16-Apr-2024,NN,B,37.6321,-122.9474,37.6321,-122.9474,8,,401677638,-137
254026,254026,UT,DS,2,0,0,40,40,18:52:59 16-Apr-2024,MC,B,37.6299,-122.9973,37.6299,-122.9973,6,,401677644,-131
254026,254026,UT,DS,1,0,0,,,19:00:44 16-Apr-2024,NP,B,37.6296,-122.9968,37.6296,-122.9968,6,,401677642,-135
254026,254026,UT,DS,1,0,0,,,20:18:31 16-Apr-2024,O3,B,37.6323,-123.0144,37.6323,-123.0144,8,,401677654,-130
254026,254026,UT,DS,1,0,1,,,20:26:07 16-Apr-2024,NN,B,37.6300,-123.0062,37.6300,-123.0062,6,,401677653,-133
254026,254026,UT,DS,1,0,0,,,00:01:07 17-Apr-2024,CS,B,37.5695,-122.9643,37.5695,-122.9643,8,,401677617,-139
254026,254026,UT,DS,2,0,0,136,136,01:22:26 17-Apr-2024,SR,B,37.5231,-122.9869,37.5231,-122.9869,6,,401677664,-134
254026,254026,UT,DS,2,0,0,38,38,01:37:06 17-Apr-2024,CS,B,37.4963,-122.9918,37.4963,-122.9918,6,,401677649,-127
254026,254026,UT,DS,1,0,0,,,02:00:13 17-Apr-2024,NK,B,37.4915,-122.9945,37.4915,-122.9945,6,,401677643,-135
254026,254026,UT,DS,3,0,0,127,46,03:02:59 17-Apr-2024,SR,A,37.4937,-123.0608,37.4937,-123.0608,8,,401677648,-128
254026,254026,UT,DS,1,0,0,,,03:29:47 17-Apr-2024,A1,B,37.4942,-123.0608,37.4942,-123.0608,6,,401677646,-135
254026,254026,UT,DS,2,0,0,85,85,03:40:56 17-Apr-2024,NK,B,37.4912,-123.0749,37.4912,-123.0749,6,,401677649,-127
254026,254026,UT,DS,3,0,0,62,38,04:35:58 17-Apr-2024,MC,A,37.4785,-123.1116,37.4785,-123.1116,8,,401677644,-119
254026,254026,UT,DS,3,0,2,39,30,05:23:26 17-Apr-2024,MB,A,37.4624,-123.1381,37.4624,-123.1381,8,,401677642,-130
254026,254026,UT,DS,2,0,1,108,108,06:08:44 17-Apr-2024,NN,B,37.4532,-123.1423,37.4532,-123.1423,8,,401677646,-129
254026,254026,UT,DS,2,0,0,81,81,06:14:34 17-Apr-2024,MC,B,37.4528,-123.1439,37.4528,-123.1439,6,,401677644,-127
254026,254026,UT,DS,3,0,0,190,124,07:30:07 17-Apr-2024,O3,A,37.4351,-123.1760,37.4351,-123.1760,8,,401677645,-125
254026,254026,UT,DS,2,0,0,98,98,12:37:13 17-Apr-2024,SR,B,37.3732,-123.2222,37.3732,-123.2222,8,,401677651,-128
254026,254026,UT,DS,2,0,0,274,274,14:16:37 17-Apr-2024,SR,B,37.3830,-123.2415,37.3830,-123.2415,8,,401677633,-132
254026,254026,UT,DS,1,0,0,,,17:12:02 17-Apr-2024,NP,B,37.3399,-123.2895,37.3399,-123.2895,8,,401677642,-135
254026,254026,UT,DS,2,0,1,67,67,18:30:19 17-Apr-2024,NN,B,37.3039,-123.2633,37.3039,-123.2633,8,,401677654,-135
254026,254026,UT,DS,1,0,0,,,18:32:24 17-Apr-2024,MC,B,37.3004,-123.2344,37.3004,-123.2344,6,,401677639,-129
254026,254026,UT,DS,1,0,0,,,20:13:44 17-Apr-2024,NN,B,37.2740,-123.2563,37.2740,-123.2563,8,,401677639,-133
254026,254026,UT,DS,1,0,0,,,01:03:50 18-Apr-2024,CS,B,37.2059,-123.3107,37.2059,-123.3107,8,,401677645,-140
254026,254026,UT,DS,1,0,0,,,01:31:47 18-Apr-2024,A1,B,37.2130,-123.3005,37.2130,-123.3005,6,,401677646,-137
254026,254026,UT,DS,4,0,0,83,43,02:31:34 18-Apr-2024,SR,0,37.2079,-123.2233,37.2079,-123.2233,58,,401677649,-126
254026,254026,UT,DS,1,0,0,,,03:04:39 18-Apr-2024,A1,B,37.1990,-123.2139,37.1990,-123.2139,8,,401677642,-130
254026,254026,UT,DS,3,0,1,96,77,03:14:04 18-Apr-2024,NK,A,37.2208,-123.2434,37.2208,-123.2434,8,,401677645,-130
254026,254026,UT,DS,3,0,0,133,51,04:11:34 18-Apr-2024,MC,A,37.1973,-123.2128,37.1973,-123.2128,8,,401677651,-126
254026,254026,UT,DS,1,0,0,,,04:31:08 18-Apr-2024,NP,B,37.1932,-123.2112,37.1932,-123.2112,6,,401677647,-129
254026,254026,UT,DS,1,0,0,,,05:58:55 18-Apr-2024,MC,B,37.1749,-123.2070,37.1749,-123.2070,8,,401677639,-131
254026,254026,UT,DS,1,0,0,,,05:58:55 18-Apr-2024,NN,B,37.1753,-123.2147,37.1753,-123.2147,,,401677650,-132
254026,254026,UT,DS,3,0,0,188,42,06:43:41 18-Apr-2024,O3,A,37.1557,-123.2388,37.1557,-123.2388,8,,401677647,-134
254026,254026,UT,DS,1,0,0,,,07:38:43 18-Apr-2024,NN,B,37.1400,-123.2449,37.1400,-123.2449,8,,401677646,-135
254026,254026,UT,DS,5,0,0,82,32,08:23:05 18-Apr-2024,O3,3,37.1464,-123.2604,37.1464,-123.2604,58,,401677646,-128
254026,254026,UT,DS,1,0,0,,,12:07:58 18-Apr-2024,SR,B,37.1152,-123.3146,37.1152,-123.3146,8,,401677658,-135
254026,254026,UT,DS,2,0,0,147,147,13:09:21 18-Apr-2024,CS,B,37.1731,-123.2680,37.1731,-123.2680,8,,401677646,-132
254026,254026,UT,DS,1,0,0,,,13:42:34 18-Apr-2024,A1,B,37.1762,-123.2689,37.1762,-123.2689,8,,401677641,-139
254026,254026,UT,DS,1,0,0,,,13:42:34 18-Apr-2024,SR,B,37.1409,-123.2901,37.1409,-123.2901,,,401677651,-131
254026,254026,UT,DS,1,0,0,,,14:47:02 18-Apr-2024,CS,B,37.1494,-123.2843,37.1494,-123.2843,8,,401677645,-138
254026,254026,UT,DS,4,0,0,81,61,15:30:53 18-Apr-2024,NK,1,37.1305,-123.2019,37.1305,-123.2019,58,,401677644,-130
254026,254026,UT,DS,2,0,0,75,75,16:35:34 18-Apr-2024,MC,B,37.1227,-123.1754,37.1227,-123.1754,8,,401677654,-129
254026,254026,UT,DS,3,0,0,192,104,18:12:05 18-Apr-2024,MC,A,37.0647,-123.0764,37.0647,-123.0764,8,,401677647,-122
254026,254026,UT,DS,1,0,1,,,18:18:31 18-Apr-2024,NN,B,37.0658,-123.0820,37.0658,-123.0820,6,,401677642,-137
254026,254026,UT,DS,3,0,0,77,66,18:39:33 18-Apr-2024,NP,A,37.0715,-123.1417,37.0715,-123.1417,6,,401677646,-134
254026,254026,UT,DS,1,0,0,,,19:59:22 18-Apr-2024,NN,B,37.0473,-123.1059,37.0473,-123.1059,8,,401677650,-133
254026,254026,UT,DS,2,0,0,47,47,20:28:17 18-Apr-2024,O3,B,37.0804,-123.1380,37.0804,-123.1380,6,,401677644,-128
254026,254026,UT,DS,1,0,1,,,00:18:33 19-Apr-2024,CS,B,37.1212,-123.1898,37.1212,-123.1898,8,,401677670,-127
254026,254026,UT,DS,1,0,0,,,02:01:35 19-Apr-2024,SR,B,37.1567,-123.1684,37.1567,-123.1684,8,,401677607,-138
254026,254026,UT,DS,2,0,1,54,54,02:02:02 19-Apr-2024,CS,B,37.2090,-123.0912,37.2090,-123.0912,6,,401677645,-139
254026,254026,UT,DS,2,0,0,39,39,02:39:14 19-Apr-2024,A1,B,37.2336,-123.0580,37.2336,-123.0580,8,,401677646,-131
254026,254026,UT,DS,1,0,0,,,02:47:36 19-Apr-2024,NK,B,37.2190,-123.0963,37.2190,-123.0963,7,,401677659,-137
254026,254026,UT,DS,2,0,0,61,61,03:35:03 19-Apr-2024,SR,B,37.2601,-123.0436,37.2601,-123.0436,8,,401677655,-130
254026,254026,UT,DS,1,0,0,,,03:59:39 19-Apr-2024,MC,B,37.2620,-123.0464,,,6,,401677660,-129
254026,254026,UT,DS,2,0,0,130,130,04:23:48 19-Apr-2024,NP,B,37.3129,-123.0820,37.3129,-123.0820,6,,401677647,-129
254026,254026,UT,DS,1,0,0,,,04:34:11 19-Apr-2024,NK,B,37.3157,-123.0823,37.3157,-123.0823,6,,401677647,-132
254026,254026,UT,DS,3,0,0,52,31,04:46:14 19-Apr-2024,MB,A,37.3214,-123.0833,37.3214,-123.0833,6,,401677645,-131
254026,254026,UT,DS,1,0,0,,,05:34:53 19-Apr-2024,MC,B,37.3394,-123.0627,37.3394,-123.0627,8,,401677651,-123
254026,254026,UT,DS,1,0,0,,,05:45:34 19-Apr-2024,NN,B,37.3429,-123.0581,37.3429,-123.0581,6,,401677651,-129
254026,254026,UT,DS,2,0,0,546,546,05:58:50 19-Apr-2024,NP,B,37.3451,-123.0592,37.3451,-123.0592,6,,401677647,-137
