DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
254026,254026,UT,13:11:37 13-Apr-2024,Argos,1,36.7552,-121.8479,535,2459,116,98,,,,,,
254026,254026,UT,14:03:38 13-Apr-2024,Argos,B,36.7653,-121.8446,1615,13244,196,94,,,,,,
254026,254026,UT,14:43:15 13-Apr-2024,Argos,B,36.7684,-121.8420,805,8861,73,115,,,,,,
254026,254026,UT,16:01:47 13-Apr-2024,Argos,0,36.7517,-121.8149,5223,190482,143,100,,,,,,
254026,254026,UT,16:15:05 13-Apr-2024,Argos,1,36.7515,-121.8685,507,698,368,4,,,,,,
254026,254026,UT,16:40:10 13-Apr-2024,Argos,B,36.7514,-121.8692,1461,1817,1175,91,,,,,,
254026,254026,UT,17:58:17 13-Apr-2024,Argos,B,36.7273,-121.8758,1512,30902,74,120,,,,,,
254026,254026,UT,18:18:38 13-Apr-2024,Argos,B,36.7271,-121.8839,1132,3413,375,116,,,,,,
254026,254026,UT,19:22:42 13-Apr-2024,Argos,A,36.6989,-121.8868,234,867,63,115,,,,,,
254026,254026,UT,20:56:37 13-Apr-2024,Argos,B,36.6712,-121.9230,962,8776,105,151,,,,,,
254026,254026,UT,00:26:23 14-Apr-2024,Argos,1,36.7739,-121.9348,986,7137,136,77,,,,,,
254026,254026,UT,01:20:23 14-Apr-2024,Argos,B,36.7748,-121.9385,3049,3986,2331,91,,,,,,
254026,254026,UT,01:34:26 14-Apr-2024,Argos,A,36.7833,-121.9180,369,1197,113,36,,,,,,
254026,254026,UT,01:34:26 14-Apr-2024,Argos,B,36.7843,-121.9174,359,1127,114,36,,,,,,
254026,254026,UT,02:00:48 14-Apr-2024,Argos,B,36.7723,-121.9088,875,8411,91,27,,,,,,
254026,254026,UT,03:04:09 14-Apr-2024,Argos,B,36.7801,-121.9129,1058,13808,81,43,,,,,,
254026,254026,UT,03:21:41 14-Apr-2024,Argos,A,36.8410,-121.8642,1871,32694,107,86,,,,,,
254026,254026,UT,05:02:13 14-Apr-2024,Argos,B,36.8451,-121.8734,7195,10704,4836,90,,,,,,
254026,254026,UT,05:21:45 14-Apr-2024,Argos,A,36.8790,-121.9151,164,540,49,111,,,,,,
254026,254026,UT,05:36:55 14-Apr-2024,Argos,1,36.8787,-121.8960,552,2077,146,76,,,,,,
254026,254026,UT,06:25:49 14-Apr-2024,Argos,B,36.8579,-121.8889,3363,6729,1680,76,,,,,,
254026,254026,UT,06:43:04 14-Apr-2024,Argos,B,36.8577,-121.8897,3662,5980,2241,78,,,,,,
254026,254026,UT,08:04:21 14-Apr-2024,Argos,1,36.8952,-121.9516,872,6258,121,114,,,,,,
254026,254026,UT,12:27:51 14-Apr-2024,Argos,A,36.9746,-122.1316,545,2680,110,24,,,,,,
254026,254026,UT,14:08:25 14-Apr-2024,Argos,B,37.0093,-122.1706,982,27766,34,85,,,,,,
254026,254026,UT,14:10:47 14-Apr-2024,Argos,B,37.0007,-122.1868,861,7165,103,83,,,,,,
254026,254026,UT,15:36:43 14-Apr-2024,Argos,B,37.0298,-122.2062,1437,16759,123,96,,,,,,
254026,254026,UT,17:11:29 14-Apr-2024,Argos,B,37.0741,-122.3782,2039,19823,209,35,,,,,,
254026,254026,UT,17:47:49 14-Apr-2024,Argos,B,37.0984,-122.4022,1466,2143,1002,58,,,,,,
254026,254026,UT,17:59:05 14-Apr-2024,Argos,B,37.1096,-122.2932,2531,119271,53,94,,,,,,
254026,254026,UT,18:49:04 14-Apr-2024,Argos,B,37.1495,-122.4012,2822,10659,746,91,,,,,,
254026,254026,UT,19:10:07 14-Apr-2024,Argos,0,37.1505,-122.3787,2077,27139,159,98,,,,,,
254026,254026,UT,19:24:02 14-Apr-2024,Argos,A,37.1831,-122.4564,1762,6741,460,69,,,,,,
254026,254026,UT,19:36:58 14-Apr-2024,Argos,A,37.1714,-122.4794,1669,5131,543,162,,,,,,
254026,254026,UT,20:16:28 14-Apr-2024,Argos,A,37.2235,-122.5260,1816,25141,131,105,,,,,,
254026,254026,UT,23:44:46 14-Apr-2024,Argos,A,37.2359,-122.4907,6424,39631,1041,92,,,,,,
254026,254026,UT,01:20:51 15-Apr-2024,Argos,B,37.2707,-122.5729,15100,36106,6315,87,,,,,,
254026,254026,UT,02:26:51 15-Apr-2024,Argos,B,37.3033,-122.6206,15346,56401,4175,89,,,,,,
254026,254026,UT,02:40:52 15-Apr-2024,Argos,B,37.3007,-122.5929,3089,289085,33,101,,,,,,
254026,254026,UT,02:53:24 15-Apr-2024,Argos,B,37.2858,-122.5253,1735,11127,270,98,,,,,,
254026,254026,UT,04:28:23 15-Apr-2024,Argos,B,37.3353,-122.6227,2201,5343,906,97,,,,,,
254026,254026,UT,04:53:56 15-Apr-2024,Argos,B,37.3257,-122.5993,4492,18092,1115,114,,,,,,
254026,254026,UT,05:12:26 15-Apr-2024,Argos,B,37.3247,-122.5865,4956,24818,989,115,,,,,,
254026,254026,UT,05:19:05 15-Apr-2024,Argos,B,37.2814,-122.4979,1494,23960,93,76,,,,,,
254026,254026,UT,05:42:25 15-Apr-2024,Argos,B,37.2819,-122.4964,1615,6318,412,76,,,,,,
254026,254026,UT,06:32:56 15-Apr-2024,Argos,A,37.3146,-122.4762,273,2687,27,86,,,,,,
254026,254026,UT,07:01:43 15-Apr-2024,Argos,B,37.3308,-122.4917,796,1171,541,87,,,,,,
254026,254026,UT,07:25:19 15-Apr-2024,Argos,1,37.3343,-122.4655,615,1983,190,54,,,,,,
254026,254026,UT,13:13:21 15-Apr-2024,Argos,A,37.3041,-122.5010,3564,54433,233,92,,,,,,
254026,254026,UT,13:32:39 15-Apr-2024,Argos,A,37.3091,-122.4795,1258,18065,87,102,,,,,,
254026,254026,UT,13:40:37 15-Apr-2024,Argos,A,37.2935,-122.5148,1216,16420,90,75,,,,,,
254026,254026,UT,14:47:48 15-Apr-2024,Argos,B,37.3249,-122.5178,6052,9120,4015,77,,,,,,
254026,254026,UT,15:06:18 15-Apr-2024,Argos,B,37.3225,-122.5083,6381,14103,2887,105,,,,,,
254026,254026,UT,16:49:45 15-Apr-2024,Argos,3,37.3699,-122.5552,127,215,75,153,,,,,,
254026,254026,UT,17:31:22 15-Apr-2024,Argos,B,37.3873,-122.5752,779,1332,455,87,,,,,,
254026,254026,UT,17:41:33 15-Apr-2024,Argos,B,37.3841,-122.5750,988,2614,373,114,,,,,,
254026,254026,UT,18:57:02 15-Apr-2024,Argos,1,37.4224,-122.6400,1276,6708,242,89,,,,,,
254026,254026,UT,19:13:57 15-Apr-2024,Argos,B,37.4225,-122.6399,4291,5655,3256,90,,,,,,
254026,254026,UT,19:13:57 15-Apr-2024,Argos,B,37.4224,-122.6401,4273,5692,3207,91,,,,,,
254026,254026,UT,20:38:49 15-Apr-2024,Argos,B,37.4649,-122.6511,2120,3726,1205,156,,,,,,
254026,254026,UT,21:05:50 15-Apr-2024,Argos,B,37.4773,-122.6620,2423,3587,1637,142,,,,,,
254026,254026,UT,00:37:04 16-Apr-2024,Argos,B,37.5722,-122.7448,2581,7396,900,101,,,,,,
254026,254026,UT,01:52:52 16-Apr-2024,Argos,B,37.5785,-122.7026,1543,13568,175,121,,,,,,
254026,254026,UT,02:20:31 16-Apr-2024,Argos,B,37.5764,-122.7183,2027,2848,1441,127,,,,,,
254026,254026,UT,02:20:31 16-Apr-2024,Argos,B,37.5611,-122.6831,1266,9180,174,117,,,,,,
254026,254026,UT,03:35:06 16-Apr-2024,Argos,B,37.5979,-122.7291,2154,3121,1487,93,,,,,,
254026,254026,UT,03:50:10 16-Apr-2024,Argos,B,37.6009,-122.7266,3292,3950,2743,107,,,,,,
254026,254026,UT,04:12:29 16-Apr-2024,Argos,B,37.6088,-122.7250,2380,3390,1671,121,,,,,,
254026,254026,UT,04:58:38 16-Apr-2024,Argos,B,37.6042,-122.7272,1049,7332,150,90,,,,,,
254026,254026,UT,04:58:55 16-Apr-2024,Argos,B,37.6041,-122.7276,1054,7064,157,90,,,,,,
254026,254026,UT,06:21:14 16-Apr-2024,Argos,0,37.6266,-122.7371,5616,166631,189,77,,,,,,
254026,254026,UT,06:37:14 16-Apr-2024,Argos,B,37.6293,-122.7440,2035,4529,914,82,,,,,,
254026,254026,UT,08:12:50 16-Apr-2024,Argos,B,37.6273,-122.7567,1142,42863,30,89,,,,,,
254026,254026,UT,13:09:15 16-Apr-2024,Argos,B,37.6392,-122.7603,2188,6483,738,76,,,,,,
254026,254026,UT,14:28:34 16-Apr-2024,Argos,B,37.6061,-122.8601,1393,11102,174,99,,,,,,
254026,254026,UT,14:30:10 16-Apr-2024,Argos,0,37.6041,-122.8831,2009,10691,377,124,,,,,,
254026,254026,UT,14:45:21 16-Apr-2024,Argos,B,37.6042,-122.8897,2459,10290,587,154,,,,,,
254026,254026,UT,16:24:41 16-Apr-2024,Argos,B,37.6060,-122.9205,1032,11758,90,144,,,,,,
254026,254026,UT,17:14:50 16-Apr-2024,Argos,B,37.6337,-122.9275,1158,21764,61,130,,,,,,
254026,254026,UT,18:05:24 16-Apr-2024,Argos,B,37.6290,-122.9386,1104,19544,62,106,,,,,,
254026,254026,UT,18:44:11 16-Apr-2024,Argos,B,37.6321,-122.9474,1419,4161,483,101,,,,,,
254026,254026,UT,18:52:59 16-Apr-2024,Argos,B,37.6299,-122.9973,1603,4331,593,113,,,,,,
254026,254026,UT,19:00:44 16-Apr-2024,Argos,B,37.6296,-122.9968,2406,5656,1023,113,,,,,,
254026,254026,UT,20:18:31 16-Apr-2024,Argos,B,37.6323,-123.0144,3406,4972,2332,101,,,,,,
254026,254026,UT,20:26:07 16-Apr-2024,Argos,B,37.6300,-123.0062,2728,5069,1467,107,,,,,,
254026,254026,UT,00:01:07 17-Apr-2024,Argos,B,37.5695,-122.9643,2098,4792,918,80,,,,,,
254026,254026,UT,01:22:26 17-Apr-2024,Argos,B,37.5231,-122.9869,938,5122,171,13,,,,,,
254026,254026,UT,01:37:06 17-Apr-2024,Argos,B,37.4963,-122.9918,514,1118,236,73,,,,,,
254026,254026,UT,02:00:13 17-Apr-2024,Argos,B,37.4915,-122.9945,826,1268,538,80,,,,,,
254026,254026,UT,03:02:59 17-Apr-2024,Argos,A,37.4937,-123.0608,288,1507,55,116,,,,,,
254026,254026,UT,03:29:47 17-Apr-2024,Argos,B,37.4942,-123.0608,1113,1552,798,93,,,,,,
254026,254026,UT,03:40:56 17-Apr-2024,Argos,B,37.4912,-123.0749,488,2091,114,137,,,,,,
254026,254026,UT,04:35:58 17-Apr-2024,Argos,A,37.4785,-123.1116,370,1969,69,53,,,,,,
254026,254026,UT,05:23:26 17-Apr-2024,Argos,A,37.4624,-123.1381,660,8098,53,82,,,,,,
254026,254026,UT,06:08:44 17-Apr-2024,Argos,B,37.4532,-123.1423,685,4470,104,38,,,,,,
254026,254026,UT,06:14:34 17-Apr-2024,Argos,B,37.4528,-123.1439,366,766,174,78,,,,,,
254026,254026,UT,07:30:07 17-Apr-2024,Argos,A,37.4351,-123.1760,148,363,59,54,,,,,,
254026,254026,UT,12:37:13 17-Apr-2024,Argos,B,37.3732,-123.2222,1195,7433,192,5,,,,,,
254026,254026,UT,14:16:37 17-Apr-2024,Argos,B,37.3830,-123.2415,1661,34343,80,154,,,,,,
254026,254026,UT,17:12:02 17-Apr-2024,Argos,B,37.3399,-123.2895,1891,3469,1030,114,,,,,,
254026,254026,UT,18:30:19 17-Apr-2024,Argos,B,37.3039,-123.2633,1743,20374,149,97,,,,,,
254026,254026,UT,18:32:24 17-Apr-2024,Argos,B,37.3004,-123.2344,1472,11350,190,97,,,,,,
254026,254026,UT,20:13:44 17-Apr-2024,Argos,B,37.2740,-123.2563,1926,5166,718,95,,,,,,
254026,254026,UT,01:03:50 18-Apr-2024,Argos,B,37.2059,-123.3107,3066,5209,1803,92,,,,,,
254026,254026,UT,01:31:47 18-Apr-2024,Argos,B,37.2130,-123.3005,3145,9327,1060,84,,,,,,
254026,254026,UT,02:31:34 18-Apr-2024,Argos,0,37.2079,-123.2233,2137,110301,41,100,,,,,,
254026,254026,UT,03:04:39 18-Apr-2024,Argos,B,37.1990,-123.2139,1752,4879,629,105,,,,,,
254026,254026,UT,03:14:04 18-Apr-2024,Argos,A,37.2208,-123.2434,1121,35068,35,80,,,,,,
254026,254026,UT,04:11:34 18-Apr-2024,Argos,A,37.1973,-123.2128,473,2999,74,63,,,,,,
254026,254026,UT,04:31:08 18-Apr-2024,Argos,B,37.1932,-123.2112,825,1259,541,72,,,,,,
254026,254026,UT,05:58:55 18-Apr-2024,Argos,B,37.1749,-123.2070,1427,1883,1081,92,,,,,,
254026,254026,UT,05:58:55 18-Apr-2024,Argos,B,37.1753,-123.2147,1376,1563,1211,115,,,,,,
254026,254026,UT,06:43:41 18-Apr-2024,Argos,A,37.1557,-123.2388,398,1865,84,29,,,,,,
254026,254026,UT,07:38:43 18-Apr-2024,Argos,B,37.1400,-123.2449,1235,1567,973,85,,,,,,
254026,254026,UT,08:23:05 18-Apr-2024,Argos,3,37.1464,-123.2604,196,274,140,77,,,,,,
254026,254026,UT,12:07:58 18-Apr-2024,Argos,B,37.1152,-123.3146,4133,5696,2998,71,,,,,,
254026,254026,UT,13:09:21 18-Apr-2024,Argos,B,37.1731,-123.2680,3162,103067,97,86,,,,,,
254026,254026,UT,13:42:34 18-Apr-2024,Argos,B,37.1762,-123.2689,1967,8222,470,86,,,,,,
254026,254026,UT,13:42:34 18-Apr-2024,Argos,B,37.1409,-123.2901,3212,6426,1605,57,,,,,,
254026,254026,UT,14:47:02 18-Apr-2024,Argos,B,37.1494,-123.2843,2381,6416,883,84,,,,,,
254026,254026,UT,15:30:53 18-Apr-2024,Argos,1,37.1305,-123.2019,675,3422,133,108,,,,,,
254026,254026,UT,16:35:34 18-Apr-2024,Argos,B,37.1227,-123.1754,1332,2448,724,22,,,,,,
254026,254026,UT,18:12:05 18-Apr-2024,Argos,A,37.0647,-123.0764,373,3435,40,95,,,,,,
254026,254026,UT,18:18:31 18-Apr-2024,Argos,B,37.0658,-123.0820,882,2547,305,95,,,,,,
254026,254026,UT,18:39:33 18-Apr-2024,Argos,A,37.0715,-123.1417,279,799,97,144,,,,,,
254026,254026,UT,19:59:22 18-Apr-2024,Argos,B,37.0473,-123.1059,1182,1569,889,110,,,,,,
254026,254026,UT,20:28:17 18-Apr-2024,Argos,B,37.0804,-123.1380,1330,26334,67,109,,,,,,
254026,254026,UT,00:18:33 19-Apr-2024,Argos,B,37.1212,-123.1898,1824,3902,852,70,,,,,,
254026,254026,UT,02:01:35 19-Apr-2024,Argos,B,37.1567,-123.1684,2621,7438,923,91,,,,,,
254026,254026,UT,02:02:02 19-Apr-2024,Argos,B,37.2090,-123.0912,6624,29763,1474,110,,,,,,
254026,254026,UT,02:39:14 19-Apr-2024,Argos,B,37.2336,-123.0580,11341,50469,2548,112,,,,,,
254026,254026,UT,02:47:36 19-Apr-2024,Argos,B,37.2190,-123.0963,6617,19420,2254,107,,,,,,
254026,254026,UT,03:35:03 19-Apr-2024,Argos,B,37.2601,-123.0436,6541,50642,844,113,,,,,,
254026,254026,UT,03:59:39 19-Apr-2024,Argos,B,37.2620,-123.0464,2707,11072,662,113,,,,,,
254026,254026,UT,04:23:48 19-Apr-2024,Argos,B,37.3129,-123.0820,1358,36009,51,84,,,,,,
254026,254026,UT,04:34:11 19-Apr-2024,Argos,B,37.3157,-123.0823,1231,5764,263,85,,,,,,
254026,254026,UT,04:46:14 19-Apr-2024,Argos,A,37.3214,-123.0833,1628,9780,271,60,,,,,,
254026,254026,UT,05:34:53 19-Apr-2024,Argos,B,37.3394,-123.0627,2430,5135,1149,71,,,,,,
254026,254026,UT,05:45:34 19-Apr-2024,Argos,B,37.3429,-123.0581,1821,3476,953,73,,,,,,
254026,254026,UT,05:58:50 19-Apr-2024,Argos,B,37.3451,-123.0592,785,5229,117,1,,,,,,
254026,254026,UT,07:35:09 19-Apr-2024,Argos,A,37.3873,-123.0345,502,4895,51,93,,,,,,
254026,254026,UT,13:16:39 19-Apr-2024,Argos,A,37.4623,-122.8477,306,941,99,154,,,,,,
254026,254026,UT,13:18:00 19-Apr-2024,Argos,A,37.4632,-122.8444,124,466,33,80,,,,,,
254026,254026,UT,13:59:52 19-Apr-2024,Argos,A,37.4829,-122.8310,139,258,75,80,,,,,,
254026,254026,UT,14:50:08 19-Apr-2024,Argos,B,37.5030,-122.8014,658,1216,355,4,,,,,,
254026,254026,UT,14:56:48 19-Apr-2024,Argos,B,37.5043,-122.8077,1020,1323,786,93,,,,,,
254026,254026,UT,16:42:24 19-Apr-2024,Argos,B,37.5558,-122.7472,2222,2970,1661,77,,,,,,
254026,254026,UT,16:42:24 19-Apr-2024,Argos,B,37.5502,-122.7525,4706,11376,1946,49,,,,,,
254026,254026,UT,17:48:57 19-Apr-2024,Argos,B,37.5214,-122.7421,2492,25867,240,84,,,,,,
254026,254026,UT,18:05:49 19-Apr-2024,Argos,B,37.5227,-122.7373,2821,12894,617,84,,,,,,
254026,254026,UT,18:22:21 19-Apr-2024,Argos,3,37.5107,-122.6842,211,1271,35,78,,,,,,
254026,254026,UT,21:22:37 19-Apr-2024,Argos,B,37.5052,-122.6195,1074,4821,239,134,,,,,,
254026,254026,UT,23:38:01 19-Apr-2024,Argos,A,37.4196,-122.5751,503,1594,158,172,,,,,,
254026,254026,UT,01:15:15 20-Apr-2024,Argos,B,37.4125,-122.5435,2593,4367,1539,75,,,,,,
254026,254026,UT,01:29:43 20-Apr-2024,Argos,B,37.4065,-122.5499,2495,7967,781,86,,,,,,
254026,254026,UT,02:20:15 20-Apr-2024,Argos,1,37.3988,-122.6343,532,2791,101,74,,,,,,
254026,254026,UT,02:22:35 20-Apr-2024,Argos,A,37.3912,-122.6333,473,1764,126,82,,,,,,
254026,254026,UT,03:07:38 20-Apr-2024,Argos,B,37.3865,-122.6492,981,5266,182,153,,,,,,
254026,254026,UT,03:37:32 20-Apr-2024,Argos,B,37.4081,-122.6538,2787,3906,1987,101,,,,,,
254026,254026,UT,04:12:00 20-Apr-2024,Argos,B,37.3982,-122.6688,2588,3726,1797,81,,,,,,
254026,254026,UT,05:31:58 20-Apr-2024,Argos,B,37.4071,-122.6404,2821,6460,1232,140,,,,,,
254026,254026,UT,05:55:00 20-Apr-2024,Argos,B,37.4094,-122.6398,2282,3185,1635,139,,,,,,
254026,254026,UT,06:49:42 20-Apr-2024,Argos,B,37.3980,-122.6463,1349,14317,127,65,,,,,,
254026,254026,UT,07:10:37 20-Apr-2024,Argos,B,37.4213,-122.6115,658,3037,142,93,,,,,,
254026,254026,UT,08:30:52 20-Apr-2024,Argos,B,37.4128,-122.6204,1291,2397,694,96,,,,,,
254026,254026,UT,12:51:24 20-Apr-2024,Argos,B,37.4204,-122.6151,2429,3910,1509,93,,,,,,
254026,254026,UT,13:25:21 20-Apr-2024,Argos,A,37.4188,-122.6266,217,1390,33,78,,,,,,
254026,254026,UT,14:21:10 20-Apr-2024,Argos,A,37.4065,-122.6146,215,1026,45,105,,,,,,
254026,254026,UT,14:44:31 20-Apr-2024,Argos,A,37.3949,-122.6140,544,2255,131,34,,,,,,
254026,254026,UT,16:21:38 20-Apr-2024,Argos,B,37.3954,-122.6027,1605,12718,202,112,,,,,,
254026,254026,UT,17:35:13 20-Apr-2024,Argos,B,37.3948,-122.5994,1110,24782,49,100,,,,,,
254026,254026,UT,18:14:51 20-Apr-2024,Argos,B,37.3938,-122.5991,1350,3990,456,97,,,,,,
254026,254026,UT,18:25:32 20-Apr-2024,Argos,B,37.3938,-122.6013,1403,3784,520,98,,,,,,
254026,254026,UT,18:59:26 20-Apr-2024,Argos,B,37.3913,-122.6020,1573,3352,738,99,,,,,,
254026,254026,UT,19:14:38 20-Apr-2024,Argos,B,37.3881,-122.6028,1634,3544,753,100,,,,,,
254026,254026,UT,19:35:22 20-Apr-2024,Argos,A,37.3907,-122.6725,150,655,34,108,,,,,,
254026,254026,UT,20:32:22 20-Apr-2024,Argos,A,37.3916,-122.6699,1310,31296,54,100,,,,,,
254026,254026,UT,21:15:11 20-Apr-2024,Argos,B,37.3913,-122.6672,3459,6701,1785,99,,,,,,
254026,254026,UT,00:33:59 21-Apr-2024,Argos,B,37.4030,-122.6558,4093,9013,1858,95,,,,,,
254026,254026,UT,00:55:53 21-Apr-2024,Argos,B,37.4024,-122.6592,3292,10407,1041,92,,,,,,
254026,254026,UT,01:54:36 21-Apr-2024,Argos,B,37.3948,-122.6282,1246,24933,62,118,,,,,,
254026,254026,UT,01:55:21 21-Apr-2024,Argos,B,37.3870,-122.6137,940,8983,98,117,,,,,,
254026,254026,UT,02:32:02 21-Apr-2024,Argos,B,37.3872,-122.6071,964,37609,24,100,,,,,,
254026,254026,UT,03:27:09 21-Apr-2024,Argos,B,37.3925,-122.6151,1817,5515,598,104,,,,,,
254026,254026,UT,03:40:59 21-Apr-2024,Argos,B,37.3857,-122.5366,985,10570,91,145,,,,,,
254026,254026,UT,03:54:47 21-Apr-2024,Argos,B,37.3848,-122.5324,1105,2836,430,143,,,,,,
254026,254026,UT,04:54:13 21-Apr-2024,Argos,B,37.3839,-122.5550,852,3959,183,149,,,,,,
254026,254026,UT,05:36:08 21-Apr-2024,Argos,B,37.3946,-122.5565,765,1786,327,88,,,,,,
254026,254026,UT,06:07:57 21-Apr-2024,Argos,B,37.3964,-122.5558,1082,1821,643,88,,,,,,
254026,254026,UT,07:01:58 21-Apr-2024,Argos,B,37.3733,-122.5549,1058,4955,225,83,,,,,,
254026,254026,UT,12:14:08 21-Apr-2024,Argos,B,37.3349,-122.5132,2312,3285,1626,62,,,,,,
254026,254026,UT,12:47:49 21-Apr-2024,Argos,B,37.3269,-122.5071,1676,4781,587,101,,,,,,
254026,254026,UT,13:47:28 21-Apr-2024,Argos,B,37.3092,-122.4913,1284,32502,50,71,,,,,,
254026,254026,UT,14:00:25 21-Apr-2024,Argos,B,37.3099,-122.4661,1010,11238,90,59,,,,,,
