Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6218,254026,3,MC,2,4,11-Apr-2024,17:16:00,36.7903,-121.8143,,401677676,-125,50,0,11-Apr-2024,17:21:18,36.7903,-121.8143,418,391,1333,114,132,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MC,2,4,11-Apr-2024,17:16:00,36.7903,-121.8143,,401677676,-125,50,0,11-Apr-2024,17:21:58,36.7903,-121.8143,418,391,1333,114,132,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MB,B,5,11-Apr-2024,18:10:42,36.7910,-121.8132,,401677679,-131,8,0,11-Apr-2024,18:10:42,36.7910,-121.8132,178,946,8428,106,92,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MB,B,5,11-Apr-2024,18:10:42,36.7910,-121.8132,,401677679,-131,8,0,11-Apr-2024,18:13:40,36.7910,-121.8132,178,946,8428,106,92,,,94,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,B,6,11-Apr-2024,18:10:42,36.7896,-121.8140,,401677680,-135,,0,11-Apr-2024,18:10:42,36.7896,-121.8140,,1276,1660,979,89,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,7,11-Apr-2024,18:19:24,36.7962,-121.8131,,401677682,-131,56,0,11-Apr-2024,18:17:28,36.7962,-121.8131,706,681,873,530,13,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,7,11-Apr-2024,18:19:24,36.7962,-121.8131,,401677682,-131,56,0,11-Apr-2024,18:18:23,36.7962,-121.8131,706,681,873,530,13,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,7,11-Apr-2024,18:19:24,36.7962,-121.8131,,401677682,-131,56,0,11-Apr-2024,18:20:27,36.7962,-121.8131,706,681,873,530,13,,,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,7,11-Apr-2024,18:19:24,36.7962,-121.8131,,401677682,-131,56,0,11-Apr-2024,18:21:22,36.7962,-121.8131,706,681,873,530,13,,,73,172,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,7,11-Apr-2024,18:19:24,36.7962,-121.8131,,401677682,-131,56,0,11-Apr-2024,18:27:13,36.7962,-121.8131,706,681,873,530,13,,,95,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,7,11-Apr-2024,18:19:24,36.7962,-121.8131,,401677682,-131,56,0,11-Apr-2024,18:29:14,36.7962,-121.8131,706,681,873,530,13,,,15,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,B,8,11-Apr-2024,19:41:17,36.7999,-121.8023,,401677688,-133,8,0,11-Apr-2024,19:41:01,36.7999,-121.8023,32,5471,6603,4533,102,,,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,B,8,11-Apr-2024,19:41:17,36.7999,-121.8023,,401677688,-133,8,0,11-Apr-2024,19:41:33,36.7999,-121.8023,32,5471,6603,4533,102,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,A,9,12-Apr-2024,00:06:32,36.7942,-121.9048,,401677664,-128,8,0,12-Apr-2024,00:06:32,36.7942,-121.9048,238,1509,21227,107,90,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,A,9,12-Apr-2024,00:06:32,36.7942,-121.9048,,401677664,-128,8,0,12-Apr-2024,00:09:46,36.7942,-121.9048,238,1509,21227,107,90,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,A,9,12-Apr-2024,00:06:32,36.7942,-121.9048,,401677664,-128,8,0,12-Apr-2024,00:10:30,36.7942,-121.9048,238,1509,21227,107,90,,,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,1,10,12-Apr-2024,02:16:50,36.7924,-121.8426,,401677685,-122,58,0,12-Apr-2024,02:16:14,36.7924,-121.8426,374,1351,8769,208,111,,,66,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,1,10,12-Apr-2024,02:16:50,36.7924,-121.8426,,401677685,-122,58,0,12-Apr-2024,02:16:49,36.7924,-121.8426,374,1351,8769,208,111,,,94,234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,1,10,12-Apr-2024,02:16:50,36.7924,-121.8426,,401677685,-122,58,0,12-Apr-2024,02:17:27,36.7924,-121.8426,374,1351,8769,208,111,,,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,1,10,12-Apr-2024,02:16:50,36.7924,-121.8426,,401677685,-122,58,0,12-Apr-2024,02:21:17,36.7924,-121.8426,374,1351,8769,208,111,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,1,10,12-Apr-2024,02:16:50,36.7924,-121.8426,,401677685,-122,58,0,12-Apr-2024,02:22:28,36.7924,-121.8426,374,1351,8769,208,111,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,A1,2,11,12-Apr-2024,02:18:50,36.7989,-121.8444,,401677687,-129,56,0,12-Apr-2024,02:16:14,36.7989,-121.8444,374,384,1747,84,84,,,66,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,A1,2,11,12-Apr-2024,02:18:50,36.7989,-121.8444,,401677687,-129,56,0,12-Apr-2024,02:16:49,36.7989,-121.8444,374,384,1747,84,84,,,94,234,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,A1,2,11,12-Apr-2024,02:18:50,36.7989,-121.8444,,401677687,-129,56,0,12-Apr-2024,02:17:27,36.7989,-121.8444,374,384,1747,84,84,,,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,A1,2,11,12-Apr-2024,02:18:50,36.7989,-121.8444,,401677687,-129,56,0,12-Apr-2024,02:21:17,36.7989,-121.8444,374,384,1747,84,84,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,A1,2,11,12-Apr-2024,02:18:50,36.7989,-121.8444,,401677687,-129,56,0,12-Apr-2024,02:22:28,36.7989,-121.8444,374,384,1747,84,84,,,57,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,0,12,12-Apr-2024,02:29:32,36.8007,-121.8581,,401677684,-128,46,0,12-Apr-2024,02:26:35,36.8007,-121.8581,355,2453,7130,843,174,,,92,240,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,0,12,12-Apr-2024,02:29:32,36.8007,-121.8581,,401677684,-128,46,0,12-Apr-2024,02:27:09,36.8007,-121.8581,355,2453,7130,843,174,,,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,23,NK,0,12,12-Apr-2024,02:29:32,36.8007,-121.8581,,401677684,-128,46,0,12-Apr-2024,02:31:56,36.8007,-121.8581,355,2453,7130,843,174,,,81,144,165,253,232,151,49,22,246,10,14,16,206,5,231,20,1,193,23,210,224,255,128,,,,,,,,,
6218,254026,3,NK,0,12,12-Apr-2024,02:29:32,36.8007,-121.8581,,401677684,-128,46,0,12-Apr-2024,02:32:30,36.8007,-121.8581,355,2453,7130,843,174,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MC,B,13,12-Apr-2024,03:00:08,36.7995,-121.8553,,401677684,-129,8,0,12-Apr-2024,03:00:09,36.7995,-121.8553,,6680,7926,5628,88,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,B,14,12-Apr-2024,04:00:24,36.7918,-121.8539,,401677684,-136,8,0,12-Apr-2024,03:59:22,36.7918,-121.8539,63,3727,7612,1824,167,,,91,142,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,B,14,12-Apr-2024,04:00:24,36.7918,-121.8539,,401677684,-136,8,0,12-Apr-2024,04:00:25,36.7918,-121.8539,63,3727,7612,1824,167,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,15,12-Apr-2024,04:02:06,36.7872,-121.8758,,401677681,-131,56,0,12-Apr-2024,04:01:12,36.7872,-121.8758,750,561,1918,163,95,,,71,68,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,15,12-Apr-2024,04:02:06,36.7872,-121.8758,,401677681,-131,56,0,12-Apr-2024,04:03:02,36.7872,-121.8758,750,561,1918,163,95,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,15,12-Apr-2024,04:02:06,36.7872,-121.8758,,401677681,-131,56,0,12-Apr-2024,04:05:07,36.7872,-121.8758,750,561,1918,163,95,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,15,12-Apr-2024,04:02:06,36.7872,-121.8758,,401677681,-131,56,0,12-Apr-2024,04:05:44,36.7872,-121.8758,750,561,1918,163,95,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,1,15,12-Apr-2024,04:02:06,36.7872,-121.8758,,401677681,-131,56,0,12-Apr-2024,04:13:42,36.7872,-121.8758,750,561,1918,163,95,,,73,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,3,16,12-Apr-2024,04:07:20,36.7850,-121.8990,,401677681,-129,56,0,12-Apr-2024,04:05:07,36.7850,-121.8990,582,194,209,179,84,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,3,16,12-Apr-2024,04:07:20,36.7850,-121.8990,,401677681,-129,56,0,12-Apr-2024,04:05:44,36.7850,-121.8990,582,194,209,179,84,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,3,16,12-Apr-2024,04:07:20,36.7850,-121.8990,,401677681,-129,56,0,12-Apr-2024,04:07:20,36.7850,-121.8990,582,194,209,179,84,,,86,28,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,3,16,12-Apr-2024,04:07:20,36.7850,-121.8990,,401677681,-129,56,0,12-Apr-2024,04:10:10,36.7850,-121.8990,582,194,209,179,84,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,3,16,12-Apr-2024,04:07:20,36.7850,-121.8990,,401677681,-129,56,0,12-Apr-2024,04:13:42,36.7850,-121.8990,582,194,209,179,84,,,73,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,3,16,12-Apr-2024,04:07:20,36.7850,-121.8990,,401677681,-129,56,0,12-Apr-2024,04:14:49,36.7850,-121.8990,582,194,209,179,84,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MB,A,17,12-Apr-2024,05:26:13,36.8064,-121.9571,,401677669,-126,6,0,12-Apr-2024,05:24:32,36.8064,-121.9571,235,1276,14458,112,92,,,74,16,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MB,A,17,12-Apr-2024,05:26:13,36.8064,-121.9571,,401677669,-126,6,0,12-Apr-2024,05:25:41,36.8064,-121.9571,235,1276,14458,112,92,,,57,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MB,A,17,12-Apr-2024,05:26:13,36.8064,-121.9571,,401677669,-126,6,0,12-Apr-2024,05:28:27,36.8064,-121.9571,235,1276,14458,112,92,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,B,18,12-Apr-2024,05:25:10,36.8046,-121.9012,,401677671,-137,8,0,12-Apr-2024,05:25:10,36.8046,-121.9012,197,1478,14581,149,84,,,27,158,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,B,18,12-Apr-2024,05:25:10,36.8046,-121.9012,,401677671,-137,8,0,12-Apr-2024,05:28:27,36.8046,-121.9012,197,1478,14581,149,84,,,98,136,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MC,B,19,12-Apr-2024,06:19:18,36.8109,-121.9536,,401677665,-127,8,0,12-Apr-2024,06:19:01,36.8109,-121.9536,35,3171,5769,1743,120,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MC,B,19,12-Apr-2024,06:19:18,36.8109,-121.9536,,401677665,-127,8,0,12-Apr-2024,06:19:36,36.8109,-121.9536,35,3171,5769,1743,120,,,77,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,O3,1,20,12-Apr-2024,06:26:10,36.8060,-121.9368,,401677672,-134,56,0,12-Apr-2024,06:19:36,36.8060,-121.9368,395,1094,3466,345,119,,,77,70,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,O3,1,20,12-Apr-2024,06:26:10,36.8060,-121.9368,,401677672,-134,56,0,12-Apr-2024,06:20:11,36.8060,-121.9368,395,1094,3466,345,119,,,93,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,23,O3,1,20,12-Apr-2024,06:26:10,36.8060,-121.9368,,401677672,-134,56,0,12-Apr-2024,06:24:02,36.8060,-121.9368,395,1094,3466,345,119,,,84,240,165,253,232,151,49,22,246,25,144,147,20,6,175,16,1,231,23,212,64,255,128,,,,,,,,,
6218,254026,3,O3,1,20,12-Apr-2024,06:26:10,36.8060,-121.9368,,401677672,-134,56,0,12-Apr-2024,06:26:11,36.8060,-121.9368,395,1094,3466,345,119,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,3,21,12-Apr-2024,07:10:28,36.7926,-121.9400,,401677674,-128,58,0,12-Apr-2024,07:04:59,36.7926,-121.9400,552,124,214,71,100,,,65,74,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,3,21,12-Apr-2024,07:10:28,36.7926,-121.9400,,401677674,-128,58,0,12-Apr-2024,07:10:48,36.7926,-121.9400,552,124,214,71,100,,,82,103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,3,21,12-Apr-2024,07:10:28,36.7926,-121.9400,,401677674,-128,58,1,12-Apr-2024,07:11:18,36.7926,-121.9400,552,124,214,71,100,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,3,21,12-Apr-2024,07:10:28,36.7926,-121.9400,,401677674,-128,58,1,12-Apr-2024,07:13:05,36.7926,-121.9400,552,124,214,71,100,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,3,21,12-Apr-2024,07:10:28,36.7926,-121.9400,,401677674,-128,58,1,12-Apr-2024,07:14:11,36.7926,-121.9400,552,124,214,71,100,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,O3,3,22,12-Apr-2024,08:01:15,36.7769,-121.9351,,401677673,-124,58,0,12-Apr-2024,08:00:47,36.7769,-121.9351,286,186,1224,28,80,,,68,73,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,O3,3,22,12-Apr-2024,08:01:15,36.7769,-121.9351,,401677673,-124,58,0,12-Apr-2024,08:01:28,36.7769,-121.9351,286,186,1224,28,80,,,91,122,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,O3,3,22,12-Apr-2024,08:01:15,36.7769,-121.9351,,401677673,-124,58,1,12-Apr-2024,08:04:36,36.7769,-121.9351,286,186,1224,28,80,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,O3,3,22,12-Apr-2024,08:01:15,36.7769,-121.9351,,401677673,-124,58,1,12-Apr-2024,08:05:33,36.7769,-121.9351,286,186,1224,28,80,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,B,23,12-Apr-2024,12:00:16,36.7510,-121.9379,,401677684,-137,8,0,12-Apr-2024,12:00:17,36.7510,-121.9379,,2625,3109,2215,78,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,0,24,12-Apr-2024,12:15:27,36.8157,-121.9384,,401677681,-134,46,0,12-Apr-2024,12:12:49,36.8157,-121.9384,320,4923,11132,2177,14,,,95,159,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,0,24,12-Apr-2024,12:15:27,36.8157,-121.9384,,401677681,-134,46,0,12-Apr-2024,12:14:15,36.8157,-121.9384,320,4923,11132,2177,14,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,0,24,12-Apr-2024,12:15:27,36.8157,-121.9384,,401677681,-134,46,0,12-Apr-2024,12:16:37,36.8157,-121.9384,320,4923,11132,2177,14,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,0,24,12-Apr-2024,12:15:27,36.8157,-121.9384,,401677681,-134,46,0,12-Apr-2024,12:18:09,36.8157,-121.9384,320,4923,11132,2177,14,,,70,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,B,25,12-Apr-2024,13:31:29,36.7912,-121.9336,,401677677,-122,8,0,12-Apr-2024,13:29:47,36.7912,-121.9336,206,9079,151949,542,79,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,B,25,12-Apr-2024,13:31:29,36.7912,-121.9336,,401677677,-122,8,0,12-Apr-2024,13:33:13,36.7912,-121.9336,206,9079,151949,542,79,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,B,26,12-Apr-2024,13:59:19,36.7864,-121.9327,,401677670,-137,6,0,12-Apr-2024,13:59:19,36.7864,-121.9327,,10283,24465,4322,80,,,27,143,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,23,A1,A,27,12-Apr-2024,14:26:01,36.7947,-121.9257,,401677677,-131,6,0,12-Apr-2024,14:24:39,36.7947,-121.9257,197,124,396,38,64,,,83,208,165,253,232,151,49,22,246,57,153,210,82,7,169,16,1,221,23,211,208,255,128,,,,,,,,,
6218,254026,3,A1,A,27,12-Apr-2024,14:26:01,36.7947,-121.9257,,401677677,-131,6,0,12-Apr-2024,14:25:31,36.7947,-121.9257,197,124,396,38,64,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,A1,A,27,12-Apr-2024,14:26:01,36.7947,-121.9257,,401677677,-131,6,0,12-Apr-2024,14:27:56,36.7947,-121.9257,197,124,396,38,64,,,76,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,B,28,12-Apr-2024,15:11:11,36.8122,-121.9158,,401677673,-136,8,0,12-Apr-2024,15:10:53,36.8122,-121.9158,36,3951,5936,2629,94,,,56,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,SR,B,28,12-Apr-2024,15:11:11,36.8122,-121.9158,,401677673,-136,8,0,12-Apr-2024,15:11:29,36.8122,-121.9158,36,3951,5936,2629,94,,,66,58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,CS,B,29,12-Apr-2024,15:32:22,36.8109,-121.9171,,401677685,-141,6,0,12-Apr-2024,15:32:23,36.8109,-121.9171,,4007,5822,2757,96,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,A,30,12-Apr-2024,16:32:19,36.8255,-121.9395,,401677692,-131,8,0,12-Apr-2024,16:31:41,36.8255,-121.9395,76,1973,8064,482,59,,,74,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,A,30,12-Apr-2024,16:32:19,36.8255,-121.9395,,401677692,-131,8,0,12-Apr-2024,16:32:19,36.8255,-121.9395,76,1973,8064,482,59,,,92,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,A,30,12-Apr-2024,16:32:19,36.8255,-121.9395,,401677692,-131,8,0,12-Apr-2024,16:32:57,36.8255,-121.9395,76,1973,8064,482,59,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,B,31,12-Apr-2024,16:32:19,36.8221,-121.9453,,401677676,-137,,0,12-Apr-2024,16:32:19,36.8221,-121.9453,38,1300,4876,346,60,,,92,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NK,B,31,12-Apr-2024,16:32:19,36.8221,-121.9453,,401677676,-137,,0,12-Apr-2024,16:32:57,36.8221,-121.9453,38,1300,4876,346,60,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MC,B,32,12-Apr-2024,16:59:57,36.8144,-121.9530,,401677694,-127,6,0,12-Apr-2024,16:59:57,36.8144,-121.9530,,1514,2863,800,69,,,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,B,33,12-Apr-2024,18:05:10,36.8092,-121.9543,,401677672,-135,8,0,12-Apr-2024,18:05:11,36.8092,-121.9543,606,1172,11172,122,58,,,77,70,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NP,B,33,12-Apr-2024,18:05:10,36.8092,-121.9543,,401677672,-135,8,0,12-Apr-2024,18:15:17,36.8092,-121.9543,606,1172,11172,122,58,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MC,1,34,12-Apr-2024,18:36:00,36.7916,-121.9263,,401677675,-120,48,0,12-Apr-2024,18:35:24,36.7916,-121.9263,299,1433,7949,258,87,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,MC,1,34,12-Apr-2024,18:36:00,36.7916,-121.9263,,401677675,-120,48,0,12-Apr-2024,18:36:38,36.7916,-121.9263,299,1433,7949,258,87,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,23,MC,1,34,12-Apr-2024,18:36:00,36.7916,-121.9263,,401677675,-120,48,0,12-Apr-2024,18:39:36,36.7916,-121.9263,299,1433,7949,258,87,,,70,144,165,253,232,151,49,22,246,74,137,85,18,8,113,12,1,255,23,212,240,255,128,,,,,,,,,
6218,254026,3,MC,1,34,12-Apr-2024,18:36:00,36.7916,-121.9263,,401677675,-120,48,0,12-Apr-2024,18:40:23,36.7916,-121.9263,299,1433,7949,258,87,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,2,35,12-Apr-2024,19:29:45,36.7854,-121.8879,,401677671,-133,58,0,12-Apr-2024,19:29:23,36.7854,-121.8879,435,355,1125,112,82,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,3,NN,2,35,12-Apr-2024,19:29:45,36.7854,-121.8879,,401677671,-133,58,0,12-Apr-2024,19:30:09,36.7854,-121.8879,435,355,1125,112,82,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254026,23,NN,2,35,12-Apr-2024,19:29:45,36.7854,-121.8879,,401677671,-133,58,0,12-Apr-2024,19:32:36,36.7854,-121.8879,435,355,1125,112,82,,,86,240,165,253,239,108,78,226,132,161,236,182,80,57,170,215,148,120,166,196,120,216,170,,,,,,,,,
