Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6218,254025,3,NP,3,1,08-Apr-2024,17:19:28,36.9509,-122.0699,,401677651,-124,50,0,08-Apr-2024,17:14:57,36.9509,-122.0699,542,207,586,73,96,,,88,245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,NP,3,1,08-Apr-2024,17:19:28,36.9509,-122.0699,,401677651,-124,50,0,08-Apr-2024,17:19:29,36.9509,-122.0699,542,207,586,73,96,,,93,48,165,253,232,151,33,17,20,69,71,9,20,3,241,28,1,255,1,201,160,0,0,,,,,,,,,
6218,254025,3,NP,3,1,08-Apr-2024,17:19:28,36.9509,-122.0699,,401677651,-124,50,0,08-Apr-2024,17:20:59,36.9509,-122.0699,542,207,586,73,96,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,3,1,08-Apr-2024,17:19:28,36.9509,-122.0699,,401677651,-124,50,0,08-Apr-2024,17:22:29,36.9509,-122.0699,542,207,586,73,96,,,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,3,1,08-Apr-2024,17:19:28,36.9509,-122.0699,,401677651,-124,50,0,08-Apr-2024,17:23:59,36.9509,-122.0699,542,207,586,73,96,,,78,135,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MB,B,2,08-Apr-2024,17:33:04,36.9502,-122.0696,,401677657,-133,6,0,08-Apr-2024,17:33:05,36.9502,-122.0696,,875,1114,687,92,,,64,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC, ,3,10-Apr-2024,19:24:00,,,,401650000,,,0,10-Apr-2024,19:24:00,,,,,,,,,,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,NN, ,4,10-Apr-2024,20:05:14,,,,401650000,-137,,0,10-Apr-2024,20:05:14,,,,,,,,,,91,112,165,253,232,151,33,21,37,80,100,165,20,4,75,54,25,191,1,195,128,15,68,,,,,,,,,
6218,254025,3,CS, ,5,10-Apr-2024,23:06:34,,,,401650000,-140,,0,10-Apr-2024,23:06:34,,,,,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS, ,6,11-Apr-2024,02:28:47,,,,401650000,-136,,0,11-Apr-2024,02:28:47,,,,,,,,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,A1,B,7,11-Apr-2024,02:40:17,36.7466,-121.9812,,401677723,-131,,0,11-Apr-2024,02:38:19,36.7466,-121.9812,237,12889,435599,381,76,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,A1,B,7,11-Apr-2024,02:40:17,36.7466,-121.9812,,401677723,-131,,0,11-Apr-2024,02:42:16,36.7466,-121.9812,237,12889,435599,381,76,,,78,135,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,8,11-Apr-2024,02:49:17,36.7226,-122.0762,,401677764,-131,6,0,11-Apr-2024,02:49:17,36.7226,-122.0762,,23165,169641,3163,76,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NK,B,9,11-Apr-2024,02:56:55,36.7111,-122.1092,,401677734,-124,6,0,11-Apr-2024,02:56:55,36.7111,-122.1092,,20917,107871,4055,78,,,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,NP,B,10,11-Apr-2024,04:20:37,36.6419,-122.2115,,401677731,-131,8,0,11-Apr-2024,04:18:52,36.6419,-122.2115,211,2254,70664,71,100,,,87,208,165,253,232,151,33,21,37,145,62,39,84,5,119,18,1,124,29,201,80,255,128,,,,,,,,,
6218,254025,3,NP,B,10,11-Apr-2024,04:20:37,36.6419,-122.2115,,401677731,-131,8,0,11-Apr-2024,04:22:23,36.6419,-122.2115,211,2254,70664,71,100,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NK,B,11,11-Apr-2024,04:33:35,36.6603,-122.3515,,401677720,-130,6,0,11-Apr-2024,04:33:36,36.6603,-122.3515,205,685,1549,302,163,,,75,150,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NK,B,11,11-Apr-2024,04:33:35,36.6603,-122.3515,,401677720,-130,6,0,11-Apr-2024,04:37:01,36.6603,-122.3515,205,685,1549,302,163,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC, ,12,11-Apr-2024,04:59:34,,,,401650000,,,0,11-Apr-2024,04:59:34,,,256,,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC, ,12,11-Apr-2024,04:59:34,,,,401650000,,,0,11-Apr-2024,05:03:50,,,256,,,,,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,13,11-Apr-2024,05:40:47,36.6466,-122.3739,,401677698,-128,8,0,11-Apr-2024,05:40:47,36.6466,-122.3739,,1401,1693,1158,94,,,70,110,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,A,14,11-Apr-2024,06:02:13,36.6732,-122.3818,,401677688,-126,6,0,11-Apr-2024,06:02:13,36.6732,-122.3818,141,911,6584,126,82,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,A,14,11-Apr-2024,06:02:13,36.6732,-122.3818,,401677688,-126,6,0,11-Apr-2024,06:03:09,36.6732,-122.3818,141,911,6584,126,82,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,A,14,11-Apr-2024,06:02:13,36.6732,-122.3818,,401677688,-126,6,0,11-Apr-2024,06:04:34,36.6732,-122.3818,141,911,6584,126,82,,,66,155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,B,15,11-Apr-2024,07:05:30,36.6742,-122.3792,,401677687,-140,8,0,11-Apr-2024,07:05:30,36.6742,-122.3792,,1377,3038,624,82,,,85,253,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,16,11-Apr-2024,07:25:34,36.6693,-122.3789,,401677691,-133,6,0,11-Apr-2024,07:23:32,36.6693,-122.3789,122,1140,8685,149,35,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,16,11-Apr-2024,07:25:34,36.6693,-122.3789,,401677691,-133,6,0,11-Apr-2024,07:25:34,36.6693,-122.3789,122,1140,8685,149,35,,,71,154,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,17,11-Apr-2024,12:28:51,36.6656,-122.3753,,401677688,-131,8,0,11-Apr-2024,12:28:52,36.6656,-122.3753,,2438,3434,1731,42,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,B,18,11-Apr-2024,12:52:14,36.6255,-122.4416,,401677682,-140,6,0,11-Apr-2024,12:52:15,36.6255,-122.4416,,5835,35218,966,52,,,67,66,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,A,19,11-Apr-2024,14:02:37,36.7136,-122.2251,,401677686,-132,8,0,11-Apr-2024,14:00:17,36.7136,-122.2251,367,6435,211897,195,92,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,A,19,11-Apr-2024,14:02:37,36.7136,-122.2251,,401677686,-132,8,0,11-Apr-2024,14:01:10,36.7136,-122.2251,367,6435,211897,195,92,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,A,19,11-Apr-2024,14:02:37,36.7136,-122.2251,,401677686,-132,8,0,11-Apr-2024,14:06:24,36.7136,-122.2251,367,6435,211897,195,92,,,64,129,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,A,20,11-Apr-2024,14:31:34,36.7196,-122.1919,,401677684,-136,6,0,11-Apr-2024,14:30:48,36.7196,-122.1919,194,1674,12435,225,101,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,A,20,11-Apr-2024,14:31:34,36.7196,-122.1919,,401677684,-136,6,0,11-Apr-2024,14:32:21,36.7196,-122.1919,194,1674,12435,225,101,,,65,132,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,A,20,11-Apr-2024,14:31:34,36.7196,-122.1919,,401677684,-136,6,0,11-Apr-2024,14:34:02,36.7196,-122.1919,194,1674,12435,225,101,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,B,21,11-Apr-2024,17:20:15,36.7666,-122.0925,,401677704,-127,8,0,11-Apr-2024,17:20:15,36.7666,-122.0925,283,1293,39231,42,84,,,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,B,21,11-Apr-2024,17:20:15,36.7666,-122.0925,,401677704,-127,8,0,11-Apr-2024,17:24:58,36.7666,-122.0925,283,1293,39231,42,84,,,76,124,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MB,B,22,11-Apr-2024,18:10:55,36.7770,-122.0572,,401677711,-133,8,0,11-Apr-2024,18:10:56,36.7770,-122.0572,,1586,4231,594,84,,,95,191,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,23,11-Apr-2024,18:10:55,36.7716,-122.0797,,401677716,-133,,0,11-Apr-2024,18:10:56,36.7716,-122.0797,,2032,6777,609,76,,,95,191,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,B,24,11-Apr-2024,18:23:14,36.7490,-122.1658,,401677731,-124,6,0,11-Apr-2024,18:23:14,36.7490,-122.1658,127,738,4636,117,178,,,53,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,B,24,11-Apr-2024,18:23:14,36.7490,-122.1658,,401677731,-124,6,0,11-Apr-2024,18:25:21,36.7490,-122.1658,127,738,4636,117,178,,,73,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,B,25,11-Apr-2024,18:59:32,36.7570,-122.1411,,401677712,-122,8,0,11-Apr-2024,18:59:33,36.7570,-122.1411,,1095,1392,860,174,,,85,210,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,B,26,12-Apr-2024,00:06:06,36.6796,-122.0615,,401677677,-129,8,0,12-Apr-2024,00:05:42,36.6796,-122.0615,49,1100,4562,265,10,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,B,26,12-Apr-2024,00:06:06,36.6796,-122.0615,,401677677,-129,8,0,12-Apr-2024,00:06:31,36.6796,-122.0615,49,1100,4562,265,10,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,27,12-Apr-2024,00:38:45,36.6671,-122.0463,,401677693,-134,5,0,12-Apr-2024,00:38:45,36.6671,-122.0463,,1109,1521,808,28,,,92,48,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,B,28,12-Apr-2024,01:40:29,36.6530,-122.0169,,401677695,-136,8,0,12-Apr-2024,01:40:29,36.6530,-122.0169,,1493,1867,1193,56,,,60,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,A,29,12-Apr-2024,02:13:53,36.6963,-122.0300,,401677693,-131,,0,12-Apr-2024,02:13:54,36.6963,-122.0300,607,400,7077,22,97,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,A,29,12-Apr-2024,02:13:53,36.6963,-122.0300,,401677693,-131,,0,12-Apr-2024,02:19:44,36.6963,-122.0300,607,400,7077,22,97,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,A,29,12-Apr-2024,02:13:53,36.6963,-122.0300,,401677693,-131,,0,12-Apr-2024,02:24:01,36.6963,-122.0300,607,400,7077,22,97,,,82,122,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,A1,B,30,12-Apr-2024,02:13:53,36.6462,-122.0029,,401677689,-133,8,0,12-Apr-2024,02:13:54,36.6462,-122.0029,,1654,2075,1318,57,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,NK,B,31,12-Apr-2024,02:27:28,36.6919,-121.9932,,401677695,-129,6,0,12-Apr-2024,02:27:13,36.6919,-121.9932,32,1752,7522,408,88,,,80,144,165,253,232,151,33,21,38,9,196,230,84,8,251,14,1,93,28,200,112,255,128,,,,,,,,,
6218,254025,3,NK,B,31,12-Apr-2024,02:27:28,36.6919,-121.9932,,401677695,-129,6,0,12-Apr-2024,02:27:45,36.6919,-121.9932,32,1752,7522,408,88,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,A,32,12-Apr-2024,04:09:25,36.6791,-121.9348,,401677703,-130,8,0,12-Apr-2024,04:07:44,36.6791,-121.9348,198,680,4644,99,83,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,A,32,12-Apr-2024,04:09:25,36.6791,-121.9348,,401677703,-130,8,0,12-Apr-2024,04:09:29,36.6791,-121.9348,198,680,4644,99,83,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,A,32,12-Apr-2024,04:09:25,36.6791,-121.9348,,401677703,-130,8,0,12-Apr-2024,04:11:02,36.6791,-121.9348,198,680,4644,99,83,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NK,B,33,12-Apr-2024,04:10:33,36.6796,-121.9215,,401677696,-125,6,0,12-Apr-2024,04:10:05,36.6796,-121.9215,57,810,2205,297,79,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NK,B,33,12-Apr-2024,04:10:33,36.6796,-121.9215,,401677696,-125,6,0,12-Apr-2024,04:11:02,36.6796,-121.9215,57,810,2205,297,79,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,A,34,12-Apr-2024,04:36:06,36.6693,-121.9395,,401677690,-124,6,0,12-Apr-2024,04:35:36,36.6693,-121.9395,60,1554,3852,627,94,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,MC,A,34,12-Apr-2024,04:36:06,36.6693,-121.9395,,401677690,-124,6,0,12-Apr-2024,04:36:06,36.6693,-121.9395,60,1554,3852,627,94,,,82,176,165,253,232,151,33,21,38,18,83,104,20,9,95,14,1,105,28,201,112,255,128,,,,,,,,,
6218,254025,3,MC,A,34,12-Apr-2024,04:36:06,36.6693,-121.9395,,401677690,-124,6,0,12-Apr-2024,04:36:36,36.6693,-121.9395,60,1554,3852,627,94,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,B,35,12-Apr-2024,05:43:32,36.6787,-121.9004,,401677705,-139,7,0,12-Apr-2024,05:43:33,36.6787,-121.9004,,4662,6826,3183,88,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,B,36,12-Apr-2024,06:17:32,36.6816,-121.8968,,401677709,-120,8,0,12-Apr-2024,06:17:33,36.6816,-121.8968,,4607,8556,2480,78,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,NN,2,37,12-Apr-2024,07:10:50,36.6414,-122.0452,,401677694,-127,58,0,12-Apr-2024,07:05:25,36.6414,-122.0452,558,395,641,242,114,,,72,80,165,253,232,229,194,204,213,150,242,182,177,255,30,131,22,191,73,212,198,180,227,,,,,,,,,
6218,254025,3,NN,2,37,12-Apr-2024,07:10:50,36.6414,-122.0452,,401677694,-127,58,0,12-Apr-2024,07:08:55,36.6414,-122.0452,558,395,641,242,114,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,2,37,12-Apr-2024,07:10:50,36.6414,-122.0452,,401677694,-127,58,0,12-Apr-2024,07:12:08,36.6414,-122.0452,558,395,641,242,114,,,65,148,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,2,37,12-Apr-2024,07:10:50,36.6414,-122.0452,,401677694,-127,58,0,12-Apr-2024,07:13:01,36.6414,-122.0452,558,395,641,242,114,,,87,229,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,2,37,12-Apr-2024,07:10:50,36.6414,-122.0452,,401677694,-127,58,0,12-Apr-2024,07:14:43,36.6414,-122.0452,558,395,641,242,114,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,B,38,12-Apr-2024,08:02:06,36.6293,-122.0724,,401677693,-128,8,0,12-Apr-2024,08:00:14,36.6293,-122.0724,225,2126,47840,94,85,,,79,146,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,B,38,12-Apr-2024,08:02:06,36.6293,-122.0724,,401677693,-128,8,0,12-Apr-2024,08:03:59,36.6293,-122.0724,225,2126,47840,94,85,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,39,12-Apr-2024,13:36:33,36.5980,-122.2546,,401677641,-129,8,0,12-Apr-2024,13:35:55,36.5980,-122.2546,78,1898,57372,62,77,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,39,12-Apr-2024,13:36:33,36.5980,-122.2546,,401677641,-129,8,0,12-Apr-2024,13:37:13,36.5980,-122.2546,78,1898,57372,62,77,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,B,40,12-Apr-2024,13:51:39,36.5987,-122.2503,,401677645,-134,6,0,12-Apr-2024,13:51:40,36.5987,-122.2503,,4187,55487,316,78,,,60,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,41,12-Apr-2024,19:38:30,36.5508,-122.5091,,401677619,-131,8,0,12-Apr-2024,19:38:30,36.5508,-122.5091,,4050,10458,1568,72,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,B,42,13-Apr-2024,04:20:59,36.4969,-122.8577,,401677626,-127,8,0,13-Apr-2024,04:20:59,36.4969,-122.8577,,6380,33011,1232,60,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,A,43,13-Apr-2024,06:00:31,36.6866,-122.5360,,401677630,-130,8,0,13-Apr-2024,05:59:10,36.6866,-122.5360,165,2321,8090,665,52,,,15,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,A,43,13-Apr-2024,06:00:31,36.6866,-122.5360,,401677630,-130,8,0,13-Apr-2024,06:00:28,36.6866,-122.5360,165,2321,8090,665,52,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,A,43,13-Apr-2024,06:00:31,36.6866,-122.5360,,401677630,-130,8,0,13-Apr-2024,06:01:55,36.6866,-122.5360,165,2321,8090,665,52,,,71,68,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,B,44,13-Apr-2024,07:13:04,36.6965,-122.5072,,401677595,-134,8,0,13-Apr-2024,07:13:04,36.6965,-122.5072,,9387,14281,6170,86,,,87,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,B,45,13-Apr-2024,13:14:52,36.7750,-122.3926,,401677618,-129,8,0,13-Apr-2024,13:14:53,36.7750,-122.3926,,13758,30005,6308,108,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,A,46,14-Apr-2024,00:22:13,36.4775,-122.2447,,401677655,-134,8,0,14-Apr-2024,00:18:31,36.4775,-122.2447,357,1084,6032,194,65,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,A,46,14-Apr-2024,00:22:13,36.4775,-122.2447,,401677655,-134,8,0,14-Apr-2024,00:23:43,36.4775,-122.2447,357,1084,6032,194,65,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,CS,A,46,14-Apr-2024,00:22:13,36.4775,-122.2447,,401677655,-134,8,0,14-Apr-2024,00:24:28,36.4775,-122.2447,357,1084,6032,194,65,,,27,143,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,47,14-Apr-2024,01:16:59,36.4796,-122.2259,,401677663,-133,8,0,14-Apr-2024,01:16:59,36.4796,-122.2259,,6013,8319,4345,88,,,92,204,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,CS,B,48,14-Apr-2024,02:07:30,36.4747,-122.2232,,401677645,-136,8,0,14-Apr-2024,02:07:31,36.4747,-122.2232,,6391,10721,3809,89,,,68,176,165,253,232,151,33,21,39,8,138,165,84,13,171,16,1,190,27,209,96,255,128,,,,,,,,,
6218,254025,3,SR,B,49,14-Apr-2024,02:53:23,36.4635,-122.2430,,401677670,-127,6,0,14-Apr-2024,02:53:24,36.4635,-122.2430,171,1299,42063,40,101,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,49,14-Apr-2024,02:53:23,36.4635,-122.2430,,401677670,-127,6,0,14-Apr-2024,02:56:15,36.4635,-122.2430,171,1299,42063,40,101,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,A1,A,50,14-Apr-2024,03:06:39,36.4897,-122.3110,,401677658,-129,6,0,14-Apr-2024,03:04:54,36.4897,-122.3110,258,106,371,30,109,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,23,A1,A,50,14-Apr-2024,03:06:39,36.4897,-122.3110,,401677658,-129,6,0,14-Apr-2024,03:05:53,36.4897,-122.3110,258,106,371,30,109,,,66,48,165,253,232,151,33,21,39,12,113,27,16,13,221,16,1,155,27,209,32,255,128,,,,,,,,,
6218,254025,3,A1,A,50,14-Apr-2024,03:06:39,36.4897,-122.3110,,401677658,-129,6,0,14-Apr-2024,03:09:12,36.4897,-122.3110,258,106,371,30,109,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NK,B,51,14-Apr-2024,03:18:29,36.4901,-122.3108,,401677662,-125,6,0,14-Apr-2024,03:18:30,36.4901,-122.3108,,465,640,337,89,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,B,52,14-Apr-2024,03:39:14,36.4901,-122.3105,,401677654,-130,6,0,14-Apr-2024,03:39:15,36.4901,-122.3105,,778,1006,601,89,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,B,53,14-Apr-2024,03:53:23,36.4899,-122.3093,,401677651,-135,6,0,14-Apr-2024,03:53:24,36.4899,-122.3093,191,688,3967,119,75,,,86,254,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MC,B,53,14-Apr-2024,03:53:23,36.4899,-122.3093,,401677651,-135,6,0,14-Apr-2024,03:56:35,36.4899,-122.3093,191,688,3967,119,75,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,MB,B,54,14-Apr-2024,04:46:00,36.4757,-122.2999,,401677628,-132,8,0,14-Apr-2024,04:46:01,36.4757,-122.2999,,1135,2292,561,80,,,64,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,55,14-Apr-2024,05:03:50,36.4751,-122.3020,,401677638,-132,6,0,14-Apr-2024,05:03:51,36.4751,-122.3020,,1296,2395,701,82,,,93,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NP,B,56,14-Apr-2024,05:18:18,36.4707,-122.3047,,401677654,-140,6,0,14-Apr-2024,05:18:18,36.4707,-122.3047,,1370,2383,787,85,,,95,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,B,57,14-Apr-2024,06:27:06,36.4261,-122.2493,,401677636,-133,8,0,14-Apr-2024,06:26:06,36.4261,-122.2493,121,1174,8277,166,46,,,88,54,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,B,57,14-Apr-2024,06:27:06,36.4261,-122.2493,,401677636,-133,8,0,14-Apr-2024,06:28:07,36.4261,-122.2493,121,1174,8277,166,46,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,58,14-Apr-2024,06:46:51,36.4092,-122.2592,,401677616,-127,6,0,14-Apr-2024,06:46:36,36.4092,-122.2592,31,1111,6399,192,56,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,NN,B,58,14-Apr-2024,06:46:51,36.4092,-122.2592,,401677616,-127,6,0,14-Apr-2024,06:47:07,36.4092,-122.2592,31,1111,6399,192,56,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,2,59,14-Apr-2024,08:04:56,36.3067,-122.3039,,401677655,-126,56,0,14-Apr-2024,08:01:26,36.3067,-122.3039,474,377,552,257,70,,,98,136,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,2,59,14-Apr-2024,08:04:56,36.3067,-122.3039,,401677655,-126,56,0,14-Apr-2024,08:03:35,36.3067,-122.3039,474,377,552,257,70,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,2,59,14-Apr-2024,08:04:56,36.3067,-122.3039,,401677655,-126,56,0,14-Apr-2024,08:05:28,36.3067,-122.3039,474,377,552,257,70,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,O3,2,59,14-Apr-2024,08:04:56,36.3067,-122.3039,,401677655,-126,56,0,14-Apr-2024,08:09:20,36.3067,-122.3039,474,377,552,257,70,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,SR,B,60,14-Apr-2024,12:35:29,36.1361,-122.2625,,401677629,-138,8,0,14-Apr-2024,12:35:30,36.1361,-122.2625,,5969,7166,4971,67,,,77,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254025,3,A1,B,61,14-Apr-2024,13:38:11,36.1150,-122.2540,,401677632,-127,8,0,14-Apr-2024,13:38:12,36.1150,-122.2540,,3954,12823,1219,92,,,82,154,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
