model,tree_complexity,learning_rate,bag_fraction,best_trees,training_deviance_explained,cv_deviance,cv_deviance_se,training_auc,cv_auc,cv_auc_se
static_on_sst_sample,1,0.001,0.5,5500,19.283120754684294,1.199501345885587,0.05459185468422989,0.7776,0.744,0.020553831759552766
