var,rel.inf
dist_200m_isobath_km,53.76475901279158
depth_m,20.13958287491774
sst_c,15.296003829684286
rugosity_sd_2p5km_m,7.5192280723747125
slope_deg,3.2804262102316835
sst_front_position,0
