model,tree_complexity,learning_rate,bag_fraction,best_trees,training_deviance_explained,cv_deviance,cv_deviance_se,training_auc,cv_auc,cv_auc_se
static_on_combined_sample,1,0.001,0.5,2250,9.806508095055927,1.4541324077668376,0.30599438301081916,0.7176,0.649525,0.030859692561657194
