var,rel.inf
chla_mg_m3,50.57104140343277
dist_200m_isobath_km,25.665658019193387
kd490_m_inverse,13.01521001948224
depth_m,4.901499865567121
sst_c,4.146768454805171
rugosity_sd_2p5km_m,1.307307585246908
slope_deg,0.392514652272396
sst_front_position,0
