DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
254027,254027,UT,14:15:17 14-Apr-2024,,,1,37.4395,-122.8767,CRC 10.2,14:15:17 14-Apr-2024,Status,90,186,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,16:21:38 14-Apr-2024,,,0,37.3822,-122.8950,CRC 11.14,16:21:38 14-Apr-2024,Status,27,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:05:52 14-Apr-2024,,,B,37.3708,-122.9146,,,,100,134,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,19:30:22 14-Apr-2024,,,B,37.3183,-122.8610,CRC 15.6,19:30:22 14-Apr-2024,Status,15,3,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,20:08:57 14-Apr-2024,,,3,37.3202,-122.8999,CRC 11.2,,,155,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,20:19:27 14-Apr-2024,,,3,37.3202,-122.8999,CRC 15.12,20:19:27 14-Apr-2024,Status,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:19:36 15-Apr-2024,,,1,37.2952,-123.0343,CRC 15.12,02:19:36 15-Apr-2024,Status,15,65,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:33:53 15-Apr-2024,,,1,37.3175,-123.0539,CRC 0.13,03:33:53 15-Apr-2024,Status,64,213,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:07:47 15-Apr-2024,,,B,37.2907,-123.0633,CRC 9.15,04:07:47 15-Apr-2024,Status,57,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:22:14 15-Apr-2024,,,2,37.3304,-123.0423,CRC 11.8,04:22:14 15-Apr-2024,Status,27,198,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:26:12 15-Apr-2024,,,2,37.3304,-123.0423,CRC 1.11,04:26:12 15-Apr-2024,Status,65,166,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:17:46 15-Apr-2024,,,1,37.3364,-123.0324,CRC 8.12,05:17:46 15-Apr-2024,Status,88,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:01:57 15-Apr-2024,,,B,37.3411,-123.0393,CRC 14.6,06:01:57 15-Apr-2024,Status,94,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,12:06:06 15-Apr-2024,,,A,37.4180,-123.0707,CRC 13.29,12:23:19 14-Apr-2024,Status,65,176,165,253,232,151,65,23,39,49,116,220,90,18,225,16,1,112,18,205,66,246,130,,,,,,,,,
254027,254027,UT,15:09:17 15-Apr-2024,,,2,37.4768,-123.1031,CRC 99.35,15:10:30 15-Apr-2024,Status,76,112,165,253,232,151,65,23,7,188,167,155,148,19,119,12,5,77,42,212,213,212,42,,,,,,,,,
254027,254027,UT,17:28:48 15-Apr-2024,,,B,37.4909,-123.1122,CRC 1.6,,,97,199,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:34:30 15-Apr-2024,,,B,37.4909,-123.1122,CRC 11.13,17:34:30 15-Apr-2024,Status,27,143,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,00:35:35 16-Apr-2024,,,B,37.2251,-122.6244,CRC 10.11,00:35:35 16-Apr-2024,Status,26,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:00:34 16-Apr-2024,,,A,37.1523,-122.5051,CRC 9.12,,,121,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:29:37 16-Apr-2024,,,3,36.8787,-122.0857,CRC 10.9,17:29:37 16-Apr-2024,Status,58,254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,18:10:19 16-Apr-2024,,,0,36.8645,-121.9876,CRC 11.8,18:10:19 16-Apr-2024,Status,27,143,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:28:57 17-Apr-2024,,,B,36.7768,-121.8709,CRC 1.0,03:28:57 17-Apr-2024,Status,65,206,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:28:27 17-Apr-2024,,,B,36.7705,-121.8485,CRC 15.12,04:28:27 17-Apr-2024,Status,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,12:07:22 17-Apr-2024,,,0,36.8340,-121.8729,CRC 9.0,,,169,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:39:05 17-Apr-2024,,,0,36.8154,-121.8737,CRC 15.3,17:39:05 17-Apr-2024,Status,15,163,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,21:12:15 17-Apr-2024,,,A,36.7873,-121.8509,CRC 4.9,21:12:15 17-Apr-2024,Status,84,61,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,13:38:30 18-Apr-2024,,,A,36.7876,-121.8959,CRC 10.3,13:38:30 18-Apr-2024,Status,26,45,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,15:26:32 18-Apr-2024,,,0,36.8022,-121.7950,CRC 7.15,15:26:32 18-Apr-2024,Status,71,205,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,15:27:02 18-Apr-2024,,,0,36.8022,-121.7950,CRC 13.14,15:27:02 18-Apr-2024,Status,93,225,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,16:39:47 18-Apr-2024,,,B,36.7959,-121.8279,CRC 14.11,16:39:47 18-Apr-2024,Status,14,62,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:10:30 18-Apr-2024,,,A,36.7875,-121.8788,CRC 219.243,06:40:07 09-Apr-2024,Status,91,112,204,120,136,112,188,170,228,154,129,196,103,192,232,239,254,193,248,54,94,0,127,,,,,,,,,
254027,254027,UT,17:28:08 18-Apr-2024,,,B,36.7662,-121.7717,CRC 11.8,17:28:08 18-Apr-2024,Status,27,143,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:25:54 19-Apr-2024,,,3,36.7741,-121.8522,CRC 9.5,04:25:54 19-Apr-2024,Status,57,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:34:35 19-Apr-2024,,,1,36.7740,-121.8573,CRC 15.7,04:34:35 19-Apr-2024,Status,15,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,07:19:25 19-Apr-2024,,,1,36.7720,-121.8370,CRC 15.14,07:19:25 19-Apr-2024,Status,15,5,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,07:21:38 19-Apr-2024,,,1,36.7720,-121.8370,CRC 8.4,07:21:38 19-Apr-2024,Status,56,59,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,15:41:39 19-Apr-2024,,,B,36.8422,-121.8327,CRC 11.8,15:41:39 19-Apr-2024,Status,59,143,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:25:16 20-Apr-2024,,,0,36.8167,-121.8692,CRC 9.7,02:25:16 20-Apr-2024,Status,57,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:26:40 20-Apr-2024,,,0,36.8167,-121.8692,CRC 12.4,02:26:40 20-Apr-2024,Status,92,143,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:50:35 20-Apr-2024,,,1,36.7510,-121.9551,CRC 2.7,06:50:35 20-Apr-2024,Status,66,85,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:52:18 20-Apr-2024,,,A,36.7609,-121.9343,CRC 2.11,,,226,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,16:16:32 20-Apr-2024,,,2,36.8048,-121.8528,CRC 4.12,16:16:32 20-Apr-2024,Status,84,63,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:00:36 21-Apr-2024,,,A,36.8695,-122.0213,CRC 9.15,04:00:36 21-Apr-2024,Status,57,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:02:38 21-Apr-2024,,,1,36.8863,-121.9559,CRC 15.3,06:02:38 21-Apr-2024,Status,15,129,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:03:44 21-Apr-2024,,,1,36.8863,-121.9559,CRC 12.198,06:05:09 17-Apr-2024,Status,65,144,165,253,232,151,65,23,8,152,82,92,210,45,187,16,1,233,22,208,112,255,128,,,,,,,,,
254027,254027,UT,06:10:42 21-Apr-2024,,,1,36.8863,-121.9559,CRC 13.15,06:10:42 21-Apr-2024,Status,77,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,07:00:47 21-Apr-2024,,,1,36.8779,-121.9574,CRC 9.13,07:00:47 21-Apr-2024,Status,9,76,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,14:20:03 21-Apr-2024,,,2,36.8150,-121.9462,CRC 0.3,,,208,81,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:11:04 21-Apr-2024,,,1,36.8112,-121.9114,Bad Deploy Time,17:11:04 21-Apr-2024,Status,78,240,165,253,178,238,188,99,239,152,118,53,113,57,115,27,217,40,249,1,95,224,56,,,,,,,,,
254027,254027,UT,18:05:46 21-Apr-2024,,,1,36.7898,-121.9253,CRC 7.15,18:05:46 21-Apr-2024,Status,7,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:03:49 22-Apr-2024,,,A,36.6849,-121.8380,CRC 9.11,,,249,121,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:09:57 22-Apr-2024,,,A,36.6849,-121.8380,CRC 11.14,05:09:57 22-Apr-2024,Status,27,175,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:31:09 22-Apr-2024,,,3,36.6810,-121.8540,CRC 15.12,05:31:09 22-Apr-2024,Status,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,19:08:47 22-Apr-2024,,,0,36.9052,-122.0631,CRC 11.14,19:08:47 22-Apr-2024,Status,27,142,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,19:30:11 22-Apr-2024,,,A,36.8726,-122.0286,CRC 11.5,19:30:11 22-Apr-2024,Status,27,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,01:28:54 23-Apr-2024,,,A,36.8307,-122.0876,CRC 11.4,01:28:54 23-Apr-2024,Status,27,217,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:35:09 23-Apr-2024,,,B,36.8314,-122.1101,CRC 11.3,02:35:09 23-Apr-2024,Status,27,143,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:15:04 23-Apr-2024,,,B,36.8233,-122.0966,CRC 11.95,03:24:33 23-Apr-2024,Status,65,112,165,253,232,151,65,23,11,141,136,95,148,56,245,16,1,121,22,205,224,255,128,,,,,,,,,
254027,254027,UT,05:17:57 23-Apr-2024,,,A,36.7860,-121.9435,CRC 162.228,05:16:52 23-Apr-2024,Status,84,80,165,253,232,147,65,167,11,149,13,0,139,223,147,166,59,233,95,68,156,195,69,,,,,,,,,
254027,254027,UT,12:47:55 23-Apr-2024,,,B,36.7762,-121.9434,CRC 12.15,12:47:55 23-Apr-2024,Status,76,92,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,16:32:29 23-Apr-2024,,,1,36.8022,-121.8106,CRC 220.44,16:34:00 23-Apr-2024,Status,91,144,165,253,232,151,65,23,11,194,32,28,20,50,233,44,1,71,22,205,144,255,128,,,,,,,,,
254027,254027,UT,16:37:35 23-Apr-2024,,,A,36.7796,-121.8154,CRC 15.9,16:37:35 23-Apr-2024,Status,95,248,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,00:59:09 24-Apr-2024,,,B,36.8151,-121.8479,CRC 8.12,00:59:09 24-Apr-2024,Status,56,126,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:17:50 24-Apr-2024,,,A,36.8769,-121.8799,CRC 10.13,02:17:50 24-Apr-2024,Status,74,150,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:58:10 24-Apr-2024,,,2,36.8529,-121.8677,CRC 22.101,11:26:53 05-Apr-2024,Status,66,208,165,163,80,139,54,232,162,173,173,100,10,96,63,224,250,34,185,134,156,253,6,,,,,,,,,
254027,254027,UT,12:21:50 24-Apr-2024,,,A,36.8147,-121.8955,CRC 14.12,,,222,234,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:06:32 25-Apr-2024,,,A,36.8368,-121.8848,CRC 148.189,05:08:05 25-Apr-2024,Status,82,144,165,253,232,151,65,23,12,148,129,94,148,56,197,16,1,241,22,210,112,255,128,,,,,,,,,
254027,254027,UT,14:09:53 25-Apr-2024,,,B,36.7793,-121.8823,CRC 9.15,14:09:53 25-Apr-2024,Status,57,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:27:46 25-Apr-2024,,,B,36.8335,-121.8516,CRC 0.3,17:27:46 25-Apr-2024,Status,80,71,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,20:05:06 25-Apr-2024,,,0,36.7995,-121.9211,CRC 4.2,05:17:49 21-Apr-2024,Status,64,144,165,253,232,147,192,179,42,149,28,67,222,23,140,9,199,61,92,221,122,61,214,,,,,,,,,
254027,254027,UT,01:41:45 26-Apr-2024,,,2,36.7880,-121.8759,CRC 8.10,01:41:45 26-Apr-2024,Status,56,224,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:06:05 26-Apr-2024,,,0,36.7863,-121.7751,,,,102,192,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:13:28 26-Apr-2024,,,B,36.7796,-121.8664,CRC 45.118,03:15:04 26-Apr-2024,Status,69,176,165,253,232,151,65,23,13,12,241,30,20,60,73,14,1,83,17,205,32,191,128,,,,,,,,,
254027,254027,UT,03:17:58 26-Apr-2024,,,1,36.7897,-121.8601,CRC 4.5,03:17:58 26-Apr-2024,Status,84,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:14:30 26-Apr-2024,,,1,36.7770,-121.8348,CRC 0.8,,,176,126,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:23:22 26-Apr-2024,,,1,36.7770,-121.8348,CRC 11.3,06:23:22 26-Apr-2024,Status,27,135,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,12:55:12 26-Apr-2024,,,2,36.7762,-121.8542,CRC 1.5,12:55:12 26-Apr-2024,Status,1,212,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:09:28 26-Apr-2024,,,A,36.7895,-121.8119,CRC 11.2,,,155,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,01:07:07 27-Apr-2024,,,0,36.7890,-121.8438,CRC 3.8,01:07:07 27-Apr-2024,Status,67,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,01:30:41 27-Apr-2024,,,A,36.7987,-121.8173,CRC 10.3,01:30:41 27-Apr-2024,Status,74,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:46:11 27-Apr-2024,,,0,36.7711,-121.8531,CRC 4.12,,,100,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:45:17 27-Apr-2024,,,A,36.8010,-121.8205,CRC 9.8,02:45:17 27-Apr-2024,Status,89,237,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:49:16 27-Apr-2024,,,3,36.7683,-121.8962,CRC 11.14,05:49:16 27-Apr-2024,Status,27,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,08:11:40 27-Apr-2024,,,A,36.7584,-121.8767,CRC 11.13,08:11:40 27-Apr-2024,Status,27,15,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,18:06:10 27-Apr-2024,,,1,36.7960,-121.8115,CRC 3.15,18:06:10 27-Apr-2024,Status,83,19,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,20:15:33 27-Apr-2024,,,A,36.7940,-121.8379,CRC 15.9,20:15:33 27-Apr-2024,Status,15,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,15:09:15 28-Apr-2024,,,B,36.7954,-121.7986,CRC 6.13,15:09:15 28-Apr-2024,Status,86,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,16:09:24 28-Apr-2024,,,A,36.7655,-121.8002,CRC 143.19,16:11:06 28-Apr-2024,Status,81,240,165,253,232,151,81,23,14,64,177,156,144,69,69,16,1,103,173,144,154,55,112,,,,,,,,,
254027,254027,UT,19:55:53 28-Apr-2024,,,B,36.8814,-121.9427,CRC 3.9,19:55:53 28-Apr-2024,Status,67,188,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:25:55 29-Apr-2024,,,3,36.9720,-122.2299,CRC 9.3,03:25:55 29-Apr-2024,Status,57,0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:41:05 29-Apr-2024,,,B,37.0292,-122.2890,CRC 0.103,06:41:05 29-Apr-2024,Status,64,0,0,0,0,0,0,0,0,0,0,0,8,2,36,0,16,0,0,0,0,0,16,,,,,,,,,
254027,254027,UT,15:35:17 29-Apr-2024,,,1,37.0720,-122.4295,CRC 2.15,,,98,139,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:42:00 29-Apr-2024,,,B,37.1002,-122.4270,CRC 11.7,17:42:00 29-Apr-2024,Status,91,141,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,19:27:33 29-Apr-2024,,,B,37.1784,-122.5071,CRC 1.9,19:27:33 29-Apr-2024,Status,65,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:39:38 30-Apr-2024,,,A,37.2226,-122.5697,CRC c417.073a,,,24,144,197,253,232,151,65,23,15,10,181,164,18,74,137,16,73,133,243,76,42,94,40,,,,,,,,,
254027,254027,UT,03:05:27 30-Apr-2024,,,3,37.2351,-122.5969,CRC 2.4,,,98,136,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:29:52 30-Apr-2024,,,B,37.2354,-122.5893,CRC 11.8,03:29:52 30-Apr-2024,Status,59,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:31:02 30-Apr-2024,,,0,37.2645,-122.5940,CRC 13.147,04:32:46 30-Apr-2024,Status,65,176,165,253,232,151,65,23,15,18,11,156,18,74,239,10,1,105,18,195,192,255,178,,,,,,,,,
254027,254027,UT,05:26:47 30-Apr-2024,,,A,37.2537,-122.6085,CRC 9.10,05:26:47 30-Apr-2024,Status,57,9,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,14:06:31 30-Apr-2024,,,1,37.2575,-122.4900,CRC 14.7,14:06:31 30-Apr-2024,Status,94,8,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,17:05:53 30-Apr-2024,,,B,37.1112,-122.5137,CRC 12.11,17:05:53 30-Apr-2024,Status,92,103,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,21:13:28 30-Apr-2024,,,B,36.9639,-122.5320,CRC 14.11,21:13:28 30-Apr-2024,Status,30,198,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,02:06:27 01-May-2024,,,A,36.9407,-122.5380,CRC 1.6,,,97,193,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:36:38 01-May-2024,,,B,36.9258,-122.6098,CRC 15.0,05:36:38 01-May-2024,Status,63,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,08:20:17 01-May-2024,,,B,36.9055,-122.5715,CRC 4.11,08:20:17 01-May-2024,Status,68,182,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,14:05:36 01-May-2024,,,A,36.9072,-122.5792,,,,98,136,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,20:40:43 01-May-2024,,,B,36.9066,-122.6145,CRC 11.3,20:40:43 01-May-2024,Status,27,143,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,01:24:05 02-May-2024,,,3,36.9337,-122.5990,CRC 241.85,01:25:53 02-May-2024,Status,94,48,165,253,232,151,65,23,1,5,157,93,212,81,247,14,1,151,23,193,96,255,128,,,,,,,,,
254027,254027,UT,03:01:56 02-May-2024,,,B,36.9420,-122.6147,CRC 2.8,03:01:56 02-May-2024,Status,82,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:59:29 02-May-2024,,,B,36.9325,-122.6204,CRC 11.7,04:59:29 02-May-2024,Status,75,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:13:35 02-May-2024,,,1,36.9416,-122.6043,CRC 15.13,05:13:35 02-May-2024,Status,31,61,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,06:06:00 02-May-2024,,,3,36.9454,-122.6283,CRC 11.6,06:06:00 02-May-2024,Status,27,134,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,13:27:47 02-May-2024,,,B,36.8754,-122.6780,CRC 2.9,13:27:47 02-May-2024,Status,50,254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,19:08:54 02-May-2024,,,1,36.8843,-122.6919,CRC 15.14,19:08:54 02-May-2024,Status,15,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,01:19:56 03-May-2024,,,B,36.9388,-122.6213,CRC 8.14,01:19:56 03-May-2024,Status,88,238,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:16:10 03-May-2024,,,0,36.9464,-122.6636,CRC 11.2,,,155,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,03:27:24 03-May-2024,,,B,36.9490,-122.6630,CRC 15.7,03:27:24 03-May-2024,Status,15,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:06:40 03-May-2024,,,B,36.9428,-122.6649,CRC 15.14,04:06:40 03-May-2024,Status,95,231,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,14:07:16 03-May-2024,,,B,36.8121,-122.6407,CRC 10.9,14:07:16 03-May-2024,Status,58,254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,20:14:18 03-May-2024,,,2,36.8021,-122.6887,CRC 11.3,,,107,133,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,05:59:58 04-May-2024,,,A,36.8001,-122.8698,CRC 15.3,05:59:58 04-May-2024,Status,79,31,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,18:33:02 04-May-2024,,,B,36.7241,-123.0742,CRC 15.12,18:33:02 04-May-2024,Status,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,01:52:48 05-May-2024,,,3,36.7767,-122.8917,CRC 4.1,,,100,138,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254027,254027,UT,04:14:08 05-May-2024,,,B,36.7994,-122.8538,CRC 1.8,,,113,17,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
