Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6218,254027,3,NN,1,5,11-Apr-2024,18:03:38,36.8139,-121.8572,,401677759,-127,57,0,11-Apr-2024,18:02:31,36.8139,-121.8572,550,550,704,429,162,,,65,69,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,1,5,11-Apr-2024,18:03:38,36.8139,-121.8572,,401677759,-127,57,0,11-Apr-2024,18:03:54,36.8139,-121.8572,550,550,704,429,162,,,86,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,1,5,11-Apr-2024,18:03:38,36.8139,-121.8572,,401677759,-127,57,0,11-Apr-2024,18:04:29,36.8139,-121.8572,550,550,704,429,162,,,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,1,5,11-Apr-2024,18:03:38,36.8139,-121.8572,,401677759,-127,57,0,11-Apr-2024,18:07:47,36.8139,-121.8572,550,550,704,429,162,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,23,NN,1,5,11-Apr-2024,18:03:38,36.8139,-121.8572,,401677759,-127,57,0,11-Apr-2024,18:08:22,36.8139,-121.8572,550,550,704,429,162,,,71,144,165,253,232,151,65,23,5,200,150,157,18,4,109,20,1,88,1,196,80,0,0,,,,,,,,,
6218,254027,3,NN,1,5,11-Apr-2024,18:03:38,36.8139,-121.8572,,401677759,-127,57,0,11-Apr-2024,18:08:58,36.8139,-121.8572,550,550,704,429,162,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,1,5,11-Apr-2024,18:03:38,36.8139,-121.8572,,401677759,-127,57,0,11-Apr-2024,18:11:41,36.8139,-121.8572,550,550,704,429,162,,,58,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MB,1,6,11-Apr-2024,18:03:53,36.7995,-121.8504,,401677752,-122,46,0,11-Apr-2024,18:03:54,36.7995,-121.8504,304,645,2202,188,103,,,86,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MB,1,6,11-Apr-2024,18:03:53,36.7995,-121.8504,,401677752,-122,46,0,11-Apr-2024,18:07:47,36.7995,-121.8504,304,645,2202,188,103,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,23,MB,1,6,11-Apr-2024,18:03:53,36.7995,-121.8504,,401677752,-122,46,0,11-Apr-2024,18:08:22,36.7995,-121.8504,304,645,2202,188,103,,,71,144,165,253,232,151,65,23,5,200,150,157,18,4,109,20,1,88,1,196,80,0,0,,,,,,,,,
6218,254027,3,MB,1,6,11-Apr-2024,18:03:53,36.7995,-121.8504,,401677752,-122,46,0,11-Apr-2024,18:08:58,36.7995,-121.8504,304,645,2202,188,103,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NP,1,7,11-Apr-2024,18:23:29,36.8083,-121.8642,,401677758,-126,46,0,11-Apr-2024,18:23:30,36.8083,-121.8642,353,1357,6748,272,115,,,90,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NP,1,7,11-Apr-2024,18:23:29,36.8083,-121.8642,,401677758,-126,46,0,11-Apr-2024,18:24:35,36.8083,-121.8642,353,1357,6748,272,115,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NP,1,7,11-Apr-2024,18:23:29,36.8083,-121.8642,,401677758,-126,46,0,11-Apr-2024,18:28:45,36.8083,-121.8642,353,1357,6748,272,115,,,58,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NP,1,7,11-Apr-2024,18:23:29,36.8083,-121.8642,,401677758,-126,46,0,11-Apr-2024,18:29:23,36.8083,-121.8642,353,1357,6748,272,115,,,76,76,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,1,8,11-Apr-2024,18:59:35,36.7986,-121.8615,,401677764,-119,58,0,11-Apr-2024,18:59:05,36.7986,-121.8615,446,566,1966,162,139,,,63,255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,1,8,11-Apr-2024,18:59:35,36.7986,-121.8615,,401677764,-119,58,0,11-Apr-2024,18:59:35,36.7986,-121.8615,446,566,1966,162,139,,,72,88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,1,8,11-Apr-2024,18:59:35,36.7986,-121.8615,,401677764,-119,58,0,11-Apr-2024,19:00:05,36.7986,-121.8615,446,566,1966,162,139,,,86,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,1,8,11-Apr-2024,18:59:35,36.7986,-121.8615,,401677764,-119,58,0,11-Apr-2024,19:03:53,36.7986,-121.8615,446,566,1966,162,139,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,1,8,11-Apr-2024,18:59:35,36.7986,-121.8615,,401677764,-119,58,1,11-Apr-2024,19:04:42,36.7986,-121.8615,446,566,1966,162,139,,,63,255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,1,8,11-Apr-2024,18:59:35,36.7986,-121.8615,,401677764,-119,58,0,11-Apr-2024,19:05:34,36.7986,-121.8615,446,566,1966,162,139,,,70,94,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,1,8,11-Apr-2024,18:59:35,36.7986,-121.8615,,401677764,-119,58,0,11-Apr-2024,19:06:31,36.7986,-121.8615,446,566,1966,162,139,,,85,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,B,9,11-Apr-2024,19:10:30,36.8015,-121.8698,,401677770,-127,6,0,11-Apr-2024,19:10:03,36.8015,-121.8698,55,2579,4222,1575,106,,,54,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,B,9,11-Apr-2024,19:10:30,36.8015,-121.8698,,401677770,-127,6,0,11-Apr-2024,19:10:58,36.8015,-121.8698,55,2579,4222,1575,106,,,70,94,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,CS,B,10,12-Apr-2024,00:08:15,36.8073,-121.8550,,401677779,-136,8,0,12-Apr-2024,00:08:16,36.8073,-121.8550,125,3410,59301,196,67,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,CS,B,10,12-Apr-2024,00:08:15,36.8073,-121.8550,,401677779,-136,8,0,12-Apr-2024,00:10:21,36.8073,-121.8550,125,3410,59301,196,67,,,73,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,1,11,12-Apr-2024,02:18:09,36.7951,-121.9849,,401677768,-119,48,0,12-Apr-2024,02:17:52,36.7951,-121.9849,177,1414,10872,184,105,,,67,111,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,1,11,12-Apr-2024,02:18:09,36.7951,-121.9849,,401677768,-119,48,0,12-Apr-2024,02:18:28,36.7951,-121.9849,177,1414,10872,184,105,,,93,245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,1,11,12-Apr-2024,02:18:09,36.7951,-121.9849,,401677768,-119,48,0,12-Apr-2024,02:19:22,36.7951,-121.9849,177,1414,10872,184,105,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,1,11,12-Apr-2024,02:18:09,36.7951,-121.9849,,401677768,-119,48,0,12-Apr-2024,02:20:00,36.7951,-121.9849,177,1414,10872,184,105,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,1,11,12-Apr-2024,02:18:09,36.7951,-121.9849,,401677768,-119,48,0,12-Apr-2024,02:20:49,36.7951,-121.9849,177,1414,10872,184,105,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,A1,1,12,12-Apr-2024,02:18:45,36.7998,-121.9965,,401677771,-123,46,0,12-Apr-2024,02:17:52,36.7998,-121.9965,177,539,1683,172,98,,,67,111,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,A1,1,12,12-Apr-2024,02:18:45,36.7998,-121.9965,,401677771,-123,46,0,12-Apr-2024,02:18:28,36.7998,-121.9965,177,539,1683,172,98,,,93,245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,A1,1,12,12-Apr-2024,02:18:45,36.7998,-121.9965,,401677771,-123,46,0,12-Apr-2024,02:19:22,36.7998,-121.9965,177,539,1683,172,98,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,A1,1,12,12-Apr-2024,02:18:45,36.7998,-121.9965,,401677771,-123,46,0,12-Apr-2024,02:20:00,36.7998,-121.9965,177,539,1683,172,98,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,A1,1,12,12-Apr-2024,02:18:45,36.7998,-121.9965,,401677771,-123,46,1,12-Apr-2024,02:20:49,36.7998,-121.9965,177,539,1683,172,98,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,13,12-Apr-2024,04:00:59,36.7717,-122.0393,,401677774,-127,58,0,12-Apr-2024,03:59:30,36.7717,-122.0393,132,2624,9929,693,148,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,13,12-Apr-2024,04:00:59,36.7717,-122.0393,,401677774,-127,58,0,12-Apr-2024,04:00:16,36.7717,-122.0393,132,2624,9929,693,148,,,70,110,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,13,12-Apr-2024,04:00:59,36.7717,-122.0393,,401677774,-127,58,0,12-Apr-2024,04:01:02,36.7717,-122.0393,132,2624,9929,693,148,,,94,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,13,12-Apr-2024,04:00:59,36.7717,-122.0393,,401677774,-127,58,0,12-Apr-2024,04:01:42,36.7717,-122.0393,132,2624,9929,693,148,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,23,NK,3,14,12-Apr-2024,04:06:32,36.7686,-122.0284,,401677763,-131,56,0,12-Apr-2024,04:06:33,36.7686,-122.0284,555,247,339,179,92,,,81,240,165,253,232,151,65,23,6,16,121,156,84,6,47,18,1,230,25,198,16,255,128,,,,,,,,,
6218,254027,3,NK,3,14,12-Apr-2024,04:06:32,36.7686,-122.0284,,401677763,-131,56,0,12-Apr-2024,04:10:06,36.7686,-122.0284,555,247,339,179,92,,,76,108,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NK,3,14,12-Apr-2024,04:06:32,36.7686,-122.0284,,401677763,-131,56,0,12-Apr-2024,04:10:36,36.7686,-122.0284,555,247,339,179,92,,,93,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NK,3,14,12-Apr-2024,04:06:32,36.7686,-122.0284,,401677763,-131,56,0,12-Apr-2024,04:11:08,36.7686,-122.0284,555,247,339,179,92,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NK,3,14,12-Apr-2024,04:06:32,36.7686,-122.0284,,401677763,-131,56,0,12-Apr-2024,04:13:39,36.7686,-122.0284,555,247,339,179,92,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NK,3,14,12-Apr-2024,04:06:32,36.7686,-122.0284,,401677763,-131,56,0,12-Apr-2024,04:14:22,36.7686,-122.0284,555,247,339,179,92,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NK,3,14,12-Apr-2024,04:06:32,36.7686,-122.0284,,401677763,-131,56,0,12-Apr-2024,04:15:48,36.7686,-122.0284,555,247,339,179,92,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,23,NP,2,15,12-Apr-2024,04:08:31,36.7684,-122.0300,,401677770,-130,56,0,12-Apr-2024,04:06:33,36.7684,-122.0300,426,399,1363,116,100,,,81,240,165,253,232,151,65,23,6,16,121,156,84,6,47,18,1,230,25,198,16,255,128,,,,,,,,,
6218,254027,3,NP,2,15,12-Apr-2024,04:08:31,36.7684,-122.0300,,401677770,-130,56,0,12-Apr-2024,04:10:36,36.7684,-122.0300,426,399,1363,116,100,,,93,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NP,2,15,12-Apr-2024,04:08:31,36.7684,-122.0300,,401677770,-130,56,0,12-Apr-2024,04:11:08,36.7684,-122.0300,426,399,1363,116,100,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NP,2,15,12-Apr-2024,04:08:31,36.7684,-122.0300,,401677770,-130,56,1,12-Apr-2024,04:13:39,36.7684,-122.0300,426,399,1363,116,100,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MB,B,16,12-Apr-2024,05:24:23,36.7634,-122.0552,,401677771,-133,8,0,12-Apr-2024,05:24:23,36.7634,-122.0552,,3320,4145,2657,88,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,3,17,12-Apr-2024,06:18:25,36.8109,-122.0617,,401677769,-119,58,0,12-Apr-2024,06:17:03,36.8109,-122.0617,409,232,267,200,178,,,79,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,3,17,12-Apr-2024,06:18:25,36.8109,-122.0617,,401677769,-119,58,0,12-Apr-2024,06:17:48,36.8109,-122.0617,409,232,267,200,178,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,3,17,12-Apr-2024,06:18:25,36.8109,-122.0617,,401677769,-119,58,0,12-Apr-2024,06:20:24,36.8109,-122.0617,409,232,267,200,178,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,3,17,12-Apr-2024,06:18:25,36.8109,-122.0617,,401677769,-119,58,0,12-Apr-2024,06:21:46,36.8109,-122.0617,409,232,267,200,178,,,84,89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,3,17,12-Apr-2024,06:18:25,36.8109,-122.0617,,401677769,-119,58,0,12-Apr-2024,06:22:25,36.8109,-122.0617,409,232,267,200,178,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,MC,3,17,12-Apr-2024,06:18:25,36.8109,-122.0617,,401677769,-119,58,0,12-Apr-2024,06:23:52,36.8109,-122.0617,409,232,267,200,178,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,18,12-Apr-2024,06:22:37,36.8054,-122.0749,,401677770,-130,56,0,12-Apr-2024,06:20:24,36.8054,-122.0749,256,982,2114,455,114,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,18,12-Apr-2024,06:22:37,36.8054,-122.0749,,401677770,-130,56,0,12-Apr-2024,06:21:46,36.8054,-122.0749,256,982,2114,455,114,,,84,89,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,18,12-Apr-2024,06:22:37,36.8054,-122.0749,,401677770,-130,56,0,12-Apr-2024,06:22:25,36.8054,-122.0749,256,982,2114,455,114,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,18,12-Apr-2024,06:22:37,36.8054,-122.0749,,401677770,-130,56,0,12-Apr-2024,06:23:52,36.8054,-122.0749,256,982,2114,455,114,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,18,12-Apr-2024,06:22:37,36.8054,-122.0749,,401677770,-130,56,0,12-Apr-2024,06:24:40,36.8054,-122.0749,256,982,2114,455,114,,,11,143,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,3,19,12-Apr-2024,07:12:27,36.8242,-122.0948,,401677770,-124,58,0,12-Apr-2024,07:09:34,36.8242,-122.0948,429,249,350,177,44,,,78,102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,3,19,12-Apr-2024,07:12:27,36.8242,-122.0948,,401677770,-124,58,0,12-Apr-2024,07:12:32,36.8242,-122.0948,429,249,350,177,44,,,87,102,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,3,19,12-Apr-2024,07:12:27,36.8242,-122.0948,,401677770,-124,58,0,12-Apr-2024,07:14:37,36.8242,-122.0948,429,249,350,177,44,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,NN,3,19,12-Apr-2024,07:12:27,36.8242,-122.0948,,401677770,-124,58,1,12-Apr-2024,07:16:43,36.8242,-122.0948,429,249,350,177,44,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,20,12-Apr-2024,08:02:27,36.8462,-122.1087,,401677767,-120,58,0,12-Apr-2024,08:00:12,36.8462,-122.1087,320,1096,19017,63,84,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,20,12-Apr-2024,08:02:27,36.8462,-122.1087,,401677767,-120,58,0,12-Apr-2024,08:02:38,36.8462,-122.1087,320,1096,19017,63,84,,,81,120,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,20,12-Apr-2024,08:02:27,36.8462,-122.1087,,401677767,-120,58,0,12-Apr-2024,08:03:10,36.8462,-122.1087,320,1096,19017,63,84,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,O3,1,20,12-Apr-2024,08:02:27,36.8462,-122.1087,,401677767,-120,58,0,12-Apr-2024,08:03:52,36.8462,-122.1087,320,1096,19017,63,84,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,23,O3,1,20,12-Apr-2024,08:02:27,36.8462,-122.1087,,401677767,-120,58,0,12-Apr-2024,08:05:32,36.8462,-122.1087,320,1096,19017,63,84,,,89,48,165,253,232,151,65,23,6,32,105,156,18,6,247,14,1,115,25,197,224,255,128,,,,,,,,,
6218,254027,3,SR,B,21,12-Apr-2024,11:59:17,36.9223,-122.1871,,401677771,-136,8,0,12-Apr-2024,11:59:18,36.9223,-122.1871,,4372,5500,3474,73,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,22,12-Apr-2024,13:32:11,36.9384,-122.1739,,401677768,-129,48,0,12-Apr-2024,13:29:14,36.9384,-122.1739,499,9237,84538,1009,76,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,22,12-Apr-2024,13:32:11,36.9384,-122.1739,,401677768,-129,48,0,12-Apr-2024,13:30:34,36.9384,-122.1739,499,9237,84538,1009,76,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,22,12-Apr-2024,13:32:11,36.9384,-122.1739,,401677768,-129,48,0,12-Apr-2024,13:31:24,36.9384,-122.1739,499,9237,84538,1009,76,,,72,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,22,12-Apr-2024,13:32:11,36.9384,-122.1739,,401677768,-129,48,0,12-Apr-2024,13:37:33,36.9384,-122.1739,499,9237,84538,1009,76,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,A1,B,23,12-Apr-2024,14:27:15,36.9748,-122.1872,,401677759,-125,8,0,12-Apr-2024,14:25:38,36.9748,-122.1872,195,5370,239743,120,82,,,58,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,A1,B,23,12-Apr-2024,14:27:15,36.9748,-122.1872,,401677759,-125,8,0,12-Apr-2024,14:28:53,36.9748,-122.1872,195,5370,239743,120,82,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,24,12-Apr-2024,15:14:29,36.9726,-122.2203,,401677759,-133,58,0,12-Apr-2024,15:12:22,36.9726,-122.2203,245,2636,9303,747,173,,,58,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,24,12-Apr-2024,15:14:29,36.9726,-122.2203,,401677759,-133,58,0,12-Apr-2024,15:13:10,36.9726,-122.2203,245,2636,9303,747,173,,,77,73,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,24,12-Apr-2024,15:14:29,36.9726,-122.2203,,401677759,-133,58,0,12-Apr-2024,15:15:57,36.9726,-122.2203,245,2636,9303,747,173,,,80,227,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,SR,0,24,12-Apr-2024,15:14:29,36.9726,-122.2203,,401677759,-133,58,0,12-Apr-2024,15:16:27,36.9726,-122.2203,245,2636,9303,747,173,,,96,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254027,3,CS,A,25,12-Apr-2024,15:32:20,36.9755,-122.2293,,401677770,-131,6,0,12-Apr-2024,15:31:47,36.9755,-122.2293,67,1674,2403,1165,19,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
