DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
254027,254027,0.500000,UT,,,16:47:54 11-Apr-2024,,0,36.8089,-121.8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,16:53:35 11-Apr-2024,,0,36.8089,-121.8837,,,,,,,,,14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,16:54:11 11-Apr-2024,,0,36.8089,-121.8837,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,16:54:49 11-Apr-2024,,0,36.8089,-121.8837,,,,,,3.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,16:55:19 11-Apr-2024,,0,36.8089,-121.8837,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,17:14:19 11-Apr-2024,,A,36.8075,-121.8807,,,,,,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,17:20:57 11-Apr-2024,,A,36.8075,-121.8807,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,17:25:41 11-Apr-2024,,A,36.8075,-121.8807,,,,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:02:31 11-Apr-2024,,1,36.8139,-121.8572,,,,,,,,,14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:03:54 11-Apr-2024,,1,36.8139,-121.8572,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:04:29 11-Apr-2024,,1,36.8139,-121.8572,,,,,,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,18:07:47 11-Apr-2024,,1,36.8139,-121.8572,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,18:09:26 11-Apr-2024,18:08:22 11-Apr-2024,-63,1,36.8139,-121.8572,CRC,,,,566,3.450,,,14.65,,,,,,,,,,,,,,88,1,,0,,,,,,,0,,,0,116,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:08:58 11-Apr-2024,,1,36.8139,-121.8572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,18:11:41 11-Apr-2024,,1,36.8139,-121.8572,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:23:30 11-Apr-2024,,1,36.8083,-121.8642,,,,,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,18:24:35 11-Apr-2024,,1,36.8083,-121.8642,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:28:45 11-Apr-2024,,1,36.8083,-121.8642,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:29:23 11-Apr-2024,,1,36.8083,-121.8642,,,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:59:05 11-Apr-2024,,1,36.7986,-121.8615,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:59:35 11-Apr-2024,,1,36.7986,-121.8615,,,,,,,,,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,19:00:05 11-Apr-2024,,1,36.7986,-121.8615,,,,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,19:03:53 11-Apr-2024,,1,36.7986,-121.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,19:04:42 11-Apr-2024,,1,36.7986,-121.8615,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,19:05:34 11-Apr-2024,,1,36.7986,-121.8615,,,,,,,,,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,19:06:31 11-Apr-2024,,1,36.7986,-121.8615,,,,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,19:10:03 11-Apr-2024,,B,36.8015,-121.8698,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,19:10:58 11-Apr-2024,,B,36.8015,-121.8698,,,,,,,,,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,00:08:16 12-Apr-2024,,B,36.8073,-121.8550,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,00:10:21 12-Apr-2024,,B,36.8073,-121.8550,,,,,,,,,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,02:17:52 12-Apr-2024,,1,36.7951,-121.9849,,,,,,,,,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,02:18:28 12-Apr-2024,,1,36.7951,-121.9849,,,,,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,02:19:22 12-Apr-2024,,1,36.7951,-121.9849,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,02:20:00 12-Apr-2024,,1,36.7951,-121.9849,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,02:20:49 12-Apr-2024,,1,36.7951,-121.9849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,03:59:30 12-Apr-2024,,0,36.7717,-122.0393,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,04:00:16 12-Apr-2024,,0,36.7717,-122.0393,,,,,,,,,16.70,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,04:01:02 12-Apr-2024,,0,36.7717,-122.0393,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,04:01:42 12-Apr-2024,,0,36.7717,-122.0393,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,04:07:38 12-Apr-2024,04:06:33 12-Apr-2024,-64,3,36.7686,-122.0284,CRC,,,,791,3.425,,,16.05,,,,,,,,,,,,,,230,25,255,0,,,,,,,0,,,0,113,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,04:10:06 12-Apr-2024,,3,36.7686,-122.0284,,,,,,,,,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,04:10:36 12-Apr-2024,,3,36.7686,-122.0284,,,,,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,04:11:08 12-Apr-2024,,3,36.7686,-122.0284,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,04:13:39 12-Apr-2024,,3,36.7686,-122.0284,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,04:14:22 12-Apr-2024,,3,36.7686,-122.0284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,04:15:48 12-Apr-2024,,3,36.7686,-122.0284,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,05:24:23 12-Apr-2024,,B,36.7634,-122.0552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,06:17:48 12-Apr-2024,,3,36.8109,-122.0617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,06:20:24 12-Apr-2024,,3,36.8109,-122.0617,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,06:21:46 12-Apr-2024,,3,36.8109,-122.0617,,,,,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,06:22:25 12-Apr-2024,,3,36.8109,-122.0617,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,06:23:52 12-Apr-2024,,3,36.8109,-122.0617,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,07:09:34 12-Apr-2024,,3,36.8242,-122.0948,,,,,,,,,16.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,07:12:32 12-Apr-2024,,3,36.8242,-122.0948,,,,,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,07:14:37 12-Apr-2024,,3,36.8242,-122.0948,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,07:16:43 12-Apr-2024,,3,36.8242,-122.0948,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,08:00:12 12-Apr-2024,,1,36.8462,-122.1087,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,08:02:38 12-Apr-2024,,1,36.8462,-122.1087,,,,,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,08:03:10 12-Apr-2024,,1,36.8462,-122.1087,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,08:03:52 12-Apr-2024,,1,36.8462,-122.1087,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,08:06:38 12-Apr-2024,08:05:32 12-Apr-2024,-65,1,36.8462,-122.1087,CRC,,,,891,3.375,,,15.90,,,,,,,,,,,,,,115,25,255,0,,,,,,,0,,,0,112,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,11:59:18 12-Apr-2024,,B,36.9223,-122.1871,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,13:29:14 12-Apr-2024,,0,36.9384,-122.1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,13:30:34 12-Apr-2024,,0,36.9384,-122.1739,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,13:31:24 12-Apr-2024,,0,36.9384,-122.1739,,,,,,,,,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,13:37:33 12-Apr-2024,,0,36.9384,-122.1739,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,14:25:38 12-Apr-2024,,B,36.9748,-122.1872,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,14:28:53 12-Apr-2024,,B,36.9748,-122.1872,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,15:12:22 12-Apr-2024,,0,36.9726,-122.2203,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,15:13:10 12-Apr-2024,,0,36.9726,-122.2203,,,,,,,,,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,15:15:57 12-Apr-2024,,0,36.9726,-122.2203,,,,,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,15:31:47 12-Apr-2024,,A,36.9755,-122.2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,15:32:20 12-Apr-2024,,A,36.9755,-122.2293,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,15:32:54 12-Apr-2024,,A,36.9755,-122.2293,,,,,,,,,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,16:22:36 12-Apr-2024,,2,36.9628,-122.2145,,,,,,,,,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,16:23:12 12-Apr-2024,,2,36.9628,-122.2145,,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,16:23:46 12-Apr-2024,,2,36.9628,-122.2145,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,16:26:03 12-Apr-2024,,2,36.9628,-122.2145,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,16:26:47 12-Apr-2024,,2,36.9628,-122.2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,16:31:57 12-Apr-2024,,2,36.9628,-122.2145,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,16:32:40 12-Apr-2024,,2,36.9628,-122.2145,,,,,,,,,14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,17:48:33 12-Apr-2024,,B,37.0042,-122.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,18:05:37 12-Apr-2024,,1,36.9751,-122.2413,,,,,,,,,13.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:06:12 12-Apr-2024,,1,36.9751,-122.2413,,,,,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:11:34 12-Apr-2024,,1,36.9751,-122.2413,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,18:12:11 12-Apr-2024,,1,36.9751,-122.2413,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:18:48 12-Apr-2024,,1,36.9751,-122.2413,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,18:33:37 12-Apr-2024,,2,36.9720,-122.2190,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:35:00 12-Apr-2024,,2,36.9720,-122.2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,18:38:03 12-Apr-2024,,2,36.9720,-122.2190,,,,,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:39:57 12-Apr-2024,,2,36.9720,-122.2190,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,18:42:18 12-Apr-2024,,2,36.9720,-122.2190,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,18:42:48 12-Apr-2024,,2,36.9720,-122.2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,20:02:33 12-Apr-2024,,1,36.9969,-122.2317,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,20:03:10 12-Apr-2024,,1,36.9969,-122.2317,,,,,,,,,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,20:07:03 12-Apr-2024,,1,36.9969,-122.2317,,,,,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,20:08:58 12-Apr-2024,,1,36.9969,-122.2317,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,20:10:50 12-Apr-2024,,1,36.9969,-122.2317,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,20:16:39 12-Apr-2024,,B,36.9994,-122.2350,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,21:13:00 12-Apr-2024,,A,36.9877,-122.2816,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,21:15:14 12-Apr-2024,,A,36.9877,-122.2816,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,21:18:04 12-Apr-2024,,A,36.9877,-122.2816,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,23:24:07 12-Apr-2024,,B,37.0219,-122.3659,,,,,,,,,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,01:01:46 13-Apr-2024,,2,37.1132,-122.3402,,,,,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,1.00b,,01:04:46 13-Apr-2024,,2,37.1132,-122.3402,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,01:06:55 13-Apr-2024,,2,37.1132,-122.3402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,7311
254027,254027,0.500000,UT,,,01:07:57 13-Apr-2024,,2,37.1132,-122.3402,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,01:09:06 13-Apr-2024,,2,37.1132,-122.3402,,,,,,,,,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,02:06:31 13-Apr-2024,,B,37.1399,-122.3601,,,,,,,,,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
254027,254027,0.500000,UT,,,03:22:59 13-Apr-2024,,1,37.1541,-122.3464,,,,,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,16:00:00 11-Apr-2024,,,
