DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
254030,254030,UT,DS,4,0,1,120,98,05:11:35 15-Apr-2024,NP,2,37.2960,-122.6059,37.2960,-122.6059,58,,401677696,-133
254030,254030,UT,DS,1,0,0,,,05:13:43 15-Apr-2024,MC,B,37.2969,-122.6062,37.2969,-122.6062,6,,401677695,-135
254030,254030,UT,DS,3,0,0,207,101,06:33:28 15-Apr-2024,NN,A,37.3104,-122.5687,37.3104,-122.5687,8,,401677695,-130
254030,254030,UT,DS,2,0,0,110,110,07:21:10 15-Apr-2024,O3,B,37.3132,-122.5603,37.3132,-122.5603,8,,401677690,-127
254030,254030,UT,DS,1,0,0,,,13:11:53 15-Apr-2024,A1,B,37.3093,-122.4587,37.3093,-122.4587,8,,401677687,-141
254030,254030,UT,DS,2,0,0,107,107,13:32:03 15-Apr-2024,CS,B,37.3134,-122.5182,37.3134,-122.5182,6,,401677695,-131
254030,254030,UT,DS,1,0,0,,,14:47:45 15-Apr-2024,A1,B,37.3085,-122.4866,37.3085,-122.4866,8,,401677685,-138
254030,254030,UT,DS,2,0,1,43,43,15:10:30 15-Apr-2024,CS,B,37.2904,-122.5712,37.2904,-122.5712,6,,401677688,-136
254030,254030,UT,DS,1,0,0,,,15:10:51 15-Apr-2024,NK,B,37.2895,-122.5691,37.2895,-122.5691,6,,401677694,-133
254030,254030,UT,DS,1,0,0,,,15:18:50 15-Apr-2024,SR,B,37.2991,-122.4946,37.2991,-122.4946,6,,401677689,-135
254030,254030,UT,DS,2,0,0,92,92,16:51:23 15-Apr-2024,NK,B,37.2697,-122.4982,37.2697,-122.4982,8,,401677698,-135
254030,254030,UT,DS,3,0,0,158,138,17:35:13 15-Apr-2024,NP,A,37.2538,-122.5436,37.2538,-122.5436,8,,401677712,-132
254030,254030,UT,DS,2,0,0,138,138,17:36:42 15-Apr-2024,MC,B,37.2459,-122.5212,37.2459,-122.5212,6,,401677737,-126
254030,254030,UT,DS,3,0,0,286,51,18:51:34 15-Apr-2024,NN,A,37.2682,-122.5297,37.2682,-122.5297,8,,401677694,-137
254030,254030,UT,DS,2,0,0,44,44,20:35:19 15-Apr-2024,NN,B,37.2946,-122.5225,37.2946,-122.5225,8,,401677688,-135
254030,254030,UT,DS,1,0,0,,,21:07:41 15-Apr-2024,O3,B,37.2882,-122.5265,37.2882,-122.5265,7,,401677693,-130
254030,254030,UT,DS,1,0,0,,,00:37:59 16-Apr-2024,CS,B,37.2714,-122.5377,37.2714,-122.5377,8,,401677698,-138
254030,254030,UT,DS,3,0,0,79,42,02:18:05 16-Apr-2024,A1,A,37.3070,-122.5406,37.3070,-122.5406,8,,401677692,-129
254030,254030,UT,DS,1,0,0,,,02:19:37 16-Apr-2024,CS,B,37.2912,-122.5503,37.2912,-122.5503,8,,401677709,-133
254030,254030,UT,DS,2,0,0,185,185,02:26:55 16-Apr-2024,NK,B,37.2943,-122.5487,37.2943,-122.5487,8,,401677708,-124
254030,254030,UT,DS,2,0,0,121,121,03:31:49 16-Apr-2024,SR,B,37.3341,-122.5668,37.3341,-122.5668,8,,401677703,-131
254030,254030,UT,DS,5,0,1,121,102,04:06:08 16-Apr-2024,NK,2,37.3378,-122.5935,37.3378,-122.5935,58,,401677698,-127
254030,254030,UT,DS,1,0,0,,,05:01:32 16-Apr-2024,NP,B,37.3467,-122.5827,37.3467,-122.5827,8,,401677696,-134
254030,254030,UT,DS,4,0,1,150,115,06:21:25 16-Apr-2024,NN,0,37.3660,-122.5791,37.3660,-122.5791,48,,401677690,-133
254030,254030,UT,DS,4,0,1,109,72,08:14:57 16-Apr-2024,O3,3,37.3672,-122.5977,37.3672,-122.5977,58,,401677694,-130
254030,254030,UT,DS,2,0,0,302,302,12:50:30 16-Apr-2024,CS,B,37.3638,-122.5792,37.3638,-122.5792,8,,401677709,-134
254030,254030,UT,DS,1,0,1,,,12:53:01 16-Apr-2024,A1,B,37.3477,-122.6150,37.3477,-122.6150,8,,401677667,-137
254030,254030,UT,DS,1,0,1,,,14:43:16 16-Apr-2024,NK,B,37.3470,-122.6118,37.3470,-122.6118,8,,401677679,-140
254030,254030,UT,DS,1,0,0,,,16:22:03 16-Apr-2024,NK,B,37.3522,-122.6100,37.3522,-122.6100,8,,401677676,-131
254030,254030,UT,DS,1,0,0,,,17:15:01 16-Apr-2024,MC,B,37.3422,-122.5563,37.3422,-122.5563,6,,401677711,-131
254030,254030,UT,DS,1,0,1,,,17:21:43 16-Apr-2024,NP,B,37.3312,-122.5611,37.3312,-122.5611,6,,401677719,-130
254030,254030,UT,DS,1,0,0,,,19:00:01 16-Apr-2024,MC,B,37.3239,-122.5439,37.3239,-122.5439,8,,401677699,-132
254030,254030,UT,DS,3,0,1,92,80,20:18:57 16-Apr-2024,O3,A,37.3033,-122.5588,37.3033,-122.5588,8,,401677698,-134
254030,254030,UT,DS,1,0,0,,,20:23:10 16-Apr-2024,NN,B,37.3033,-122.5584,37.3033,-122.5584,6,,401677703,-135
254030,254030,UT,DS,3,0,0,149,94,23:58:28 16-Apr-2024,CS,A,37.3049,-122.5501,37.3049,-122.5501,8,,401677687,-130
254030,254030,UT,DS,1,0,0,,,01:21:21 17-Apr-2024,SR,B,37.2894,-122.5437,37.2894,-122.5437,7,,401677707,-130
254030,254030,UT,DS,2,0,0,48,48,01:43:53 17-Apr-2024,CS,B,37.2590,-122.5681,37.2590,-122.5681,6,,401677707,-135
254030,254030,UT,DS,2,0,0,115,115,02:01:03 17-Apr-2024,NK,B,37.2472,-122.5202,37.2472,-122.5202,6,,401677703,-133
254030,254030,UT,DS,1,0,0,,,03:28:12 17-Apr-2024,A1,B,37.2542,-122.5077,37.2542,-122.5077,8,,401677686,-134
254030,254030,UT,DS,2,0,0,338,338,03:39:55 17-Apr-2024,NK,B,37.2665,-122.5020,37.2665,-122.5020,6,,401677693,-130
254030,254030,UT,DS,1,0,0,,,04:36:44 17-Apr-2024,MC,B,37.2594,-122.4917,37.2594,-122.4917,8,,401677689,-131
254030,254030,UT,DS,1,0,0,,,04:44:54 17-Apr-2024,NP,B,37.2557,-122.5070,37.2557,-122.5070,6,,401677690,-136
254030,254030,UT,DS,2,0,0,137,137,06:09:40 17-Apr-2024,NN,B,37.2640,-122.5076,37.2640,-122.5076,8,,401677691,-133
254030,254030,UT,DS,3,0,0,224,220,06:15:33 17-Apr-2024,MC,A,37.2630,-122.5229,37.2630,-122.5229,6,,401677691,-125
254030,254030,UT,DS,1,0,0,,,06:28:00 17-Apr-2024,NP,B,37.2629,-122.5234,37.2629,-122.5234,6,,401677691,-138
254030,254030,UT,DS,1,0,0,,,07:30:44 17-Apr-2024,O3,B,37.2697,-122.5293,37.2697,-122.5293,7,,401677706,-132
254030,254030,UT,DS,1,0,0,,,12:07:49 17-Apr-2024,CS,B,37.3171,-122.5331,37.3171,-122.5331,8,,401677675,-138
254030,254030,UT,DS,2,0,0,234,234,13:42:59 17-Apr-2024,CS,B,37.3257,-122.5392,37.3257,-122.5392,8,,401677687,-142
254030,254030,UT,DS,2,0,0,40,40,14:04:22 17-Apr-2024,A1,B,37.3439,-122.5789,37.3439,-122.5789,6,,401677678,-135
254030,254030,UT,DS,1,0,0,,,14:17:22 17-Apr-2024,SR,B,37.3458,-122.5835,37.3458,-122.5835,6,,401677683,-131
254030,254030,UT,DS,1,0,0,,,15:28:19 17-Apr-2024,CS,B,37.3474,-122.5845,37.3474,-122.5845,8,,401677695,-138
254030,254030,UT,DS,2,0,0,42,42,15:59:52 17-Apr-2024,NK,B,37.3301,-122.6006,37.3301,-122.6006,8,,401677695,-129
254030,254030,UT,DS,1,0,0,,,17:12:18 17-Apr-2024,NP,B,37.3234,-122.6129,37.3234,-122.6129,8,,401677696,-133
254030,254030,UT,DS,3,0,0,102,85,18:33:57 17-Apr-2024,MC,A,37.2840,-122.5469,37.2840,-122.5469,8,,401677687,-130
254030,254030,UT,DS,1,0,1,,,18:33:57 17-Apr-2024,NN,B,37.2840,-122.5469,37.2840,-122.5469,,,401677696,-135
254030,254030,UT,DS,2,0,1,159,159,18:51:38 17-Apr-2024,NP,B,37.2808,-122.5647,37.2808,-122.5647,6,,401677705,-133
254030,254030,UT,DS,1,0,0,,,20:14:50 17-Apr-2024,NN,B,37.2667,-122.5536,37.2667,-122.5536,8,,401677700,-133
254030,254030,UT,DS,2,0,0,120,120,21:11:39 17-Apr-2024,O3,B,37.3205,-122.5707,37.3205,-122.5707,8,,401677671,-133
254030,254030,UT,DS,2,0,0,176,176,00:59:25 18-Apr-2024,CS,B,37.2905,-122.5558,37.2905,-122.5558,8,,401677696,-133
254030,254030,UT,DS,1,0,0,,,01:29:49 18-Apr-2024,A1,B,37.2895,-122.5480,37.2895,-122.5480,8,,401677700,-139
254030,254030,UT,DS,1,0,0,,,02:26:56 18-Apr-2024,SR,B,37.2873,-122.5429,37.2873,-122.5429,8,,401677694,-133
254030,254030,UT,DS,2,0,0,287,287,03:05:22 18-Apr-2024,A1,B,37.2898,-122.5154,37.2898,-122.5154,8,,401677687,-137
254030,254030,UT,DS,1,0,0,,,03:16:27 18-Apr-2024,NK,B,37.3007,-122.5447,37.3007,-122.5447,7,,401677705,-128
254030,254030,UT,DS,2,0,0,135,135,04:08:36 18-Apr-2024,SR,B,37.3167,-122.5156,37.3167,-122.5156,8,,401677683,-137
254030,254030,UT,DS,1,0,1,,,04:33:07 18-Apr-2024,NP,B,37.3291,-122.5090,37.3291,-122.5090,6,,401677697,-133
254030,254030,UT,DS,2,0,0,395,395,05:04:40 18-Apr-2024,MB,B,37.3142,-122.5089,37.3142,-122.5089,8,,401677698,-133
254030,254030,UT,DS,1,0,0,,,05:59:25 18-Apr-2024,MC,B,37.3098,-122.5032,37.3098,-122.5032,8,,401677691,-131
254030,254030,UT,DS,2,0,0,327,327,06:12:05 18-Apr-2024,NP,B,37.3082,-122.5399,37.3082,-122.5399,6,,401677702,-135
254030,254030,UT,DS,3,0,0,133,94,08:21:57 18-Apr-2024,O3,A,37.3694,-122.5967,37.3694,-122.5967,8,,401677684,-130
254030,254030,UT,DS,1,0,0,,,15:34:34 18-Apr-2024,NK,B,37.3876,-122.6408,37.3876,-122.6408,8,,401677701,-128
254030,254030,UT,DS,1,0,0,,,16:32:22 18-Apr-2024,MC,B,37.4097,-122.6883,37.4097,-122.6883,8,,401677676,-132
254030,254030,UT,DS,1,0,0,,,17:22:37 18-Apr-2024,MB,B,37.4041,-122.7027,37.4041,-122.7027,8,,401677678,-133
254030,254030,UT,DS,2,0,0,65,65,18:21:15 18-Apr-2024,MC,B,37.4294,-122.7237,37.4294,-122.7237,8,,401677683,-131
