DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
254030,254030,UT,17:57:42 12-Apr-2024,Argos,B,37.3162,-122.5308,995,4964,199,97,,,,,,
254030,254030,UT,18:06:45 12-Apr-2024,Argos,B,37.3214,-122.5296,929,27203,31,94,,,,,,
254030,254030,UT,18:34:49 12-Apr-2024,Argos,B,37.3276,-122.5289,695,2933,164,129,,,,,,
254030,254030,UT,19:34:11 12-Apr-2024,Argos,B,37.3424,-122.5228,1199,2276,631,113,,,,,,
254030,254030,UT,20:05:17 12-Apr-2024,Argos,1,37.3727,-122.5530,719,1367,377,104,,,,,,
254030,254030,UT,21:42:55 12-Apr-2024,Argos,B,37.4154,-122.5837,13027,17504,9694,104,,,,,,
254030,254030,UT,23:25:46 12-Apr-2024,Argos,B,37.4372,-122.6094,15413,25704,9241,92,,,,,,
254030,254030,UT,01:06:33 13-Apr-2024,Argos,A,37.4082,-122.4958,4031,175823,92,77,,,,,,
254030,254030,UT,02:03:45 13-Apr-2024,Argos,B,37.4194,-122.4855,5752,13365,2475,79,,,,,,
254030,254030,UT,02:44:10 13-Apr-2024,Argos,B,37.4280,-122.4832,6699,12960,3462,82,,,,,,
254030,254030,UT,03:39:38 13-Apr-2024,Argos,A,37.4228,-122.5100,3368,32550,348,61,,,,,,
254030,254030,UT,04:20:41 13-Apr-2024,Argos,B,37.4066,-122.5313,1507,9862,230,103,,,,,,
254030,254030,UT,05:07:06 13-Apr-2024,Argos,B,37.3991,-122.5365,862,14698,50,79,,,,,,
254030,254030,UT,05:16:53 13-Apr-2024,Argos,B,37.3995,-122.5345,1017,3963,260,79,,,,,,
254030,254030,UT,13:04:11 13-Apr-2024,Argos,B,37.4030,-122.6365,2471,6930,880,68,,,,,,
254030,254030,UT,13:16:23 13-Apr-2024,Argos,B,37.4500,-122.5355,1519,69070,33,94,,,,,,
254030,254030,UT,14:01:00 13-Apr-2024,Argos,B,37.4396,-122.5466,1633,136815,19,94,,,,,,
254030,254030,UT,16:04:50 13-Apr-2024,Argos,B,37.4284,-122.5707,2200,4950,977,93,,,,,,
254030,254030,UT,18:01:19 13-Apr-2024,Argos,B,37.3992,-122.5873,2697,6440,1129,87,,,,,,
254030,254030,UT,19:22:26 13-Apr-2024,Argos,B,37.3417,-122.6644,11765,23107,5990,88,,,,,,
254030,254030,UT,19:22:59 13-Apr-2024,Argos,0,37.3338,-122.6448,2085,18900,230,109,,,,,,
254030,254030,UT,20:55:24 13-Apr-2024,Argos,A,37.3439,-122.6490,816,4275,155,113,,,,,,
254030,254030,UT,21:04:11 13-Apr-2024,Argos,B,37.3419,-122.6514,654,899,474,99,,,,,,
254030,254030,UT,00:22:00 14-Apr-2024,Argos,B,37.3141,-122.6994,1877,3037,1159,96,,,,,,
254030,254030,UT,02:03:04 14-Apr-2024,Argos,B,37.3082,-122.7097,3070,6796,1387,69,,,,,,
254030,254030,UT,05:06:16 14-Apr-2024,Argos,B,37.3317,-122.6423,1968,29370,131,146,,,,,,
254030,254030,UT,05:21:19 14-Apr-2024,Argos,B,37.3330,-122.6431,2045,9026,463,145,,,,,,
254030,254030,UT,05:38:36 14-Apr-2024,Argos,B,37.3469,-122.6255,1956,47993,79,144,,,,,,
254030,254030,UT,06:47:45 14-Apr-2024,Argos,B,37.3340,-122.6267,791,13944,44,70,,,,,,
254030,254030,UT,13:40:46 14-Apr-2024,Argos,B,37.2729,-122.6392,2553,3884,1677,57,,,,,,
254030,254030,UT,14:12:44 14-Apr-2024,Argos,B,37.2936,-122.6210,2442,8445,705,71,,,,,,
254030,254030,UT,15:35:39 14-Apr-2024,Argos,B,37.2813,-122.6123,1947,61815,61,63,,,,,,
254030,254030,UT,16:04:00 14-Apr-2024,Argos,B,37.2874,-122.5913,1538,4835,489,61,,,,,,
254030,254030,UT,17:11:56 14-Apr-2024,Argos,A,37.2668,-122.6082,601,3829,94,55,,,,,,
254030,254030,UT,17:42:09 14-Apr-2024,Argos,A,37.2949,-122.6218,4446,92333,214,101,,,,,,
254030,254030,UT,18:04:35 14-Apr-2024,Argos,B,37.3049,-122.6726,9339,25360,3439,100,,,,,,
254030,254030,UT,19:05:20 14-Apr-2024,Argos,B,37.2840,-122.5853,5154,9015,2946,26,,,,,,
254030,254030,UT,20:17:28 14-Apr-2024,Argos,B,37.2812,-122.5955,5175,5931,4515,44,,,,,,
254030,254030,UT,01:20:23 15-Apr-2024,Argos,1,37.3050,-122.6718,510,1930,134,71,,,,,,
254030,254030,UT,02:25:19 15-Apr-2024,Argos,B,37.3109,-122.6797,3154,5895,1687,98,,,,,,
254030,254030,UT,02:42:45 15-Apr-2024,Argos,A,37.3169,-122.6598,125,597,26,104,,,,,,
254030,254030,UT,02:50:12 15-Apr-2024,Argos,A,37.3133,-122.6646,1001,5474,183,87,,,,,,
254030,254030,UT,03:29:23 15-Apr-2024,Argos,A,37.3120,-122.6399,204,565,73,104,,,,,,
254030,254030,UT,03:37:10 15-Apr-2024,Argos,B,37.3126,-122.6432,377,487,291,37,,,,,,
254030,254030,UT,04:02:47 15-Apr-2024,Argos,B,37.3109,-122.6430,595,1382,255,72,,,,,,
254030,254030,UT,04:31:22 15-Apr-2024,Argos,B,37.3097,-122.6420,942,1447,613,77,,,,,,
254030,254030,UT,05:11:35 15-Apr-2024,Argos,2,37.2960,-122.6059,317,947,105,82,,,,,,
254030,254030,UT,05:13:43 15-Apr-2024,Argos,B,37.2969,-122.6062,262,421,163,80,,,,,,
254030,254030,UT,06:33:28 15-Apr-2024,Argos,A,37.3104,-122.5687,240,876,65,63,,,,,,
254030,254030,UT,07:21:10 15-Apr-2024,Argos,B,37.3132,-122.5603,661,7800,56,49,,,,,,
254030,254030,UT,13:11:53 15-Apr-2024,Argos,B,37.3093,-122.4587,2613,3280,2080,85,,,,,,
254030,254030,UT,13:32:03 15-Apr-2024,Argos,B,37.3134,-122.5182,2033,112354,36,92,,,,,,
254030,254030,UT,14:47:45 15-Apr-2024,Argos,B,37.3085,-122.4866,2289,8032,652,90,,,,,,
254030,254030,UT,15:10:30 15-Apr-2024,Argos,B,37.2904,-122.5712,871,1476,513,132,,,,,,
254030,254030,UT,15:10:51 15-Apr-2024,Argos,B,37.2895,-122.5691,878,1493,515,132,,,,,,
254030,254030,UT,15:18:50 15-Apr-2024,Argos,B,37.2991,-122.4946,2267,10096,509,93,,,,,,
254030,254030,UT,16:51:23 15-Apr-2024,Argos,B,37.2697,-122.4982,1658,24071,114,107,,,,,,
254030,254030,UT,17:35:13 15-Apr-2024,Argos,A,37.2538,-122.5436,179,620,51,85,,,,,,
254030,254030,UT,17:36:42 15-Apr-2024,Argos,B,37.2459,-122.5212,544,1163,254,49,,,,,,
254030,254030,UT,18:51:34 15-Apr-2024,Argos,A,37.2682,-122.5297,606,2585,141,139,,,,,,
254030,254030,UT,20:35:19 15-Apr-2024,Argos,B,37.2946,-122.5225,1567,4322,567,99,,,,,,
254030,254030,UT,21:07:41 15-Apr-2024,Argos,B,37.2882,-122.5265,2272,5026,1027,89,,,,,,
254030,254030,UT,00:37:59 16-Apr-2024,Argos,B,37.2714,-122.5377,3264,5290,2014,93,,,,,,
254030,254030,UT,02:18:05 16-Apr-2024,Argos,A,37.3070,-122.5406,95,140,64,173,,,,,,
254030,254030,UT,02:19:37 16-Apr-2024,Argos,B,37.2912,-122.5503,2638,4554,1527,77,,,,,,
254030,254030,UT,02:26:55 16-Apr-2024,Argos,B,37.2943,-122.5487,1419,21309,94,174,,,,,,
254030,254030,UT,03:31:49 16-Apr-2024,Argos,B,37.3341,-122.5668,746,5373,103,75,,,,,,
254030,254030,UT,04:06:08 16-Apr-2024,Argos,2,37.3378,-122.5935,448,660,303,112,,,,,,
254030,254030,UT,05:01:32 16-Apr-2024,Argos,B,37.3467,-122.5827,1445,2328,896,86,,,,,,
254030,254030,UT,06:21:25 16-Apr-2024,Argos,0,37.3660,-122.5791,25399,940127,686,78,,,,,,
254030,254030,UT,08:14:57 16-Apr-2024,Argos,3,37.3672,-122.5977,241,482,120,83,,,,,,
254030,254030,UT,12:50:30 16-Apr-2024,Argos,B,37.3638,-122.5792,2545,40468,160,28,,,,,,
254030,254030,UT,12:53:01 16-Apr-2024,Argos,B,37.3477,-122.6150,4263,8490,2140,74,,,,,,
254030,254030,UT,14:43:16 16-Apr-2024,Argos,B,37.3470,-122.6118,2388,7073,806,81,,,,,,
254030,254030,UT,16:22:03 16-Apr-2024,Argos,B,37.3522,-122.6100,2190,3759,1275,95,,,,,,
254030,254030,UT,17:15:01 16-Apr-2024,Argos,B,37.3422,-122.5563,2021,2381,1715,84,,,,,,
254030,254030,UT,17:21:43 16-Apr-2024,Argos,B,37.3312,-122.5611,1920,2513,1466,96,,,,,,
254030,254030,UT,19:00:01 16-Apr-2024,Argos,B,37.3239,-122.5439,2285,3122,1672,97,,,,,,
254030,254030,UT,20:18:57 16-Apr-2024,Argos,A,37.3033,-122.5588,127,400,40,110,,,,,,
254030,254030,UT,20:23:10 16-Apr-2024,Argos,B,37.3033,-122.5584,310,425,225,98,,,,,,
254030,254030,UT,23:58:28 16-Apr-2024,Argos,A,37.3049,-122.5501,306,1584,59,45,,,,,,
254030,254030,UT,01:21:21 17-Apr-2024,Argos,B,37.2894,-122.5437,1202,1732,833,84,,,,,,
254030,254030,UT,01:43:53 17-Apr-2024,Argos,B,37.2590,-122.5681,1879,4713,748,105,,,,,,
254030,254030,UT,02:01:03 17-Apr-2024,Argos,B,37.2472,-122.5202,1870,6535,535,6,,,,,,
254030,254030,UT,03:28:12 17-Apr-2024,Argos,B,37.2542,-122.5077,2474,3745,1633,107,,,,,,
254030,254030,UT,03:39:55 17-Apr-2024,Argos,B,37.2665,-122.5020,1016,19279,53,119,,,,,,
254030,254030,UT,04:36:44 17-Apr-2024,Argos,B,37.2594,-122.4917,1241,2390,643,102,,,,,,
254030,254030,UT,04:44:54 17-Apr-2024,Argos,B,37.2557,-122.5070,1413,2932,681,89,,,,,,
254030,254030,UT,06:09:40 17-Apr-2024,Argos,B,37.2640,-122.5076,1446,52787,39,76,,,,,,
254030,254030,UT,06:15:33 17-Apr-2024,Argos,A,37.2630,-122.5229,128,166,97,83,,,,,,
254030,254030,UT,06:28:00 17-Apr-2024,Argos,B,37.2629,-122.5234,498,637,388,89,,,,,,
254030,254030,UT,07:30:44 17-Apr-2024,Argos,B,37.2697,-122.5293,1106,1531,798,75,,,,,,
254030,254030,UT,12:07:49 17-Apr-2024,Argos,B,37.3171,-122.5331,2238,3812,1313,79,,,,,,
254030,254030,UT,13:42:59 17-Apr-2024,Argos,B,37.3257,-122.5392,1854,78819,43,101,,,,,,
254030,254030,UT,14:04:22 17-Apr-2024,Argos,B,37.3439,-122.5789,1420,28780,70,92,,,,,,
254030,254030,UT,14:17:22 17-Apr-2024,Argos,B,37.3458,-122.5835,1452,7499,281,91,,,,,,
254030,254030,UT,15:28:19 17-Apr-2024,Argos,B,37.3474,-122.5845,1815,4644,708,91,,,,,,
254030,254030,UT,15:59:52 17-Apr-2024,Argos,B,37.3301,-122.6006,1644,21881,123,101,,,,,,
254030,254030,UT,17:12:18 17-Apr-2024,Argos,B,37.3234,-122.6129,1904,5279,686,104,,,,,,
254030,254030,UT,18:33:57 17-Apr-2024,Argos,A,37.2840,-122.5469,185,390,87,81,,,,,,
254030,254030,UT,18:51:38 17-Apr-2024,Argos,B,37.2808,-122.5647,442,1427,136,161,,,,,,
254030,254030,UT,20:14:50 17-Apr-2024,Argos,B,37.2667,-122.5536,1268,1615,995,97,,,,,,
254030,254030,UT,21:11:39 17-Apr-2024,Argos,B,37.3205,-122.5707,1171,25705,53,95,,,,,,
254030,254030,UT,00:59:25 18-Apr-2024,Argos,B,37.2905,-122.5558,1760,99614,31,79,,,,,,
254030,254030,UT,01:29:49 18-Apr-2024,Argos,B,37.2895,-122.5480,1926,8551,433,79,,,,,,
254030,254030,UT,02:26:56 18-Apr-2024,Argos,B,37.2873,-122.5429,2093,5426,806,79,,,,,,
254030,254030,UT,03:05:22 18-Apr-2024,Argos,B,37.2898,-122.5154,1248,23060,67,29,,,,,,
254030,254030,UT,03:16:27 18-Apr-2024,Argos,B,37.3007,-122.5447,2218,7874,624,85,,,,,,
254030,254030,UT,04:08:36 18-Apr-2024,Argos,B,37.3167,-122.5156,820,2507,267,15,,,,,,
254030,254030,UT,04:33:07 18-Apr-2024,Argos,B,37.3291,-122.5090,847,987,726,52,,,,,,
254030,254030,UT,05:04:40 18-Apr-2024,Argos,B,37.3142,-122.5089,1044,3374,323,93,,,,,,
254030,254030,UT,05:59:25 18-Apr-2024,Argos,B,37.3098,-122.5032,2153,3685,1257,94,,,,,,
254030,254030,UT,06:12:05 18-Apr-2024,Argos,B,37.3082,-122.5399,1069,8092,141,155,,,,,,
254030,254030,UT,08:21:57 18-Apr-2024,Argos,A,37.3694,-122.5967,151,304,74,63,,,,,,
254030,254030,UT,15:34:34 18-Apr-2024,Argos,B,37.3876,-122.6408,4897,7353,3261,115,,,,,,
254030,254030,UT,16:32:22 18-Apr-2024,Argos,B,37.4097,-122.6883,3534,4149,3010,140,,,,,,
254030,254030,UT,17:22:37 18-Apr-2024,Argos,B,37.4041,-122.7027,2585,3875,1724,103,,,,,,
254030,254030,UT,18:21:15 18-Apr-2024,Argos,B,37.4294,-122.7237,3621,9139,1434,89,,,,,,
254030,254030,UT,18:21:30 18-Apr-2024,Argos,A,37.4035,-122.7561,3783,29763,480,78,,,,,,
254030,254030,UT,20:27:46 18-Apr-2024,Argos,A,37.4162,-122.7647,528,5066,55,96,,,,,,
254030,254030,UT,00:14:13 19-Apr-2024,Argos,B,37.4609,-122.8203,1464,21672,98,93,,,,,,
254030,254030,UT,01:59:25 19-Apr-2024,Argos,B,37.4757,-122.7995,1195,18344,77,74,,,,,,
254030,254030,UT,02:01:04 19-Apr-2024,Argos,B,37.4791,-122.7901,677,3425,133,76,,,,,,
254030,254030,UT,03:38:47 19-Apr-2024,Argos,B,37.4869,-122.8159,1366,2259,825,94,,,,,,
254030,254030,UT,04:24:50 19-Apr-2024,Argos,B,37.4701,-122.7905,1112,9353,132,57,,,,,,
254030,254030,UT,04:28:05 19-Apr-2024,Argos,B,37.4788,-122.7787,291,414,204,165,,,,,,
254030,254030,UT,05:35:58 19-Apr-2024,Argos,B,37.5011,-122.8130,771,7276,81,27,,,,,,
254030,254030,UT,07:34:40 19-Apr-2024,Argos,B,37.5033,-122.8368,1142,55738,23,74,,,,,,
254030,254030,UT,13:12:31 19-Apr-2024,Argos,B,37.4899,-122.9307,2477,5889,1041,89,,,,,,
254030,254030,UT,14:08:11 19-Apr-2024,Argos,B,37.4593,-122.8585,3665,16340,822,92,,,,,,
254030,254030,UT,14:51:24 19-Apr-2024,Argos,B,37.4452,-122.8119,1392,11126,174,132,,,,,,
254030,254030,UT,16:45:12 19-Apr-2024,Argos,B,37.3980,-122.7805,2138,4217,1083,111,,,,,,
254030,254030,UT,18:04:41 19-Apr-2024,Argos,B,37.3901,-122.7841,2630,4012,1724,112,,,,,,
254030,254030,UT,18:22:15 19-Apr-2024,Argos,B,37.3861,-122.7751,1849,2214,1543,106,,,,,,
254030,254030,UT,19:41:38 19-Apr-2024,Argos,B,37.3677,-122.7571,1886,2842,1251,71,,,,,,
254030,254030,UT,21:21:01 19-Apr-2024,Argos,B,37.3207,-122.7525,1255,6773,232,69,,,,,,
254030,254030,UT,23:41:55 19-Apr-2024,Argos,B,37.2803,-122.7306,2046,3679,1137,77,,,,,,
254030,254030,UT,01:13:10 20-Apr-2024,Argos,B,37.2559,-122.7162,2646,3684,1900,90,,,,,,
254030,254030,UT,01:28:15 20-Apr-2024,Argos,B,37.3025,-122.7055,1280,14398,113,34,,,,,,
254030,254030,UT,02:21:42 20-Apr-2024,Argos,B,37.3019,-122.6857,1186,1601,878,58,,,,,,
254030,254030,UT,02:21:42 20-Apr-2024,Argos,B,37.2866,-122.6957,1600,2976,859,40,,,,,,
254030,254030,UT,03:08:35 20-Apr-2024,Argos,B,37.3044,-122.6747,1087,22982,51,133,,,,,,
254030,254030,UT,05:11:40 20-Apr-2024,Argos,B,37.3036,-122.6636,1135,9918,129,77,,,,,,
254030,254030,UT,05:48:45 20-Apr-2024,Argos,B,37.2962,-122.6644,914,11327,73,101,,,,,,
254030,254030,UT,06:49:46 20-Apr-2024,Argos,A,37.2991,-122.6588,123,210,71,57,,,,,,
254030,254030,UT,08:33:18 20-Apr-2024,Argos,B,37.2880,-122.6404,1356,1745,1052,96,,,,,,
254030,254030,UT,12:43:29 20-Apr-2024,Argos,B,37.2608,-122.5500,1396,23636,82,124,,,,,,
254030,254030,UT,13:22:50 20-Apr-2024,Argos,B,37.2552,-122.5293,1132,38689,33,113,,,,,,
254030,254030,UT,14:26:13 20-Apr-2024,Argos,B,37.2415,-122.4955,788,6443,96,12,,,,,,
254030,254030,UT,14:26:13 20-Apr-2024,Argos,B,37.2379,-122.4962,662,4522,96,12,,,,,,
254030,254030,UT,14:38:47 20-Apr-2024,Argos,B,37.2316,-122.4912,653,854,498,25,,,,,,
254030,254030,UT,15:04:18 20-Apr-2024,Argos,B,37.2334,-122.4936,965,1094,851,85,,,,,,
254030,254030,UT,16:25:03 20-Apr-2024,Argos,B,37.2893,-122.4820,3154,12691,783,80,,,,,,
254030,254030,UT,17:54:58 20-Apr-2024,Argos,B,37.2257,-122.4119,1969,2873,1349,93,,,,,,
254030,254030,UT,18:56:33 20-Apr-2024,Argos,B,37.3188,-122.6016,4100,7177,2342,51,,,,,,
254030,254030,UT,19:32:48 20-Apr-2024,Argos,B,37.3208,-122.6000,4705,7411,2986,54,,,,,,
254030,254030,UT,20:36:58 20-Apr-2024,Argos,B,37.2762,-122.5907,1887,20537,173,96,,,,,,
254030,254030,UT,00:31:18 21-Apr-2024,Argos,B,37.2345,-122.5831,3396,5784,1993,96,,,,,,
254030,254030,UT,00:54:17 21-Apr-2024,Argos,B,37.1944,-122.5687,3351,6301,1782,93,,,,,,
254030,254030,UT,02:30:07 21-Apr-2024,Argos,A,37.1671,-122.3838,1405,27650,71,94,,,,,,
254030,254030,UT,03:16:20 21-Apr-2024,Argos,B,37.1588,-122.3591,2353,4100,1350,91,,,,,,
254030,254030,UT,03:37:21 21-Apr-2024,Argos,B,37.1600,-122.3595,1830,3265,1025,88,,,,,,
254030,254030,UT,03:56:30 21-Apr-2024,Argos,B,37.1552,-122.3493,1712,2940,996,91,,,,,,
254030,254030,UT,04:50:59 21-Apr-2024,Argos,B,37.1475,-122.3255,1779,2845,1112,92,,,,,,
254030,254030,UT,05:36:41 21-Apr-2024,Argos,B,37.1564,-122.3436,1953,3150,1210,85,,,,,,
254030,254030,UT,06:33:03 21-Apr-2024,Argos,B,37.1520,-122.3271,2243,3491,1440,89,,,,,,
254030,254030,UT,07:00:34 21-Apr-2024,Argos,B,37.1744,-122.4214,1450,26495,79,43,,,,,,
254030,254030,UT,07:40:38 21-Apr-2024,Argos,B,37.1563,-122.4190,1482,3134,700,46,,,,,,
254030,254030,UT,12:11:57 21-Apr-2024,Argos,B,37.0980,-122.4550,1390,11371,169,143,,,,,,
254030,254030,UT,13:51:38 21-Apr-2024,Argos,B,37.1329,-122.4751,2178,4808,986,131,,,,,,
254030,254030,UT,14:00:41 21-Apr-2024,Argos,B,37.1392,-122.4753,1807,3987,819,116,,,,,,
254030,254030,UT,16:00:25 21-Apr-2024,Argos,B,37.1334,-122.4697,2253,3520,1442,109,,,,,,
254030,254030,UT,17:12:26 21-Apr-2024,Argos,B,37.2029,-122.4717,1224,15483,96,136,,,,,,
254030,254030,UT,18:07:39 21-Apr-2024,Argos,B,37.2264,-122.4795,1590,3041,831,131,,,,,,
