Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
6218,254030,3,CS,A,11,10-Apr-2024,01:27:08,36.7643,-121.8962,,401677693,-133,8,0,10-Apr-2024,01:27:08,36.7643,-121.8962,404,609,11767,31,66,,,79,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,A,11,10-Apr-2024,01:27:08,36.7643,-121.8962,,401677693,-133,8,0,10-Apr-2024,01:32:39,36.7643,-121.8962,404,609,11767,31,66,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,23,CS,A,11,10-Apr-2024,01:27:08,36.7643,-121.8962,,401677693,-133,8,0,10-Apr-2024,01:33:52,36.7643,-121.8962,404,609,11767,31,66,,,79,240,165,245,232,147,192,7,197,207,204,116,168,255,63,221,124,241,103,200,249,130,193,,,,,,,,,
6218,254030,3,A1,A,12,10-Apr-2024,01:27:54,36.7751,-121.8735,,401677693,-142,6,0,10-Apr-2024,01:27:55,36.7751,-121.8735,284,303,415,220,6,,,92,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,A,12,10-Apr-2024,01:27:54,36.7751,-121.8735,,401677693,-142,6,0,10-Apr-2024,01:31:59,36.7751,-121.8735,284,303,415,220,6,,,99,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,A,12,10-Apr-2024,01:27:54,36.7751,-121.8735,,401677693,-142,6,0,10-Apr-2024,01:32:39,36.7751,-121.8735,284,303,415,220,6,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,13,10-Apr-2024,01:44:56,36.7753,-121.8735,,401677690,-132,6,0,10-Apr-2024,01:44:57,36.7753,-121.8735,,2563,3199,2053,93,,,87,199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,B,14,10-Apr-2024,03:02:22,36.7659,-121.8564,,401677693,-138,8,0,10-Apr-2024,03:02:22,36.7659,-121.8564,,4022,5057,3198,110,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,15,10-Apr-2024,03:20:45,36.7700,-121.8632,,401677693,-139,6,0,10-Apr-2024,03:20:46,36.7700,-121.8632,,4080,6093,2732,114,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,16,10-Apr-2024,03:20:45,36.7818,-121.8653,,401677702,-127,,0,10-Apr-2024,03:20:46,36.7818,-121.8653,,1241,3245,474,96,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,B,17,10-Apr-2024,04:35:44,36.7801,-121.8493,,401677697,-130,8,0,10-Apr-2024,04:30:19,36.7801,-121.8493,326,1370,37818,49,98,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,B,17,10-Apr-2024,04:35:44,36.7801,-121.8493,,401677697,-130,8,0,10-Apr-2024,04:35:45,36.7801,-121.8493,326,1370,37818,49,98,,,95,255,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,18,10-Apr-2024,05:00:34,36.7800,-121.8531,,401677696,-133,6,0,10-Apr-2024,05:00:34,36.7800,-121.8531,,1694,7044,407,99,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC,B,19,10-Apr-2024,05:19:44,36.7848,-121.8455,,401677691,-128,8,0,10-Apr-2024,05:16:04,36.7848,-121.8455,442,1660,36641,75,101,,,102,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,23,MC,B,19,10-Apr-2024,05:19:44,36.7848,-121.8455,,401677691,-128,8,0,10-Apr-2024,05:23:26,36.7848,-121.8455,442,1660,36641,75,101,,,78,16,165,253,232,151,129,19,21,21,135,221,150,6,29,24,1,85,25,214,48,255,128,,,,,,,,,
6218,254030,3,NN,B,20,10-Apr-2024,05:54:24,36.7872,-121.8490,,401677698,-130,8,0,10-Apr-2024,05:54:24,36.7872,-121.8490,,1777,7117,443,98,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,21,10-Apr-2024,06:13:10,36.7994,-121.9398,,401677685,-132,6,0,10-Apr-2024,06:12:15,36.7994,-121.9398,111,706,1823,273,6,,,102,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,21,10-Apr-2024,06:13:10,36.7994,-121.9398,,401677685,-132,6,0,10-Apr-2024,06:14:06,36.7994,-121.9398,111,706,1823,273,6,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NN,B,22,10-Apr-2024,07:34:58,36.7999,-121.9255,,401677687,-135,8,0,10-Apr-2024,07:34:59,36.7999,-121.9255,,1375,1526,1239,65,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,23,10-Apr-2024,07:54:45,36.8004,-121.9334,,401677683,-130,6,0,10-Apr-2024,07:53:12,36.8004,-121.9334,188,1137,28801,44,86,,,27,143,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,23,10-Apr-2024,07:54:45,36.8004,-121.9334,,401677683,-130,6,0,10-Apr-2024,07:56:20,36.8004,-121.9334,188,1137,28801,44,86,,,83,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,24,10-Apr-2024,12:54:27,36.7904,-121.8805,,401677681,-132,8,0,10-Apr-2024,12:54:27,36.7904,-121.8805,36,2028,11228,366,92,,,90,111,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,24,10-Apr-2024,12:54:27,36.7904,-121.8805,,401677681,-132,8,0,10-Apr-2024,12:55:03,36.7904,-121.8805,36,2028,11228,366,92,,,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,B,25,10-Apr-2024,13:34:36,36.7914,-121.8983,,401677679,-134,8,0,10-Apr-2024,13:34:37,36.7914,-121.8983,,2971,14896,592,92,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,B,26,10-Apr-2024,13:35:08,36.7862,-121.9291,,401677681,-131,6,0,10-Apr-2024,13:34:37,36.7862,-121.9291,64,2399,34204,168,100,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,B,26,10-Apr-2024,13:35:08,36.7862,-121.9291,,401677681,-131,6,0,10-Apr-2024,13:35:41,36.7862,-121.9291,64,2399,34204,168,100,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,27,10-Apr-2024,14:37:28,36.7880,-121.9240,,401677684,-138,8,0,10-Apr-2024,14:37:28,36.7880,-121.9240,,2248,8449,597,95,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,B,28,10-Apr-2024,15:18:27,36.7902,-121.9327,,401677679,-137,8,0,10-Apr-2024,15:18:27,36.7902,-121.9327,,2227,7363,673,90,,,65,106,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,A,29,10-Apr-2024,15:34:25,36.7946,-121.9897,,401677679,-129,8,0,10-Apr-2024,15:33:05,36.7946,-121.9897,518,197,386,100,60,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,A,29,10-Apr-2024,15:34:25,36.7946,-121.9897,,401677679,-129,8,0,10-Apr-2024,15:35:46,36.7946,-121.9897,518,197,386,100,60,,,90,174,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,A,29,10-Apr-2024,15:34:25,36.7946,-121.9897,,401677679,-129,8,0,10-Apr-2024,15:41:43,36.7946,-121.9897,518,197,386,100,60,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,B,30,10-Apr-2024,16:56:21,36.8046,-122.0041,,401677667,-136,8,0,10-Apr-2024,16:56:21,36.8046,-122.0041,,1154,1696,784,97,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,31,10-Apr-2024,17:22:10,36.8216,-121.9887,,401677688,-135,6,0,10-Apr-2024,17:19:21,36.8216,-121.9887,169,1018,7789,133,113,,,80,211,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,31,10-Apr-2024,17:22:10,36.8216,-121.9887,,401677688,-135,6,0,10-Apr-2024,17:22:10,36.8216,-121.9887,169,1018,7789,133,113,,,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC, ,32,10-Apr-2024,17:38:23,,,,401650000,,,0,10-Apr-2024,17:38:23,,,492,,,,,,,66,101,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC, ,32,10-Apr-2024,17:38:23,,,,401650000,,,0,10-Apr-2024,17:46:35,,,492,,,,,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NN,2,33,10-Apr-2024,18:16:56,36.8089,-121.9868,,401677680,-133,58,0,10-Apr-2024,18:14:16,36.8089,-121.9868,459,484,681,343,110,,,75,104,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NN,2,33,10-Apr-2024,18:16:56,36.8089,-121.9868,,401677680,-133,58,0,10-Apr-2024,18:17:14,36.8089,-121.9868,459,484,681,343,110,,,81,230,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NN,2,33,10-Apr-2024,18:16:56,36.8089,-121.9868,,401677680,-133,58,0,10-Apr-2024,18:19:20,36.8089,-121.9868,459,484,681,343,110,,,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NN,2,33,10-Apr-2024,18:16:56,36.8089,-121.9868,,401677680,-133,58,0,10-Apr-2024,18:21:55,36.8089,-121.9868,459,484,681,343,110,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,23,NP,B,34,10-Apr-2024,18:38:02,36.8061,-121.9910,,401677679,-137,6,0,10-Apr-2024,18:37:27,36.8061,-121.9910,70,1319,4067,427,116,,,70,16,165,253,232,151,129,19,21,74,104,155,84,7,223,20,1,121,25,214,128,255,128,,,,,,,,,
6218,254030,3,NP,B,34,10-Apr-2024,18:38:02,36.8061,-121.9910,,401677679,-137,6,0,10-Apr-2024,18:38:37,36.8061,-121.9910,70,1319,4067,427,116,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC, ,35,10-Apr-2024,19:21:36,,,,401650000,,,0,10-Apr-2024,19:21:36,,,,,,,,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,36,10-Apr-2024,21:41:47,36.8023,-122.0141,,401677670,-136,8,0,10-Apr-2024,21:41:48,36.8023,-122.0141,,4522,5852,3494,91,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,B,37,11-Apr-2024,00:49:48,36.8288,-122.0552,,401677703,-133,8,0,11-Apr-2024,00:49:48,36.8288,-122.0552,,2589,4059,1650,73,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,B,38,11-Apr-2024,02:24:07,36.8486,-122.0620,,401677718,-138,8,0,11-Apr-2024,02:24:07,36.8486,-122.0620,,2950,5211,1669,76,,,34,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,23,SR,B,39,11-Apr-2024,02:48:31,36.8914,-122.0558,,401677703,-131,6,0,11-Apr-2024,02:48:31,36.8914,-122.0558,195,2280,149789,34,88,,,67,240,165,253,232,151,129,19,21,139,25,153,86,8,217,18,1,115,24,216,128,255,128,,,,,,,,,
6218,254030,3,SR,B,39,11-Apr-2024,02:48:31,36.8914,-122.0558,,401677703,-131,6,0,11-Apr-2024,02:51:46,36.8914,-122.0558,195,2280,149789,34,88,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC, ,40,11-Apr-2024,03:21:42,,,,401650000,,,0,11-Apr-2024,03:21:42,,,,,,,,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,A,41,11-Apr-2024,04:17:29,36.8936,-122.2544,,401677679,-135,8,0,11-Apr-2024,04:17:29,36.8936,-122.2544,322,193,350,105,76,,,88,137,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,A,41,11-Apr-2024,04:17:29,36.8936,-122.2544,,401677679,-135,8,0,11-Apr-2024,04:20:07,36.8936,-122.2544,322,193,350,105,76,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,A,41,11-Apr-2024,04:17:29,36.8936,-122.2544,,401677679,-135,8,0,11-Apr-2024,04:22:51,36.8936,-122.2544,322,193,350,105,76,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,42,11-Apr-2024,04:34:53,36.8920,-122.2495,,401677679,-132,6,0,11-Apr-2024,04:34:53,36.8920,-122.2495,181,820,1956,343,26,,,72,134,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,42,11-Apr-2024,04:34:53,36.8920,-122.2495,,401677679,-132,6,0,11-Apr-2024,04:37:54,36.8920,-122.2495,181,820,1956,343,26,,,86,143,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC, ,43,11-Apr-2024,05:00:30,,,,401650000,,,0,11-Apr-2024,05:00:30,,,,,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NN,B,44,11-Apr-2024,05:41:06,36.8964,-122.3034,,401677684,-133,8,0,11-Apr-2024,05:41:06,36.8964,-122.3034,,1805,2303,1414,81,,,27,143,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NN,B,45,11-Apr-2024,07:28:54,36.9019,-122.3859,,401677696,-137,8,0,11-Apr-2024,07:28:54,36.9019,-122.3859,,1818,2259,1462,84,,,78,152,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,46,11-Apr-2024,08:43:40,36.9056,-122.4143,,401677694,-128,8,0,11-Apr-2024,08:43:40,36.9056,-122.4143,,2589,5812,1153,75,,,66,148,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,B,47,11-Apr-2024,13:17:03,36.9859,-122.5964,,401677638,-137,8,0,11-Apr-2024,13:16:05,36.9859,-122.5964,117,2587,119115,56,67,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,B,47,11-Apr-2024,13:17:03,36.9859,-122.5964,,401677638,-137,8,0,11-Apr-2024,13:18:02,36.9859,-122.5964,117,2587,119115,56,67,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,48,11-Apr-2024,14:07:12,37.0674,-122.4152,,401677674,-133,6,0,11-Apr-2024,14:03:25,37.0674,-122.4152,455,3479,32403,373,25,,,27,31,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,48,11-Apr-2024,14:07:12,37.0674,-122.4152,,401677674,-133,6,0,11-Apr-2024,14:11:00,37.0674,-122.4152,455,3479,32403,373,25,,,81,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,B,49,11-Apr-2024,14:30:32,37.0669,-122.4155,,401677675,-136,6,0,11-Apr-2024,14:30:32,37.0669,-122.4155,588,2886,5302,1570,28,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,B,49,11-Apr-2024,14:30:32,37.0669,-122.4155,,401677675,-136,6,0,11-Apr-2024,14:40:20,37.0669,-122.4155,588,2886,5302,1570,28,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,50,11-Apr-2024,15:10:55,37.0818,-122.4002,,401677685,-128,7,0,11-Apr-2024,15:10:56,37.0818,-122.4002,,3312,4477,2449,67,,,27,143,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,B,51,11-Apr-2024,16:41:41,37.0860,-122.4019,,401677673,-132,8,0,11-Apr-2024,16:41:42,37.0860,-122.4019,,1821,2411,1374,75,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,52,11-Apr-2024,16:50:22,37.0798,-122.4121,,401677678,-133,6,0,11-Apr-2024,16:49:00,37.0798,-122.4121,164,1351,28220,64,86,,,79,157,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NK,B,52,11-Apr-2024,16:50:22,37.0798,-122.4121,,401677678,-133,6,0,11-Apr-2024,16:51:44,37.0798,-122.4121,164,1351,28220,64,86,,,92,99,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC,B,53,11-Apr-2024,17:24:08,37.0959,-122.3944,,401677680,-131,8,0,11-Apr-2024,17:24:09,37.0959,-122.3944,,1569,4954,496,86,,,75,153,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,NP,B,54,11-Apr-2024,18:25:18,37.1121,-122.3680,,401677684,-135,8,0,11-Apr-2024,18:25:19,37.1121,-122.3680,,2121,5155,872,74,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC,1,55,11-Apr-2024,18:57:38,37.0926,-122.4365,,401677668,-129,58,0,11-Apr-2024,18:57:09,37.0926,-122.4365,476,749,1122,500,5,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC,1,55,11-Apr-2024,18:57:38,37.0926,-122.4365,,401677668,-129,58,0,11-Apr-2024,18:58:08,37.0926,-122.4365,476,749,1122,500,5,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC,1,55,11-Apr-2024,18:57:38,37.0926,-122.4365,,401677668,-129,58,0,11-Apr-2024,19:02:20,37.0926,-122.4365,476,749,1122,500,5,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,MC,1,55,11-Apr-2024,18:57:38,37.0926,-122.4365,,401677668,-129,58,0,11-Apr-2024,19:05:05,37.0926,-122.4365,476,749,1122,500,5,,,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,56,11-Apr-2024,20:51:43,37.1184,-122.4789,,401677674,-131,8,0,11-Apr-2024,20:49:58,37.1184,-122.4789,211,3139,26267,375,177,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,O3,B,56,11-Apr-2024,20:51:43,37.1184,-122.4789,,401677674,-131,8,0,11-Apr-2024,20:53:29,37.1184,-122.4789,211,3139,26267,375,177,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,CS,B,57,12-Apr-2024,01:46:24,37.1813,-122.5258,,401677670,-135,8,0,12-Apr-2024,01:46:24,37.1813,-122.5258,,5811,11646,2899,96,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,58,12-Apr-2024,02:16:30,37.2290,-122.5781,,401677670,-134,8,0,12-Apr-2024,02:15:39,37.2290,-122.5781,103,2347,28267,194,89,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,SR,B,58,12-Apr-2024,02:16:30,37.2290,-122.5781,,401677670,-134,8,0,12-Apr-2024,02:17:22,37.2290,-122.5781,103,2347,28267,194,89,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,254030,3,A1,B,59,12-Apr-2024,02:17:22,37.2279,-122.5852,,401677694,-137,6,0,12-Apr-2024,02:17:22,37.2279,-122.5852,,3203,36787,278,89,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
