"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",254030,6218,36.81656,-122.02512,A,04/09/2024 18:03:44,Argos,0,250,MC,,401677701.63,04/09/2024 18:07:17,1,3,0,-129,401677701.63,-122.02512,36.81656,-122.02512,36.81656,6,3,10756,401410,288,103,7250,68,181,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.81656,-122.02512,A,04/09/2024 18:03:44,Argos,0,250,MC,,401677701.63,04/09/2024 18:07:55,1,3,0,-129,401677701.63,-122.02512,36.81656,-122.02512,36.81656,6,3,10756,401410,288,103,7250,91,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78844,-121.91554,A,04/09/2024 18:28:42,Argos,0,516,NN,,401677701.26,04/09/2024 18:28:42,1,3,0,-132,401677701.26,-121.91554,36.78844,-121.91554,36.78844,6,2,425,1391,130,67,492,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78844,-121.91554,A,04/09/2024 18:28:42,Argos,0,516,NN,,401677701.26,04/09/2024 18:30:20,1,3,0,-132,401677701.26,-121.91554,36.78844,-121.91554,36.78844,6,2,425,1391,130,67,492,54,242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78844,-121.91554,A,04/09/2024 18:28:42,Argos,0,516,NN,,401677701.26,04/09/2024 18:37:18,1,3,0,-132,401677701.26,-121.91554,36.78844,-121.91554,36.78844,6,2,425,1391,130,67,492,82,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78613,-121.94191,B,04/09/2024 18:48:35,Argos,0,62,NP,,401677703.2,04/09/2024 18:48:36,1,2,0,-130,401677703.2,-121.94191,36.78613,-121.94191,36.78613,6,3,496,776,316,154,1395,68,202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78613,-121.94191,B,04/09/2024 18:48:35,Argos,0,62,NP,,401677703.2,04/09/2024 18:49:38,1,2,0,-130,401677703.2,-121.94191,36.78613,-121.94191,36.78613,6,3,496,776,316,154,1395,80,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.75303,-121.91637,B,04/09/2024 19:42:37,Argos,0,0,MC,,401677691.85,04/09/2024 19:42:37,1,1,0,-127,401677691.85,-121.91637,36.75303,-121.91637,36.75303,8,3,1260,1672,948,127,3561,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.75957,-121.92206,B,04/09/2024 20:08:03,Argos,0,0,NN,,401677703.33,04/09/2024 20:08:03,1,1,0,-131,401677703.33,-121.92206,36.75957,-121.92206,36.75957,6,3,1551,2116,1136,131,4385,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76282,-121.91672,B,04/09/2024 20:45:14,Argos,0,0,O3,,401677687.89,04/09/2024 20:45:14,1,1,0,-125,401677687.89,-121.91672,36.76282,-121.91672,36.76282,8,3,1462,2258,946,95,4133,105,143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76282,-121.91672,B,04/09/2024 20:45:14,Argos,0,0,O3,,401677687.89,04/09/2024 20:46:35,1,1,0,-125,401677687.89,-121.91672,36.76282,-121.91672,36.76282,8,3,1462,2258,946,95,4133,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76658,-121.92245,A,04/09/2024 23:48:38,Argos,0,183,CS,,401677706.5,04/09/2024 23:46:46,1,3,0,-131,401677706.5,-121.92245,36.76658,-121.92245,36.76658,8,3,575,3059,108,27,1505,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76658,-121.92245,A,04/09/2024 23:48:38,Argos,0,183,CS,,401677706.5,04/09/2024 23:49:19,1,3,0,-131,401677706.5,-121.92245,36.76658,-121.92245,36.76658,8,3,575,3059,108,27,1505,77,86,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76658,-121.92245,A,04/09/2024 23:48:38,Argos,0,183,CS,,401677706.5,04/09/2024 23:49:49,1,3,0,-131,401677706.5,-121.92245,36.76658,-121.92245,36.76658,8,3,575,3059,108,27,1505,88,155,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76426,-121.89617,A,04/10/2024 01:27:08,Argos,0,404,CS,,401677693.01,04/10/2024 01:27:08,1,3,0,-133,401677693.01,-121.89617,36.76426,-121.89617,36.76426,8,3,609,11767,31,66,1718,79,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.7751,-121.87351,A,04/10/2024 01:27:54,Argos,0,0,A1,,401677693.93,04/10/2024 01:27:55,1,1,0,-142,401677693.93,-121.87351,36.7751,-121.87351,36.7751,6,3,303,415,220,6,319,92,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.7751,-121.87351,A,04/10/2024 01:27:54,Argos,0,0,A1,,401677693.93,04/10/2024 01:31:59,1,1,0,-142,401677693.93,-121.87351,36.7751,-121.87351,36.7751,6,3,303,415,220,6,319,99,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76426,-121.89617,A,04/10/2024 01:27:08,Argos,0,404,CS,,401677693.01,04/10/2024 01:32:39,1,3,0,-133,401677693.01,-121.89617,36.76426,-121.89617,36.76426,8,3,609,11767,31,66,1718,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.7751,-121.87351,A,04/10/2024 01:27:54,Argos,0,0,A1,,401677693.93,04/10/2024 01:32:39,1,1,0,-142,401677693.93,-121.87351,36.7751,-121.87351,36.7751,6,3,303,415,220,6,319,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76426,-121.89617,A,04/10/2024 01:27:08,Argos,0,404,CS,,401677693.01,04/10/2024 01:33:52,1,3,0,-133,401677693.01,-121.89617,36.76426,-121.89617,36.76426,8,3,609,11767,31,66,1718,79,240,165,245,232,147,192,7,197,207,204,116,168,255,63,221,124,241,103,200,249,130,193,,,,,,,,,
"",254030,6218,36.77531,-121.87353,B,04/10/2024 01:44:56,Argos,0,0,SR,,401677690.92,04/10/2024 01:44:57,1,1,0,-132,401677690.92,-121.87353,36.77531,-121.87353,36.77531,6,3,2563,3199,2053,93,1603,87,199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76593,-121.85636,B,04/10/2024 03:02:22,Argos,0,0,A1,,401677693.34,04/10/2024 03:02:22,1,1,0,-138,401677693.34,-121.85636,36.76593,-121.85636,36.76593,8,3,4022,5057,3198,110,3558,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.76995,-121.86324,B,04/10/2024 03:20:45,Argos,0,0,SR,,401677693.05,04/10/2024 03:20:46,1,1,0,-139,401677693.05,-121.86324,36.76995,-121.86324,36.76995,6,3,4080,6093,2732,114,4421,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78182,-121.86527,B,04/10/2024 03:20:45,Argos,0,0,NK,,401677702.56,04/10/2024 03:20:46,1,1,0,-127,401677702.56,-121.86527,36.78182,-121.86527,36.78182,0,3,1241,3245,474,96,3509,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78014,-121.84929,B,04/10/2024 04:35:44,Argos,0,326,NP,,401677697.62,04/10/2024 04:30:19,1,2,0,-130,401677697.62,-121.84929,36.78014,-121.84929,36.78014,8,3,1370,37818,49,98,3873,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.77532,-121.85095,B,04/10/2024 04:35:44,Argos,0,0,NP,,401677697.88,04/10/2024 04:35:45,1,1,0,-136,401677697.88,-121.85095,36.77532,-121.85095,36.77532,8,3,1681,2964,953,93,4753,95,255,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78002,-121.85309,B,04/10/2024 05:00:34,Argos,0,0,NK,,401677696.04,04/10/2024 05:00:34,1,1,0,-133,401677696.04,-121.85309,36.78002,-121.85309,36.78002,6,3,1694,7044,407,99,4791,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78477,-121.84554,B,04/10/2024 05:19:44,Argos,0,442,MC,,401677691.5,04/10/2024 05:16:04,1,2,0,-128,401677691.5,-121.84554,36.78477,-121.84554,36.78477,8,3,1660,36641,75,101,4693,102,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78477,-121.84554,B,04/10/2024 05:19:44,Argos,0,442,MC,,401677691.5,04/10/2024 05:23:26,1,2,0,-128,401677691.5,-121.84554,36.78477,-121.84554,36.78477,8,3,1660,36641,75,101,4693,78,16,165,253,232,151,129,19,21,21,135,221,150,6,29,24,1,85,25,214,48,255,128,,,,,,,,,
"",254030,6218,36.78716,-121.84899,B,04/10/2024 05:54:24,Argos,0,0,NN,,401677698.17,04/10/2024 05:54:24,1,1,0,-130,401677698.17,-121.84899,36.78716,-121.84899,36.78716,8,3,1777,7117,443,98,5026,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79942,-121.93982,B,04/10/2024 06:13:10,Argos,0,111,O3,,401677685.33,04/10/2024 06:12:15,1,2,0,-132,401677685.33,-121.93982,36.79942,-121.93982,36.79942,6,3,706,1823,273,6,1992,102,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79942,-121.93982,B,04/10/2024 06:13:10,Argos,0,111,O3,,401677685.33,04/10/2024 06:14:06,1,2,0,-132,401677685.33,-121.93982,36.79942,-121.93982,36.79942,6,3,706,1823,273,6,1992,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79987,-121.92554,B,04/10/2024 07:34:58,Argos,0,0,NN,,401677687.17,04/10/2024 07:34:59,1,1,0,-135,401677687.17,-121.92554,36.79987,-121.92554,36.79987,8,3,1375,1526,1239,65,3888,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80045,-121.93342,B,04/10/2024 07:54:45,Argos,0,188,O3,,401677683,04/10/2024 07:53:12,1,2,0,-130,401677683,-121.93342,36.80045,-121.93342,36.80045,6,3,1137,28801,44,86,3213,27,143,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80045,-121.93342,B,04/10/2024 07:54:45,Argos,0,188,O3,,401677683,04/10/2024 07:56:20,1,2,0,-130,401677683,-121.93342,36.80045,-121.93342,36.80045,6,3,1137,28801,44,86,3213,83,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79043,-121.88053,B,04/10/2024 12:54:27,Argos,0,0,SR,,401677681.54,04/10/2024 12:54:27,1,1,0,-132,401677681.54,-121.88053,36.79043,-121.88053,36.79043,8,3,2028,11228,366,92,5736,90,111,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79043,-121.88053,B,04/10/2024 12:54:27,Argos,0,0,SR,,401677681.54,04/10/2024 12:55:03,1,1,0,-132,401677681.54,-121.88053,36.79043,-121.88053,36.79043,8,3,2028,11228,366,92,5736,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79138,-121.89831,B,04/10/2024 13:34:36,Argos,0,0,CS,,401677679.01,04/10/2024 13:34:37,1,1,0,-134,401677679.01,-121.89831,36.79138,-121.89831,36.79138,8,3,2971,14896,592,92,8403,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78623,-121.92908,B,04/10/2024 13:35:08,Argos,0,64,A1,,401677681.2,04/10/2024 13:34:37,1,2,0,-131,401677681.2,-121.92908,36.78623,-121.92908,36.78623,6,3,2399,34204,168,100,6786,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78623,-121.92908,B,04/10/2024 13:35:08,Argos,0,64,A1,,401677681.2,04/10/2024 13:35:41,1,2,0,-131,401677681.2,-121.92908,36.78623,-121.92908,36.78623,6,3,2399,34204,168,100,6786,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.78802,-121.924,B,04/10/2024 14:37:28,Argos,0,0,SR,,401677684.56,04/10/2024 14:37:28,1,1,0,-138,401677684.56,-121.924,36.78802,-121.924,36.78802,8,3,2248,8449,597,95,6356,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.7902,-121.93273,B,04/10/2024 15:18:27,Argos,0,0,CS,,401677679.89,04/10/2024 15:18:27,1,1,0,-137,401677679.89,-121.93273,36.7902,-121.93273,36.7902,8,3,2227,7363,673,90,6299,65,106,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79459,-121.98971,A,04/10/2024 15:34:25,Argos,0,518,NK,,401677679.94,04/10/2024 15:33:05,1,3,0,-129,401677679.94,-121.98971,36.79459,-121.98971,36.79459,8,3,197,386,100,60,538,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79459,-121.98971,A,04/10/2024 15:34:25,Argos,0,518,NK,,401677679.94,04/10/2024 15:35:46,1,3,0,-129,401677679.94,-121.98971,36.79459,-121.98971,36.79459,8,3,197,386,100,60,538,90,174,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.79459,-121.98971,A,04/10/2024 15:34:25,Argos,0,518,NK,,401677679.94,04/10/2024 15:41:43,1,3,0,-129,401677679.94,-121.98971,36.79459,-121.98971,36.79459,8,3,197,386,100,60,538,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80458,-122.00408,B,04/10/2024 16:56:21,Argos,0,0,NP,,401677667.45,04/10/2024 16:56:21,1,1,0,-136,401677667.45,-122.00408,36.80458,-122.00408,36.80458,8,3,1154,1696,784,97,3261,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.82161,-121.98872,B,04/10/2024 17:22:10,Argos,0,169,NK,,401677688.5,04/10/2024 17:19:21,1,2,0,-135,401677688.5,-121.98872,36.82161,-121.98872,36.82161,6,3,1018,7789,133,113,2877,80,211,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80736,-121.99929,B,04/10/2024 17:22:10,Argos,0,0,NK,,401677685.88,04/10/2024 17:22:10,1,1,0,-137,401677685.88,-121.99929,36.80736,-121.99929,36.80736,6,3,1323,1882,930,99,3740,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,,,,,,,0,MC,,401650000,04/10/2024 17:38:23,1,1,,,401650000,,,,,,,,,,,,66,101,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,,,,,,,0,MC,,401650000,04/10/2024 17:46:35,1,1,,,401650000,,,,,,,,,,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80886,-121.9868,2,04/10/2024 18:16:56,Argos,0,459,NN,,401677680.32,04/10/2024 18:14:16,1,4,0,-133,401677680.32,-121.9868,36.80886,-121.9868,36.80886,58,3,484,681,343,110,284,75,104,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80886,-121.9868,2,04/10/2024 18:16:56,Argos,0,459,NN,,401677680.32,04/10/2024 18:17:14,1,4,0,-133,401677680.32,-121.9868,36.80886,-121.9868,36.80886,58,3,484,681,343,110,284,81,230,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80886,-121.9868,2,04/10/2024 18:16:56,Argos,0,459,NN,,401677680.32,04/10/2024 18:19:20,1,4,0,-133,401677680.32,-121.9868,36.80886,-121.9868,36.80886,58,3,484,681,343,110,284,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80886,-121.9868,2,04/10/2024 18:16:56,Argos,0,459,NN,,401677680.32,04/10/2024 18:21:55,1,4,0,-133,401677680.32,-121.9868,36.80886,-121.9868,36.80886,58,3,484,681,343,110,284,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80612,-121.99097,B,04/10/2024 18:38:02,Argos,0,69,NP,,401677679.32,04/10/2024 18:37:27,1,2,0,-137,401677679.32,-121.99097,36.80612,-121.99097,36.80612,6,3,1319,4067,427,116,1345,70,16,165,253,232,151,129,19,21,74,104,155,84,7,223,20,1,121,25,214,128,255,128,,,,,,,,,
"",254030,6218,36.80612,-121.99097,B,04/10/2024 18:38:02,Argos,0,69,NP,,401677679.32,04/10/2024 18:38:37,1,2,0,-137,401677679.32,-121.99097,36.80612,-121.99097,36.80612,6,3,1319,4067,427,116,1345,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,,,,,,,0,MC,,401650000,04/10/2024 19:21:36,1,1,,,401650000,,,,,,,,,,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.80226,-122.01405,B,04/10/2024 21:41:47,Argos,0,0,O3,,401677670.7,04/10/2024 21:41:48,1,1,0,-136,401677670.7,-122.01405,36.80226,-122.01405,36.80226,8,3,4522,5852,3494,91,5327,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.82884,-122.05519,B,04/11/2024 00:49:48,Argos,0,0,CS,,401677703.24,04/11/2024 00:49:48,1,1,0,-133,401677703.24,-122.05519,36.82884,-122.05519,36.82884,8,3,2589,4059,1650,73,7321,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.84859,-122.06203,B,04/11/2024 02:24:07,Argos,0,0,CS,,401677718.96,04/11/2024 02:24:07,1,1,0,-138,401677718.96,-122.06203,36.84859,-122.06203,36.84859,8,3,2950,5211,1669,76,8343,34,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.89141,-122.05579,B,04/11/2024 02:48:31,Argos,0,0,SR,,401677703.21,04/11/2024 02:48:31,1,1,0,-131,401677703.21,-122.05579,36.89141,-122.05579,36.89141,6,3,2280,149789,34,88,6451,67,240,165,253,232,151,129,19,21,139,25,153,86,8,217,18,1,115,24,216,128,255,128,,,,,,,,,
"",254030,6218,36.89141,-122.05579,B,04/11/2024 02:48:31,Argos,0,0,SR,,401677703.21,04/11/2024 02:51:46,1,1,0,-131,401677703.21,-122.05579,36.89141,-122.05579,36.89141,6,3,2280,149789,34,88,6451,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,,,,,,,0,MC,,401650000,04/11/2024 03:21:42,1,1,,,401650000,,,,,,,,,,,,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.89364,-122.25445,A,04/11/2024 04:17:29,Argos,0,322,NP,,401677679.87,04/11/2024 04:17:29,1,3,0,-135,401677679.87,-122.25445,36.89364,-122.25445,36.89364,8,3,193,350,105,76,279,88,137,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.89364,-122.25445,A,04/11/2024 04:17:29,Argos,0,322,NP,,401677679.87,04/11/2024 04:20:07,1,3,0,-135,401677679.87,-122.25445,36.89364,-122.25445,36.89364,8,3,193,350,105,76,279,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.89364,-122.25445,A,04/11/2024 04:17:29,Argos,0,322,NP,,401677679.87,04/11/2024 04:22:51,1,3,0,-135,401677679.87,-122.25445,36.89364,-122.25445,36.89364,8,3,193,350,105,76,279,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.89204,-122.24947,B,04/11/2024 04:34:53,Argos,0,0,NK,,401677679.28,04/11/2024 04:34:53,1,1,0,-132,401677679.28,-122.24947,36.89204,-122.24947,36.89204,6,3,820,1956,343,26,1213,72,134,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.89204,-122.24947,B,04/11/2024 04:34:53,Argos,0,0,NK,,401677679.28,04/11/2024 04:37:54,1,1,0,-132,401677679.28,-122.24947,36.89204,-122.24947,36.89204,6,3,820,1956,343,26,1213,86,143,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,,,,,,,0,MC,,401650000,04/11/2024 05:00:30,1,1,,,401650000,,,,,,,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.8964,-122.30342,B,04/11/2024 05:41:06,Argos,0,0,NN,,401677684.09,04/11/2024 05:41:06,1,1,0,-133,401677684.09,-122.30342,36.8964,-122.30342,36.8964,8,3,1805,2303,1414,81,3276,27,143,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.90192,-122.38595,B,04/11/2024 07:28:54,Argos,0,0,NN,,401677696.4,04/11/2024 07:28:54,1,1,0,-137,401677696.4,-122.38595,36.90192,-122.38595,36.90192,8,3,1818,2259,1462,84,5141,78,152,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.90557,-122.41433,B,04/11/2024 08:43:40,Argos,0,0,O3,,401677694.04,04/11/2024 08:43:40,1,1,0,-128,401677694.04,-122.41433,36.90557,-122.41433,36.90557,8,3,2589,5812,1153,75,7324,66,148,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.98587,-122.5964,B,04/11/2024 13:17:03,Argos,0,117,A1,,401677638.53,04/11/2024 13:16:05,1,2,0,-137,401677638.53,-122.5964,36.98587,-122.5964,36.98587,8,3,2587,119115,56,67,7320,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,36.98587,-122.5964,B,04/11/2024 13:17:03,Argos,0,117,A1,,401677638.53,04/11/2024 13:18:02,1,2,0,-137,401677638.53,-122.5964,36.98587,-122.5964,36.98587,8,3,2587,119115,56,67,7320,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,37.0674,-122.41516,B,04/11/2024 14:07:12,Argos,0,455,SR,,401677674.32,04/11/2024 14:03:25,1,2,0,-133,401677674.32,-122.41516,37.0674,-122.41516,37.0674,6,3,3479,32403,373,25,2697,27,31,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",254030,6218,37.0674,-122.41516,B,04/11/2024 14:07:12,Argos,0,455,SR,,401677674.32,04/11/2024 14:11:00,1,2,0,-133,401677674.32,-122.41516,37.0674,-122.41516,37.0674,6,3,3479,32403,373,25,2697,81,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
