DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
254025,254025,UT,03:15:55 23-Apr-2024,,,B,34.6941,-120.8866,CRC 3.11,03:15:55 23-Apr-2024,Status,19,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,04:28:17 23-Apr-2024,,,A,34.6442,-121.0297,CRC 1.9,04:28:17 23-Apr-2024,Status,81,38,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,05:08:47 23-Apr-2024,,,B,34.6781,-121.0444,CRC 11.3,05:08:47 23-Apr-2024,Status,75,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,18:12:15 23-Apr-2024,,,B,34.6060,-121.0003,CRC 14.4,18:12:15 23-Apr-2024,Status,30,1,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,06:17:19 24-Apr-2024,,,B,34.6588,-120.7912,CRC 0.4,06:17:19 24-Apr-2024,Status,64,75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,14:04:48 24-Apr-2024,,,A,34.6431,-120.9441,CRC 81.55,14:06:22 24-Apr-2024,Status,74,48,165,253,232,151,33,21,44,56,101,164,148,53,139,7,108,1,237,69,232,39,191,,,,,,,,,
254025,254025,UT,01:07:58 25-Apr-2024,,,2,34.7462,-121.0026,CRC 140.39,18:36:38 12-Apr-2024,Status,81,144,37,181,232,151,181,170,150,74,73,169,75,109,37,170,154,77,179,210,219,100,150,,,,,,,,,
254025,254025,UT,02:11:08 25-Apr-2024,,,1,34.6953,-121.0729,CRC 231.247,02:12:43 25-Apr-2024,Status,92,240,165,253,232,151,33,21,44,136,202,229,16,55,105,18,1,124,24,205,48,255,128,,,,,,,,,
254025,254025,UT,05:10:14 25-Apr-2024,,,A,34.6645,-121.0743,CRC 137.27,05:03:30 25-Apr-2024,Status,81,48,165,253,232,151,33,21,44,148,55,189,244,210,124,87,53,142,141,110,162,137,114,,,,,,,,,
254025,254025,UT,20:11:01 25-Apr-2024,,,B,34.8146,-121.2123,CRC 8.11,20:11:01 25-Apr-2024,Status,72,214,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,03:19:19 26-Apr-2024,,,B,34.3827,-120.7215,CRC 9.10,03:19:19 26-Apr-2024,Status,57,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,17:08:16 26-Apr-2024,,,A,34.7065,-121.1396,CRC 0.8,17:08:16 26-Apr-2024,Status,64,254,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,18:04:42 26-Apr-2024,,,A,34.6708,-121.1940,CRC 0.12,18:04:42 26-Apr-2024,Status,48,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,23:50:05 26-Apr-2024,,,B,34.8927,-121.5233,CRC 11.14,23:50:05 26-Apr-2024,Status,91,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,04:19:59 27-Apr-2024,,,A,35.0347,-121.5352,CRC 190.169,04:21:39 27-Apr-2024,Status,87,208,225,253,232,151,33,21,45,145,89,229,87,63,220,15,9,117,24,15,92,95,27,,,,,,,,,
254025,254025,UT,04:30:51 27-Apr-2024,,,B,35.0347,-121.5352,CRC 2.8,04:30:51 27-Apr-2024,Status,98,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,12:22:49 27-Apr-2024,,,A,35.2519,-121.3999,CRC 11.15,12:22:49 27-Apr-2024,Status,27,139,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,12:24:44 27-Apr-2024,,,A,35.2519,-121.3999,CRC 12.8,,,172,239,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,15:17:08 27-Apr-2024,,,0,35.3506,-121.4732,CRC 40.7,15:50:17 25-Apr-2024,Status,69,16,165,253,232,151,33,21,60,191,36,97,246,64,77,241,82,99,10,181,144,105,92,,,,,,,,,
254025,254025,UT,17:35:51 27-Apr-2024,,,A,35.4281,-121.3951,CRC 0.1,17:35:51 27-Apr-2024,Status,80,242,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,18:24:09 27-Apr-2024,,,1,35.4618,-121.4351,CRC 11.8,18:24:09 27-Apr-2024,Status,27,143,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,18:32:48 27-Apr-2024,,,1,35.4618,-121.4351,CRC 15.10,18:32:48 27-Apr-2024,Status,79,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,20:20:20 27-Apr-2024,,,A,35.4400,-121.4508,CRC 28.26,20:20:20 27-Apr-2024,Status,67,152,165,253,232,151,33,21,45,209,96,100,212,66,103,6,1,149,24,203,96,255,128,,,,,,,,,
254025,254025,UT,23:11:03 27-Apr-2024,,,B,35.4759,-121.4319,CRC 12.9,23:11:03 27-Apr-2024,Status,92,98,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,04:11:52 28-Apr-2024,,,2,35.4528,-121.3098,CRC 9.1,04:11:52 28-Apr-2024,Status,57,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,14:30:48 28-Apr-2024,,,B,35.6791,-121.3078,CRC 11.8,14:30:48 28-Apr-2024,Status,91,143,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,15:06:33 28-Apr-2024,,,0,35.5304,-121.4817,CRC (both failed),,,38,52,15,231,64,78,8,112,239,188,162,111,141,159,241,0,48,196,106,228,124,28,255,227,242,216,87,148,6,68,237,
254025,254025,UT,16:29:12 28-Apr-2024,,,B,35.4576,-121.4818,CRC 3.11,16:29:12 28-Apr-2024,Status,19,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,16:32:49 28-Apr-2024,,,B,35.4576,-121.4818,CRC 5.3,16:32:49 28-Apr-2024,Status,85,77,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,18:14:50 28-Apr-2024,,,A,35.4466,-121.3768,CRC 6.10,18:14:50 28-Apr-2024,Status,86,240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,18:21:52 28-Apr-2024,,,A,35.4466,-121.3768,CRC 5.7,18:21:52 28-Apr-2024,Status,53,248,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,21:07:30 28-Apr-2024,,,B,35.4484,-121.3523,CRC 8.12,,,136,63,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,00:03:01 29-Apr-2024,,,A,35.4044,-121.2783,CRC 4.8,00:03:01 29-Apr-2024,Status,68,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,03:25:20 29-Apr-2024,,,2,35.4106,-121.3441,CRC 9.11,03:25:20 29-Apr-2024,Status,25,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,04:36:42 29-Apr-2024,,,B,35.4076,-121.3708,CRC 4.2,,,100,134,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,08:18:37 29-Apr-2024,,,3,35.4339,-121.4061,CRC 192.25,08:18:37 29-Apr-2024,Status,88,0,239,206,169,85,172,185,46,193,30,106,159,2,44,110,189,102,204,253,89,121,19,,,,,,,,,
254025,254025,UT,08:19:27 29-Apr-2024,,,3,35.4339,-121.4061,CRC 9.2,,,153,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,12:15:56 29-Apr-2024,,,B,35.4150,-121.4817,CRC 3697.cce6,,PDT,6,208,229,252,254,100,252,158,135,88,217,232,126,124,70,218,206,125,80,27,86,2,132,,,,,,,,,
254025,254025,UT,13:58:38 29-Apr-2024,,,2,35.3861,-121.4082,CRC 15.12,13:58:38 29-Apr-2024,Status,15,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,19:22:53 29-Apr-2024,,,3,35.4913,-121.4198,CRC 5.1,19:22:53 29-Apr-2024,Status,53,249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,01:13:44 30-Apr-2024,,,1,35.3660,-121.5399,CRC 0.1,01:13:44 30-Apr-2024,Status,0,199,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,01:27:05 30-Apr-2024,,,B,35.3828,-121.5234,CRC 12.9,01:27:05 30-Apr-2024,Status,76,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,04:17:49 30-Apr-2024,,,B,35.3587,-121.5477,CRC 11.12,,,11,143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,05:28:52 30-Apr-2024,,,1,35.4192,-121.5680,CRC 12.15,05:28:52 30-Apr-2024,Status,60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,15:17:25 30-Apr-2024,,,0,35.2511,-121.6651,CRC 30.208,15:17:25 30-Apr-2024,Status,67,208,209,101,192,87,35,100,201,229,159,119,216,241,247,92,27,121,177,39,172,226,58,,,,,,,,,
254025,254025,UT,16:11:46 30-Apr-2024,,,B,35.2691,-121.5314,CRC 6.1,16:11:46 30-Apr-2024,Status,6,136,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,16:12:28 30-Apr-2024,,,B,35.2691,-121.5314,CRC 9.11,16:12:28 30-Apr-2024,Status,105,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,21:13:52 30-Apr-2024,,,A,35.3136,-121.4303,CRC 4.10,21:13:52 30-Apr-2024,Status,84,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,21:14:41 30-Apr-2024,,,A,35.3136,-121.4303,CRC 11.3,,,107,132,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,13:32:49 01-May-2024,,,B,35.2879,-121.3937,CRC 5.14,,,101,185,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,14:58:22 01-May-2024,,,B,35.2530,-121.4099,CRC 15.10,14:58:22 01-May-2024,Status,15,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,20:26:51 01-May-2024,,,B,35.3103,-121.5573,CRC 0.14,20:26:51 01-May-2024,Status,64,31,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,02:19:50 02-May-2024,,,2,35.2901,-121.7575,CRC 12.6,02:19:50 02-May-2024,Status,60,124,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,03:29:24 02-May-2024,,,A,35.2592,-121.8102,CRC 11.15,03:29:24 02-May-2024,Status,27,143,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,05:06:52 02-May-2024,,,1,35.2744,-121.8778,CRC 4.7,,,100,134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,06:07:42 02-May-2024,,,3,35.2626,-121.9150,CRC 12.10,,,140,127,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,20:22:41 02-May-2024,,,B,35.2534,-121.6602,CRC 9.1,20:22:41 02-May-2024,Status,25,141,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,21:20:39 02-May-2024,,,B,35.3002,-121.6461,CRC 15.4,21:20:39 02-May-2024,Status,15,1,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,01:14:03 03-May-2024,,,2,35.1842,-121.3445,CRC 2.11,,,210,95,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,02:22:16 03-May-2024,,,1,35.1131,-121.3135,CRC 11.0,,,107,146,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,03:02:28 03-May-2024,,,0,35.1343,-121.3381,CRC 1.9,03:02:28 03-May-2024,Status,81,251,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,03:25:31 03-May-2024,,,B,35.1342,-121.3391,CRC 11.1,,,107,133,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,14:05:16 03-May-2024,,,A,35.0723,-121.4362,CRC 2.15,14:05:16 03-May-2024,Status,66,28,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,14:17:05 03-May-2024,,,B,35.0991,-121.3731,CRC 0.2,14:17:05 03-May-2024,Status,80,82,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,17:12:22 03-May-2024,,,B,35.0602,-121.3335,CRC 4.2,,,100,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,20:19:09 03-May-2024,,,3,34.8904,-121.1548,CRC 106.117,20:21:02 03-May-2024,Status,77,80,165,253,232,151,33,21,33,209,80,163,149,89,215,10,1,149,24,192,240,255,128,,,,,,,,,
254025,254025,UT,06:15:58 04-May-2024,,,B,34.8111,-121.3651,CRC 15.4,,,15,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,13:37:18 04-May-2024,,,A,34.8599,-121.5558,CRC 4.15,13:37:18 04-May-2024,Status,68,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,15:17:53 04-May-2024,,,2,34.8703,-121.5298,CRC 175.164,15:17:48 04-May-2024,Status,85,240,165,253,232,183,33,21,34,61,28,32,20,92,197,30,1,147,24,194,200,78,117,,,,,,,,,
254025,254025,UT,15:25:48 04-May-2024,,,2,34.8703,-121.5298,CRC 0.10,15:25:48 04-May-2024,Status,80,100,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,20:01:07 04-May-2024,,,1,34.7816,-121.5926,CRC 8.10,20:01:07 04-May-2024,Status,88,208,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,00:58:56 05-May-2024,,,A,34.6799,-121.4119,CRC 0.8,00:58:56 05-May-2024,Status,48,252,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,04:19:48 05-May-2024,,,1,34.7071,-121.5345,CRC 9.3,04:19:48 05-May-2024,Status,57,1,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,17:21:18 05-May-2024,,,A,35.0844,-121.7716,CRC 9.5,,,249,21,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,19:02:45 05-May-2024,,,A,35.1940,-121.4030,CRC 0.4,19:02:45 05-May-2024,Status,96,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,19:07:38 05-May-2024,,,A,35.1940,-121.4030,CRC 12.15,19:07:38 05-May-2024,Status,76,51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,00:16:40 06-May-2024,,,2,35.0201,-121.2384,CRC 86.46,00:18:38 06-May-2024,Status,74,208,165,253,232,151,33,21,35,1,41,164,208,222,227,253,32,160,236,97,131,3,190,,,,,,,,,
254025,254025,UT,01:25:24 06-May-2024,,,A,35.0318,-121.1820,CRC 11.1,01:25:24 06-May-2024,Status,107,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,06:12:31 06-May-2024,,,B,35.1352,-121.5582,CRC 138.44,06:12:31 06-May-2024,Status,81,88,229,253,232,151,161,21,35,80,26,4,138,103,0,43,126,233,236,73,1,63,159,,,,,,,,,
254025,254025,UT,07:11:18 06-May-2024,,,A,35.1756,-121.5615,CRC 8.0,07:11:18 06-May-2024,Status,72,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,19:39:03 06-May-2024,,,B,35.4722,-121.4156,CRC 4.2,,,100,186,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,05:20:31 07-May-2024,,,3,35.5087,-121.4636,CRC 46.189,05:22:31 07-May-2024,Status,69,208,165,253,232,151,33,21,35,149,103,230,212,103,27,2,125,39,115,106,3,45,22,,,,,,,,,
254025,254025,UT,13:29:44 07-May-2024,,,1,35.5876,-121.3412,CRC 4.0,13:29:44 07-May-2024,Status,100,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,03:05:24 08-May-2024,,,1,35.5050,-121.3638,CRC 5.12,03:05:24 08-May-2024,Status,53,58,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,07:58:24 08-May-2024,,,B,35.6218,-121.4477,CRC 9.7,07:58:24 08-May-2024,Status,57,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,13:15:57 08-May-2024,,,3,35.5912,-121.4344,CRC 12.4,13:15:57 08-May-2024,Status,92,253,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,14:21:50 08-May-2024,,,3,35.5698,-121.3782,CRC 33.229,14:23:55 08-May-2024,Status,68,48,165,253,232,151,33,21,36,57,125,239,125,228,27,122,107,255,249,211,53,214,112,,,,,,,,,
254025,254025,UT,16:24:31 08-May-2024,,,B,35.5284,-121.3493,CRC 7.6,16:24:31 08-May-2024,Status,87,79,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,06:31:39 09-May-2024,,,A,35.4892,-121.3658,CRC 11.8,06:31:39 09-May-2024,Status,27,143,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,12:00:14 09-May-2024,,,B,35.5474,-121.3824,CRC 15.5,12:00:14 09-May-2024,Status,95,206,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,16:32:14 09-May-2024,,,A,35.4459,-121.2639,Short Msg Type 7?,,,126,132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,19:06:06 09-May-2024,,,A,35.4819,-121.2749,CRC 4.0,19:06:06 09-May-2024,Status,52,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,19:15:45 09-May-2024,,,2,35.4949,-121.2910,CRC 11.1,19:15:45 09-May-2024,Status,75,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,19:19:40 09-May-2024,,,B,35.4985,-121.2909,,,,107,133,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254025,254025,UT,23:14:05 09-May-2024,,,A,35.5613,-121.3074,CRC 8.13,23:14:05 09-May-2024,Status,88,211,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
