DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
254025,254025,UT,08:02:06 12-Apr-2024,Argos,B,36.6293,-122.0724,2126,47840,94,85,,,,,,
254025,254025,UT,13:36:33 12-Apr-2024,Argos,B,36.5980,-122.2546,1898,57372,62,77,,,,,,
254025,254025,UT,13:51:39 12-Apr-2024,Argos,B,36.5987,-122.2503,4187,55487,316,78,,,,,,
254025,254025,UT,19:38:30 12-Apr-2024,Argos,B,36.5508,-122.5091,4050,10458,1568,72,,,,,,
254025,254025,UT,04:20:59 13-Apr-2024,Argos,B,36.4969,-122.8577,6380,33011,1232,60,,,,,,
254025,254025,UT,06:00:31 13-Apr-2024,Argos,A,36.6866,-122.5360,2321,8090,665,52,,,,,,
254025,254025,UT,07:13:04 13-Apr-2024,Argos,B,36.6965,-122.5072,9387,14281,6170,86,,,,,,
254025,254025,UT,13:14:52 13-Apr-2024,Argos,B,36.7750,-122.3926,13758,30005,6308,108,,,,,,
254025,254025,UT,00:22:13 14-Apr-2024,Argos,A,36.4775,-122.2447,1084,6032,194,65,,,,,,
254025,254025,UT,01:16:59 14-Apr-2024,Argos,B,36.4796,-122.2259,6013,8319,4345,88,,,,,,
254025,254025,UT,02:07:30 14-Apr-2024,Argos,B,36.4747,-122.2232,6391,10721,3809,89,,,,,,
254025,254025,UT,02:53:23 14-Apr-2024,Argos,B,36.4635,-122.2430,1299,42063,40,101,,,,,,
254025,254025,UT,03:06:39 14-Apr-2024,Argos,A,36.4897,-122.3110,106,371,30,109,,,,,,
254025,254025,UT,03:18:29 14-Apr-2024,Argos,B,36.4901,-122.3108,465,640,337,89,,,,,,
254025,254025,UT,03:39:14 14-Apr-2024,Argos,B,36.4901,-122.3105,778,1006,601,89,,,,,,
254025,254025,UT,03:53:23 14-Apr-2024,Argos,B,36.4899,-122.3093,688,3967,119,75,,,,,,
254025,254025,UT,04:46:00 14-Apr-2024,Argos,B,36.4757,-122.2999,1135,2292,561,80,,,,,,
254025,254025,UT,05:03:50 14-Apr-2024,Argos,B,36.4751,-122.3020,1296,2395,701,82,,,,,,
254025,254025,UT,05:18:18 14-Apr-2024,Argos,B,36.4707,-122.3047,1370,2383,787,85,,,,,,
254025,254025,UT,06:27:06 14-Apr-2024,Argos,B,36.4261,-122.2493,1174,8277,166,46,,,,,,
254025,254025,UT,06:46:51 14-Apr-2024,Argos,B,36.4092,-122.2592,1111,6399,192,56,,,,,,
254025,254025,UT,08:04:56 14-Apr-2024,Argos,2,36.3067,-122.3039,377,552,257,70,,,,,,
254025,254025,UT,12:35:29 14-Apr-2024,Argos,B,36.1361,-122.2625,5969,7166,4971,67,,,,,,
254025,254025,UT,13:38:11 14-Apr-2024,Argos,B,36.1150,-122.2540,3954,12823,1219,92,,,,,,
254025,254025,UT,15:37:58 14-Apr-2024,Argos,A,36.0839,-122.1360,2276,74507,69,91,,,,,,
254025,254025,UT,18:00:49 14-Apr-2024,Argos,B,36.0149,-122.0844,4748,7856,2869,93,,,,,,
254025,254025,UT,19:06:08 14-Apr-2024,Argos,0,36.0117,-122.0806,3357,66890,168,102,,,,,,
254025,254025,UT,19:25:10 14-Apr-2024,Argos,B,36.0151,-122.0899,2751,7936,953,46,,,,,,
254025,254025,UT,19:35:09 14-Apr-2024,Argos,B,36.0084,-122.0872,3717,6320,2186,48,,,,,,
254025,254025,UT,20:16:11 14-Apr-2024,Argos,0,36.0191,-122.0575,2829,34850,229,97,,,,,,
254025,254025,UT,01:12:30 15-Apr-2024,Argos,B,35.9628,-121.9144,18435,27259,12467,80,,,,,,
254025,254025,UT,01:21:10 15-Apr-2024,Argos,B,35.9816,-121.9158,15870,41390,6084,77,,,,,,
254025,254025,UT,02:28:22 15-Apr-2024,Argos,B,35.9789,-121.8826,2041,68163,61,101,,,,,,
254025,254025,UT,02:41:57 15-Apr-2024,Argos,B,35.9925,-121.9504,388,2828,53,52,,,,,,
254025,254025,UT,04:23:35 15-Apr-2024,Argos,B,35.9629,-121.8979,1333,1845,963,93,,,,,,
254025,254025,UT,05:12:04 15-Apr-2024,Argos,A,35.9116,-121.9894,1132,15715,81,101,,,,,,
254025,254025,UT,05:18:11 15-Apr-2024,Argos,B,35.9483,-121.9040,1279,23060,70,61,,,,,,
254025,254025,UT,06:32:58 15-Apr-2024,Argos,0,35.8883,-121.9819,2225,4754,1041,89,,,,,,
254025,254025,UT,07:19:51 15-Apr-2024,Argos,A,35.8580,-121.9793,1175,1471,938,161,,,,,,
254025,254025,UT,13:13:24 15-Apr-2024,Argos,B,35.7522,-121.8851,2197,3819,1263,104,,,,,,
254025,254025,UT,13:33:04 15-Apr-2024,Argos,2,35.8589,-121.9026,463,2443,87,98,,,,,,
254025,254025,UT,13:37:18 15-Apr-2024,Argos,A,35.8635,-121.9021,800,7361,87,84,,,,,,
254025,254025,UT,14:47:59 15-Apr-2024,Argos,B,35.8438,-121.8930,2409,28289,205,129,,,,,,
254025,254025,UT,15:10:28 15-Apr-2024,Argos,B,35.8655,-121.9228,1249,3004,518,123,,,,,,
254025,254025,UT,15:10:28 15-Apr-2024,Argos,B,35.8685,-121.9236,3011,7921,1144,120,,,,,,
254025,254025,UT,16:48:33 15-Apr-2024,Argos,A,35.9448,-121.9844,991,4946,198,46,,,,,,
254025,254025,UT,17:35:23 15-Apr-2024,Argos,A,35.9684,-122.0437,310,1005,95,114,,,,,,
254025,254025,UT,17:35:55 15-Apr-2024,Argos,B,35.9621,-122.0233,227,462,111,66,,,,,,
254025,254025,UT,18:57:55 15-Apr-2024,Argos,1,35.9306,-122.0632,721,4880,106,94,,,,,,
254025,254025,UT,23:04:03 15-Apr-2024,Argos,B,35.9225,-122.0816,3914,7416,2065,113,,,,,,
254025,254025,UT,00:38:27 16-Apr-2024,Argos,B,35.7803,-122.0226,3807,79920,181,86,,,,,,
254025,254025,UT,01:53:12 16-Apr-2024,Argos,B,35.7977,-121.8467,2090,29419,148,116,,,,,,
254025,254025,UT,02:22:41 16-Apr-2024,Argos,B,35.7818,-121.8089,1644,3540,763,114,,,,,,
254025,254025,UT,02:24:05 16-Apr-2024,Argos,1,35.7407,-121.7229,1325,11341,154,76,,,,,,
254025,254025,UT,03:15:22 16-Apr-2024,Argos,B,35.7176,-121.6863,4905,7130,3373,56,,,,,,
254025,254025,UT,03:19:44 16-Apr-2024,Argos,2,35.7573,-121.7074,484,906,258,160,,,,,,
254025,254025,UT,04:38:51 16-Apr-2024,Argos,B,35.6997,-121.6376,2035,8680,477,164,,,,,,
254025,254025,UT,05:01:16 16-Apr-2024,Argos,B,35.7642,-121.6623,4374,5441,3515,10,,,,,,
254025,254025,UT,06:18:52 16-Apr-2024,Argos,B,35.7073,-121.5653,5241,6336,4335,80,,,,,,
254025,254025,UT,06:37:40 16-Apr-2024,Argos,B,35.7174,-121.5963,15911,47068,5378,112,,,,,,
254025,254025,UT,08:12:16 16-Apr-2024,Argos,B,35.6578,-121.4797,12261,29104,5165,111,,,,,,
254025,254025,UT,12:51:05 16-Apr-2024,Argos,B,35.6169,-121.4523,2664,48312,146,41,,,,,,
254025,254025,UT,13:07:22 16-Apr-2024,Argos,B,35.5522,-121.4781,2930,120756,71,78,,,,,,
254025,254025,UT,14:27:58 16-Apr-2024,Argos,B,35.4791,-121.5178,9059,55559,1477,81,,,,,,
254025,254025,UT,14:28:28 16-Apr-2024,Argos,B,35.4739,-121.5423,3775,10804,1319,101,,,,,,
254025,254025,UT,16:22:46 16-Apr-2024,Argos,B,35.4044,-121.4862,3468,7087,1697,104,,,,,,
254025,254025,UT,16:22:46 16-Apr-2024,Argos,B,35.3856,-121.4867,3325,5294,2087,91,,,,,,
254025,254025,UT,17:14:36 16-Apr-2024,Argos,0,35.3756,-121.3441,1757,9711,317,104,,,,,,
254025,254025,UT,17:16:58 16-Apr-2024,Argos,A,35.3729,-121.2992,972,8117,116,108,,,,,,
254025,254025,UT,18:40:26 16-Apr-2024,Argos,A,35.4266,-121.2613,663,867,506,50,,,,,,
254025,254025,UT,20:23:01 16-Apr-2024,Argos,B,35.3840,-121.1854,1219,14150,105,99,,,,,,
254025,254025,UT,00:00:24 17-Apr-2024,Argos,B,35.2768,-120.9858,1986,4093,963,80,,,,,,
254025,254025,UT,01:19:54 17-Apr-2024,Argos,B,35.0714,-121.1873,13364,85848,2080,89,,,,,,
254025,254025,UT,01:54:11 17-Apr-2024,Argos,B,35.0391,-121.1976,19745,73550,5300,88,,,,,,
254025,254025,UT,01:59:56 17-Apr-2024,Argos,B,35.0563,-121.2610,17272,67952,4390,82,,,,,,
254025,254025,UT,03:01:25 17-Apr-2024,Argos,B,35.0490,-121.1468,11273,27804,4570,96,,,,,,
254025,254025,UT,03:42:55 17-Apr-2024,Argos,B,35.0671,-121.1424,2422,7650,766,118,,,,,,
254025,254025,UT,04:35:17 17-Apr-2024,Argos,B,35.0421,-121.1133,936,12954,67,42,,,,,,
254025,254025,UT,04:46:45 17-Apr-2024,Argos,A,35.0452,-121.0964,703,10923,45,75,,,,,,
254025,254025,UT,06:05:18 17-Apr-2024,Argos,A,34.9898,-121.1364,1522,34469,67,77,,,,,,
254025,254025,UT,06:13:33 17-Apr-2024,Argos,B,34.9849,-121.1321,2826,8562,932,77,,,,,,
254025,254025,UT,07:28:28 17-Apr-2024,Argos,B,34.9414,-121.0697,1775,17141,183,31,,,,,,
254025,254025,UT,12:09:22 17-Apr-2024,Argos,B,34.7986,-120.9921,1325,9122,192,171,,,,,,
254025,254025,UT,12:36:20 17-Apr-2024,Argos,A,34.8093,-120.9911,155,213,112,161,,,,,,
254025,254025,UT,14:21:40 17-Apr-2024,Argos,A,34.7550,-120.9933,208,1092,39,71,,,,,,
254025,254025,UT,15:25:27 17-Apr-2024,Argos,B,34.7239,-120.9736,1082,1357,862,94,,,,,,
254025,254025,UT,15:59:54 17-Apr-2024,Argos,0,34.8399,-120.9859,2421,41345,141,101,,,,,,
254025,254025,UT,17:08:31 17-Apr-2024,Argos,A,34.8559,-121.0197,604,1310,277,55,,,,,,
254025,254025,UT,17:34:11 17-Apr-2024,Argos,B,34.8838,-121.0100,2457,3780,1597,96,,,,,,
254025,254025,UT,17:44:55 17-Apr-2024,Argos,B,34.8823,-121.0099,2323,3846,1402,94,,,,,,
254025,254025,UT,18:38:14 17-Apr-2024,Argos,B,34.9061,-121.0001,6521,8884,4786,88,,,,,,
254025,254025,UT,20:08:35 17-Apr-2024,Argos,B,34.9564,-121.0314,1447,19805,105,38,,,,,,
254025,254025,UT,21:10:14 17-Apr-2024,Argos,2,34.9499,-121.0454,297,571,154,88,,,,,,
254025,254025,UT,00:59:59 18-Apr-2024,Argos,B,35.0377,-121.0725,5493,7904,3817,89,,,,,,
254025,254025,UT,02:27:41 18-Apr-2024,Argos,B,35.0247,-121.0557,3437,40269,293,65,,,,,,
254025,254025,UT,03:05:15 18-Apr-2024,Argos,A,35.0209,-121.1900,432,1110,168,65,,,,,,
254025,254025,UT,03:17:57 18-Apr-2024,Argos,A,35.0248,-121.1677,281,366,214,33,,,,,,
254025,254025,UT,05:02:49 18-Apr-2024,Argos,B,35.0375,-121.2339,2018,3667,1110,80,,,,,,
254025,254025,UT,06:12:58 18-Apr-2024,Argos,A,35.0549,-121.2796,778,5008,121,135,,,,,,
254025,254025,UT,07:35:27 18-Apr-2024,Argos,B,35.0676,-121.3418,1408,1915,1035,114,,,,,,
254025,254025,UT,08:20:26 18-Apr-2024,Argos,2,35.0477,-121.2895,308,590,160,106,,,,,,
254025,254025,UT,12:03:52 18-Apr-2024,Argos,B,35.0421,-121.2959,4589,28187,747,40,,,,,,
254025,254025,UT,13:04:18 18-Apr-2024,Argos,B,35.0388,-121.3051,1209,3410,428,69,,,,,,
254025,254025,UT,13:40:47 18-Apr-2024,Argos,B,35.0370,-121.2970,1457,3046,696,68,,,,,,
254025,254025,UT,13:43:55 18-Apr-2024,Argos,A,35.0640,-121.2236,265,649,108,54,,,,,,
254025,254025,UT,15:34:14 18-Apr-2024,Argos,B,35.0245,-121.2195,1027,24373,43,75,,,,,,
254025,254025,UT,16:35:12 18-Apr-2024,Argos,B,35.0183,-121.2212,1507,3367,674,77,,,,,,
254025,254025,UT,16:58:06 18-Apr-2024,Argos,B,35.0129,-121.1620,1058,13408,83,66,,,,,,
254025,254025,UT,17:08:07 18-Apr-2024,Argos,B,35.0114,-121.1626,906,2596,316,69,,,,,,
254025,254025,UT,17:26:52 18-Apr-2024,Argos,B,35.0120,-121.1636,1045,2038,535,72,,,,,,
254025,254025,UT,18:19:08 18-Apr-2024,Argos,B,35.0026,-121.1477,1388,2272,848,71,,,,,,
254025,254025,UT,18:19:27 18-Apr-2024,Argos,B,34.9494,-121.1663,4453,14242,1391,84,,,,,,
254025,254025,UT,18:43:19 18-Apr-2024,Argos,B,34.9461,-121.1606,5156,11773,2257,85,,,,,,
254025,254025,UT,20:05:44 18-Apr-2024,Argos,B,34.9600,-121.1641,4369,15729,1213,87,,,,,,
254025,254025,UT,20:30:29 18-Apr-2024,Argos,A,34.9617,-121.1486,1460,96507,22,101,,,,,,
254025,254025,UT,00:19:37 19-Apr-2024,Argos,B,34.9796,-121.1712,2079,3072,1407,77,,,,,,
254025,254025,UT,01:59:14 19-Apr-2024,Argos,2,34.9240,-121.3048,435,1533,123,81,,,,,,
254025,254025,UT,05:30:11 19-Apr-2024,Argos,B,34.9085,-121.3831,3667,30656,438,56,,,,,,
254025,254025,UT,06:03:42 19-Apr-2024,Argos,B,34.8853,-121.4007,1275,7345,221,63,,,,,,
254025,254025,UT,07:23:49 19-Apr-2024,Argos,A,34.8730,-121.4519,360,1314,98,47,,,,,,
254025,254025,UT,07:32:01 19-Apr-2024,Argos,B,34.8730,-121.4518,532,819,345,55,,,,,,
254025,254025,UT,13:15:48 19-Apr-2024,Argos,A,34.9016,-121.5571,202,313,129,73,,,,,,
254025,254025,UT,13:17:04 19-Apr-2024,Argos,B,34.9013,-121.5581,423,674,265,77,,,,,,
254025,254025,UT,14:07:13 19-Apr-2024,Argos,A,34.9333,-121.5580,580,3785,89,128,,,,,,
254025,254025,UT,18:08:36 19-Apr-2024,Argos,B,34.9876,-121.6027,1843,4673,726,31,,,,,,
254025,254025,UT,18:26:38 19-Apr-2024,Argos,2,35.0181,-121.5715,477,935,243,123,,,,,,
254025,254025,UT,19:41:38 19-Apr-2024,Argos,2,34.9924,-121.5277,317,731,137,116,,,,,,
254025,254025,UT,19:44:59 19-Apr-2024,Argos,B,34.9924,-121.5277,677,865,529,99,,,,,,
254025,254025,UT,23:34:57 19-Apr-2024,Argos,B,34.8782,-121.3764,2611,31921,213,43,,,,,,
254025,254025,UT,01:15:09 20-Apr-2024,Argos,A,34.8357,-121.3810,145,641,32,92,,,,,,
254025,254025,UT,01:27:08 20-Apr-2024,Argos,B,34.8362,-121.3807,503,699,360,88,,,,,,
254025,254025,UT,02:18:16 20-Apr-2024,Argos,1,34.8645,-121.3952,532,1396,202,98,,,,,,
254025,254025,UT,02:21:28 20-Apr-2024,Argos,B,34.8311,-121.3725,1073,1502,766,92,,,,,,
254025,254025,UT,03:09:44 20-Apr-2024,Argos,B,34.8559,-121.3760,1345,2189,826,93,,,,,,
254025,254025,UT,04:10:18 20-Apr-2024,Argos,B,34.8818,-121.4043,7777,12788,4729,72,,,,,,
254025,254025,UT,04:22:30 20-Apr-2024,Argos,B,34.8791,-121.3971,1521,2838,815,75,,,,,,
254025,254025,UT,05:12:21 20-Apr-2024,Argos,1,34.8826,-121.4123,596,4446,80,79,,,,,,
254025,254025,UT,06:48:23 20-Apr-2024,Argos,B,34.8871,-121.4262,1797,2485,1299,91,,,,,,
254025,254025,UT,08:27:07 20-Apr-2024,Argos,A,34.8287,-121.4276,305,1876,49,96,,,,,,
254025,254025,UT,12:39:01 20-Apr-2024,Argos,A,34.7565,-121.4693,2386,25388,224,78,,,,,,
254025,254025,UT,13:27:35 20-Apr-2024,Argos,B,34.7269,-121.5042,2770,128322,59,94,,,,,,
254025,254025,UT,14:21:15 20-Apr-2024,Argos,2,34.6972,-121.5315,463,885,242,168,,,,,,
254025,254025,UT,16:20:25 20-Apr-2024,Argos,1,34.7086,-121.5811,765,1282,456,105,,,,,,
254025,254025,UT,16:32:48 20-Apr-2024,Argos,B,34.7037,-121.5919,491,618,389,88,,,,,,
254025,254025,UT,17:32:53 20-Apr-2024,Argos,A,34.7320,-121.5842,110,176,68,104,,,,,,
254025,254025,UT,18:09:15 20-Apr-2024,Argos,B,34.7305,-121.5940,873,1067,714,90,,,,,,
254025,254025,UT,18:23:47 20-Apr-2024,Argos,B,34.7319,-121.5919,955,1448,629,87,,,,,,
254025,254025,UT,18:59:56 20-Apr-2024,Argos,B,34.7305,-121.6025,1267,1761,911,88,,,,,,
254025,254025,UT,19:12:08 20-Apr-2024,Argos,B,34.7287,-121.5977,1324,1748,1002,86,,,,,,
254025,254025,UT,20:36:02 20-Apr-2024,Argos,B,34.7406,-121.6049,1664,2957,936,93,,,,,,
254025,254025,UT,02:12:03 21-Apr-2024,Argos,A,34.6940,-121.5988,1661,12222,225,116,,,,,,
254025,254025,UT,02:31:50 21-Apr-2024,Argos,1,34.6871,-121.6124,819,4699,142,100,,,,,,
254025,254025,UT,03:28:48 21-Apr-2024,Argos,B,34.6859,-121.6192,4065,5464,3023,103,,,,,,
254025,254025,UT,04:15:56 21-Apr-2024,Argos,B,34.6853,-121.6226,4681,6145,3565,95,,,,,,
254025,254025,UT,05:21:52 21-Apr-2024,Argos,B,34.7005,-121.6412,4902,6963,3450,80,,,,,,
254025,254025,UT,07:01:55 21-Apr-2024,Argos,B,34.7003,-121.6696,1966,2511,1538,104,,,,,,
254025,254025,UT,12:12:23 21-Apr-2024,Argos,B,34.6995,-121.7219,2719,3525,2097,55,,,,,,
254025,254025,UT,14:04:42 21-Apr-2024,Argos,A,34.7845,-121.6246,1737,30580,98,95,,,,,,
254025,254025,UT,14:12:58 21-Apr-2024,Argos,B,34.7845,-121.6245,2046,6069,689,94,,,,,,
254025,254025,UT,14:20:18 21-Apr-2024,Argos,2,34.7955,-121.6407,270,361,201,83,,,,,,
254025,254025,UT,15:58:35 21-Apr-2024,Argos,B,34.8068,-121.6386,3201,13353,767,98,,,,,,
254025,254025,UT,16:21:56 21-Apr-2024,Argos,A,34.8192,-121.5795,2482,5028,1224,15,,,,,,
254025,254025,UT,17:14:44 21-Apr-2024,Argos,B,34.8322,-121.5771,4928,5312,4571,29,,,,,,
254025,254025,UT,18:00:57 21-Apr-2024,Argos,B,34.8349,-121.5802,4429,4563,4298,91,,,,,,
254025,254025,UT,19:19:21 21-Apr-2024,Argos,B,34.8110,-121.5872,7002,8850,5539,97,,,,,,
254025,254025,UT,00:23:28 22-Apr-2024,Argos,B,34.7015,-121.5498,2703,4009,1822,80,,,,,,
254025,254025,UT,01:32:35 22-Apr-2024,Argos,A,34.6008,-121.2799,2460,7651,790,153,,,,,,
254025,254025,UT,01:32:52 22-Apr-2024,Argos,B,34.6090,-121.3202,1607,12471,207,11,,,,,,
254025,254025,UT,02:06:50 22-Apr-2024,Argos,B,34.5803,-121.2895,1115,7256,171,101,,,,,,
254025,254025,UT,03:06:05 22-Apr-2024,Argos,B,34.5484,-121.2310,1493,2873,775,102,,,,,,
254025,254025,UT,03:10:41 22-Apr-2024,Argos,B,34.5510,-121.2340,1538,2663,888,87,,,,,,
254025,254025,UT,05:04:12 22-Apr-2024,Argos,B,34.5261,-121.2178,1639,5290,508,51,,,,,,
254025,254025,UT,05:24:48 22-Apr-2024,Argos,A,34.4741,-121.2539,132,216,80,115,,,,,,
254025,254025,UT,05:24:56 22-Apr-2024,Argos,B,34.5258,-121.2199,1857,3826,900,54,,,,,,
254025,254025,UT,06:11:52 22-Apr-2024,Argos,A,34.4551,-121.2198,820,3618,185,116,,,,,,
254025,254025,UT,07:00:30 22-Apr-2024,Argos,B,34.4655,-121.2136,1565,17992,136,79,,,,,,
254025,254025,UT,12:02:27 22-Apr-2024,Argos,B,34.3625,-121.0650,2705,12951,565,139,,,,,,
254025,254025,UT,13:38:19 22-Apr-2024,Argos,A,34.3291,-121.0356,117,440,31,67,,,,,,
254025,254025,UT,13:41:02 22-Apr-2024,Argos,A,34.3139,-120.9827,2539,102028,63,100,,,,,,
254025,254025,UT,15:20:46 22-Apr-2024,Argos,B,34.2685,-120.9556,2535,19837,323,34,,,,,,
254025,254025,UT,15:25:59 22-Apr-2024,Argos,1,34.3511,-120.8973,722,1444,360,11,,,,,,
254025,254025,UT,16:58:54 22-Apr-2024,Argos,B,34.3029,-120.8475,2781,3331,2321,89,,,,,,
254025,254025,UT,17:13:08 22-Apr-2024,Argos,B,34.2415,-120.8889,3106,34602,278,122,,,,,,
254025,254025,UT,18:27:28 22-Apr-2024,Argos,2,34.3837,-120.9329,358,1098,116,118,,,,,,
254025,254025,UT,19:05:51 22-Apr-2024,Argos,1,34.4183,-120.9361,956,19233,47,102,,,,,,
254025,254025,UT,19:28:59 22-Apr-2024,Argos,A,34.4182,-120.9405,972,1705,554,59,,,,,,
254025,254025,UT,20:39:16 22-Apr-2024,Argos,A,34.4708,-120.9282,341,595,195,14,,,,,,
254025,254025,UT,20:49:40 22-Apr-2024,Argos,B,34.4908,-120.9291,646,1341,311,77,,,,,,
254025,254025,UT,02:27:53 23-Apr-2024,Argos,B,34.6628,-120.8926,3026,4233,2162,77,,,,,,
254025,254025,UT,03:15:55 23-Apr-2024,Argos,B,34.6941,-120.8866,6292,14827,2670,61,,,,,,
254025,254025,UT,04:08:26 23-Apr-2024,Argos,1,34.6645,-121.0348,658,856,505,25,,,,,,
254025,254025,UT,04:26:03 23-Apr-2024,Argos,A,34.6442,-121.0297,1416,3272,612,7,,,,,,
254025,254025,UT,05:12:02 23-Apr-2024,Argos,B,34.6781,-121.0444,3219,28584,362,127,,,,,,
254025,254025,UT,06:13:36 23-Apr-2024,Argos,B,34.7076,-121.0553,974,8040,118,147,,,,,,
254025,254025,UT,06:37:14 23-Apr-2024,Argos,0,34.6588,-121.0673,3886,37865,398,85,,,,,,
254025,254025,UT,13:03:00 23-Apr-2024,Argos,B,34.6462,-121.0185,7453,59874,927,69,,,,,,
254025,254025,UT,13:16:56 23-Apr-2024,Argos,1,34.6369,-120.9385,526,556,496,112,,,,,,
254025,254025,UT,14:24:26 23-Apr-2024,Argos,B,34.6023,-120.9710,4653,62832,344,99,,,,,,
254025,254025,UT,15:00:25 23-Apr-2024,Argos,0,34.6037,-120.9857,1746,10923,279,95,,,,,,
254025,254025,UT,16:00:39 23-Apr-2024,Argos,B,34.6071,-121.0083,4848,6304,3728,94,,,,,,
254025,254025,UT,18:08:37 23-Apr-2024,Argos,B,34.6060,-121.0003,7556,10985,5197,95,,,,,,
254025,254025,UT,19:01:17 23-Apr-2024,Argos,A,34.6484,-121.0754,4663,99826,217,103,,,,,,
254025,254025,UT,19:14:10 23-Apr-2024,Argos,B,34.6427,-121.0489,6438,47331,875,103,,,,,,
254025,254025,UT,20:00:44 23-Apr-2024,Argos,1,34.5570,-120.8439,1061,6666,168,76,,,,,,
254025,254025,UT,00:11:48 24-Apr-2024,Argos,1,34.5420,-120.7951,501,2272,110,84,,,,,,
254025,254025,UT,02:18:27 24-Apr-2024,Argos,B,34.5644,-120.7028,1785,114214,27,100,,,,,,
254025,254025,UT,02:22:21 24-Apr-2024,Argos,1,34.5870,-120.8434,795,4052,156,89,,,,,,
254025,254025,UT,03:24:28 24-Apr-2024,Argos,B,34.6374,-120.8299,2316,11659,460,83,,,,,,
254025,254025,UT,03:59:20 24-Apr-2024,Argos,B,34.6442,-120.8196,2992,6439,1389,85,,,,,,
