"whale_id","iteration","sim_id","step_id","choice_id","dTime","long","lat","used","location_type"
"254027_0_t1",1,"254027_0_t1_crw_001",1,"254027_0_t1_20240414T110000",2024-04-14 11:00:00,-122.8070879,37.5402499,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",2,"254027_0_t1_20240414T170000",2024-04-14 17:00:00,-122.801830568515,37.5811653778133,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",3,"254027_0_t1_20240414T230000",2024-04-14 23:00:00,-122.788872298267,37.5413510588032,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",4,"254027_0_t1_20240415T050000",2024-04-15 05:00:00,-122.757687577811,37.413163444254,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",5,"254027_0_t1_20240415T110000",2024-04-15 11:00:00,-122.774363515865,37.4493596267938,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",6,"254027_0_t1_20240415T170000",2024-04-15 17:00:00,-122.869384186617,37.5302525946518,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",7,"254027_0_t1_20240415T230000",2024-04-15 23:00:00,-122.904575573022,37.5687156611477,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",8,"254027_0_t1_20240416T050000",2024-04-16 05:00:00,-122.923421305335,37.5569857122372,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",9,"254027_0_t1_20240416T110000",2024-04-16 11:00:00,-123.058477508036,37.4829737909454,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",10,"254027_0_t1_20240416T170000",2024-04-16 17:00:00,-123.140985317551,37.5778479282053,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",11,"254027_0_t1_20240416T230000",2024-04-16 23:00:00,-123.13374171061,37.5733561301555,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",12,"254027_0_t1_20240417T050000",2024-04-17 05:00:00,-123.164900462811,37.5965365690889,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",13,"254027_0_t1_20240417T110000",2024-04-17 11:00:00,-123.156625181678,37.5933653661515,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",14,"254027_0_t1_20240417T170000",2024-04-17 17:00:00,-122.982885524964,37.5678466743021,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",15,"254027_0_t1_20240417T230000",2024-04-17 23:00:00,-122.863274785853,37.5474768203951,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",16,"254027_0_t1_20240418T050000",2024-04-18 05:00:00,-122.555328566968,37.4824957341212,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",17,"254027_0_t1_20240418T110000",2024-04-18 11:00:00,-122.595338616815,37.49414655509,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",18,"254027_0_t1_20240418T170000",2024-04-18 17:00:00,-122.589607271803,37.5093434812372,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",19,"254027_0_t1_20240418T230000",2024-04-18 23:00:00,-122.612721683254,37.5142032815861,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",20,"254027_0_t1_20240419T050000",2024-04-19 05:00:00,-122.78922626417,37.5127547596279,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",21,"254027_0_t1_20240419T110000",2024-04-19 11:00:00,-122.790610630483,37.5285846324591,0,"available_crw"
"254027_0_t1",2,"254027_0_t1_crw_002",1,"254027_0_t1_20240414T110000",2024-04-14 11:00:00,-122.8070879,37.5402499,0,"available_crw"
"254027_0_t1",2,"254027_0_t1_crw_002",2,"254027_0_t1_20240414T170000",2024-04-14 17:00:00,-122.807478827975,37.5529812714246,0,"available_crw"
"254027_0_t1",2,"254027_0_t1_crw_002",3,"254027_0_t1_20240414T230000",2024-04-14 23:00:00,-122.788327141096,37.5147844430994,0,"available_crw"
