whale_id,combined_retained,n,median_depth,median_slope,median_rugosity,median_dist_200m
254025,FALSE,91,888.2420654296875,2.500646648399768,35.53915172701483,14.662322379284346
254025,TRUE,189,685.16339111328125,2.056771454452021,28.533783086807905,15.842873730912242
254026,FALSE,69,973.2880249023436,2.51217730288825,32.82001806204417,12.725739615287193
254026,TRUE,157,588.1204833984375,1.823307539233652,29.32084803335855,15.771256241596316
254027,FALSE,51,67.8127670288086,0.6145391463179178,9.656107702642483,4.718235268233888
254027,TRUE,107,90.14827728271484,0.9324514235456982,12.12399927070023,7.723561485019264
254030,FALSE,46,320.25892639160156,2.004740728783446,31.45687651174335,12.313659684544206
254030,TRUE,104,94.7727165222168,0.5256636307465767,5.882007527475303,19.18574846088171
